DateTime,Santee_Discharge,FashionValley_Discharge,Lindberch_Precipitation,Lindberch_AirTemperature,Lindberch_WindSpeed
1977-06-09,36.811840000000004,,0.0,1.835,
1977-06-10,31.14848000000001,,0.0,1.865,
1977-06-11,31.14848000000001,,0.0,1.835,
1977-06-12,28.3168,,0.0,1.835,
1977-06-13,28.3168,,0.0,1.805,
1977-06-14,28.3168,,0.0,1.89,
1977-06-15,27.467296,,0.0,1.89,
1977-06-16,26.900959999999998,,0.0,1.92,
1977-06-17,26.617791999999998,,0.0,1.89,
1977-06-18,25.768288000000002,,0.0,1.835,
1977-06-19,20.671264,,0.0,1.835,
1977-06-20,17.839584000000006,,0.0,1.805,
1977-06-21,13.875232,,0.0,1.775,
1977-06-22,12.742560000000001,,0.0,1.865,
1977-06-23,11.609888,,0.0,1.915,
1977-06-24,10.760384,,0.0,1.975,
1977-06-25,9.91088,,0.0,1.86,
1977-06-26,9.344544,,0.0,2.0,
1977-06-27,8.778208,,0.0,1.97,
1977-06-28,8.211872,,0.0,1.945,
1977-06-29,7.9287040000000015,,0.0,2.055,
1977-06-30,7.645536000000001,,0.0,2.11,
1977-07-01,8.211872,,0.0,2.165,
1977-07-02,7.9287040000000015,,0.0,2.22,
1977-07-03,7.645536000000001,,0.0,2.03,
1977-07-04,8.211872,,0.0,1.975,
1977-07-05,7.9287040000000015,,0.0,1.975,
1977-07-06,7.0792,,0.0,2.025,
1977-07-07,6.796032,,0.0,2.11,
1977-07-08,5.946528,,0.0,2.055,
1977-07-09,6.796032,,0.0,2.055,
1977-07-10,6.2296960000000015,,0.0,2.11,
1977-07-11,5.946528,,0.0,2.025,
1977-07-12,5.380192,,0.0,2.055,
1977-07-13,5.380192,,0.0,2.08,
1977-07-14,4.813856,,0.0,2.11,
1977-07-15,4.5306880000000005,,0.0,2.135,
1977-07-16,4.24752,,0.0,2.305,
1977-07-17,4.24752,,0.0,2.365,
1977-07-18,3.681184,,0.0,2.28,
1977-07-19,3.681184,,0.0,2.055,
1977-07-20,3.398016,,0.0,2.11,
1977-07-21,3.1148480000000003,,0.0,2.22,
1977-07-22,3.1148480000000003,,0.0,2.165,
1977-07-23,3.1148480000000003,,0.0,2.11,
1977-07-24,3.1148480000000003,,0.0,2.28,
1977-07-25,2.548512,,0.0,2.39,
1977-07-26,1.982176,,0.0,2.53,
1977-07-27,1.699008,,0.0,2.44,
1977-07-28,1.4158400000000002,,0.0,2.53,
1977-07-29,1.132672,,0.0,2.42,
1977-07-30,0.849504,,0.0,2.42,
1977-07-31,0.5663360000000001,,0.0,2.475,
1977-08-01,0.28316800000000003,,0.0,2.365,
1977-08-02,0.28316800000000003,,0.0,2.445,
1977-08-03,0.0,,0.0,2.415,
1977-08-04,0.0,,0.0,2.42,
1977-08-05,0.0,,0.0,2.335,
1977-08-06,0.0,,0.0,2.25,
1977-08-07,0.0,,0.0,2.25,
1977-08-08,0.0,,0.0,2.22,
1977-08-09,0.0,,0.0,2.22,
1977-08-10,0.0,,0.0,2.22,
1977-08-11,0.0,,0.0,2.22,
1977-08-12,0.0,,0.0,2.22,
1977-08-13,0.0,,0.0,2.22,
1977-08-14,0.0,,0.0,2.25,
1977-08-15,0.0,,0.0,2.28,
1977-08-16,0.0,,3.66,2.5,
1977-08-17,3681.184,,1.75,2.195,
1977-08-18,792.8704,,0.0,2.31,
1977-08-19,311.4848,,0.0,2.36,
1977-08-20,155.7424,,0.0,2.445,
1977-08-21,99.1088,,0.0,2.195,
1977-08-22,76.45536000000001,,0.0,2.195,
1977-08-23,62.29696000000001,,0.0,2.25,
1977-08-24,48.13856,,0.0,2.31,
1977-08-25,42.4752,,0.0,2.25,
1977-08-26,36.811840000000004,,0.0,2.275,
1977-08-27,33.98016,,0.0,2.195,
1977-08-28,31.14848000000001,,0.0,2.22,
1977-08-29,27.184128,,0.0,2.28,
1977-08-30,26.051456,,0.0,2.195,
1977-08-31,24.635616,,0.0,2.225,
1977-09-01,22.936608000000003,,0.0,2.25,
1977-09-02,22.087104,,0.0,2.25,
1977-09-03,20.954432,,0.0,2.305,
1977-09-04,20.388096,,0.0,2.25,
1977-09-05,19.82176,,0.0,2.195,
1977-09-06,18.122752,,0.0,2.475,
1977-09-07,16.423744,,0.0,2.555,
1977-09-08,15.291072000000002,,0.0,2.475,
1977-09-09,13.875232,,0.0,2.36,
1977-09-10,13.025728,,0.0,2.25,
1977-09-11,12.742560000000001,,0.0,2.275,
1977-09-12,12.459392,,0.0,2.275,
1977-09-13,11.893056,,0.0,2.275,
1977-09-14,11.043552,,0.0,2.225,
1977-09-15,10.760384,,0.0,2.225,
1977-09-16,10.760384,,0.0,2.14,
1977-09-17,10.477216,,0.0,2.08,
1977-09-18,9.91088,,0.0,2.085,
1977-09-19,9.627712,,0.0,2.165,
1977-09-20,9.344544,,0.0,2.11,
1977-09-21,9.344544,,0.0,2.055,
1977-09-22,9.344544,,0.0,2.085,
1977-09-23,9.061376,,0.0,2.11,
1977-09-24,8.49504,,0.0,2.25,
1977-09-25,7.9287040000000015,,0.0,2.19,
1977-09-26,8.211872,,0.0,2.25,
1977-09-27,8.211872,,0.0,2.275,
1977-09-28,8.211872,,0.0,2.14,
1977-09-29,8.211872,,0.0,2.19,
1977-09-30,8.211872,,0.0,2.165,
1977-10-01,9.061376,,0.0,2.11,
1977-10-02,8.778208,,0.0,2.165,
1977-10-03,9.061376,,0.0,2.11,
1977-10-04,9.061376,,0.0,2.195,
1977-10-05,9.061376,,0.46,2.305,
1977-10-06,339.8016,,0.53,2.25,
1977-10-07,679.6032,,0.0,2.415,
1977-10-08,254.8512,,0.0,2.195,
1977-10-09,133.08896000000001,,0.0,2.11,
1977-10-10,84.9504,,0.0,2.11,
1977-10-11,62.29696000000001,,0.0,2.14,
1977-10-12,45.30688000000001,,0.0,2.17,
1977-10-13,31.14848000000001,,0.0,2.055,
1977-10-14,27.467296,,0.0,2.055,
1977-10-15,24.635616,,0.0,1.975,
1977-10-16,23.502944,,0.0,2.0,
1977-10-17,21.803936,,0.0,1.97,
1977-10-18,21.520768,,0.0,2.0,
1977-10-19,21.520768,,0.03,1.915,
1977-10-20,33.98016,,0.1,1.865,
1977-10-21,53.801919999999996,,0.0,1.865,
1977-10-22,45.30688000000001,,0.0,1.945,
1977-10-23,36.811840000000004,,0.0,2.165,
1977-10-24,31.14848000000001,,0.0,2.06,
1977-10-25,26.900959999999998,,0.0,1.975,
1977-10-26,24.918784,,0.0,1.97,
1977-10-27,24.06928,,0.0,2.025,
1977-10-28,24.918784,,0.0,1.89,
1977-10-29,24.352448000000006,,0.15,1.835,
1977-10-30,24.352448000000006,,0.0,1.89,
1977-10-31,23.502944,,0.0,1.83,
1977-11-01,23.219776,,0.0,2.03,
1977-11-02,23.219776,,0.0,2.14,
1977-11-03,23.786112,,0.0,2.0,
1977-11-04,23.786112,,0.0,1.92,
1977-11-05,23.786112,,0.03,1.89,
1977-11-06,31.14848000000001,,0.08,1.695,
1977-11-07,53.801919999999996,,0.0,1.695,
1977-11-08,50.970240000000004,,0.0,1.725,
1977-11-09,45.30688000000001,,0.0,1.89,
1977-11-10,39.64352,,0.0,1.915,
1977-11-11,33.98016,,0.0,1.92,
1977-11-12,31.14848000000001,,0.0,1.72,
1977-11-13,28.3168,,0.0,1.75,
1977-11-14,31.14848000000001,,0.0,1.805,
1977-11-15,31.14848000000001,,0.0,1.945,
1977-11-16,33.98016,,0.0,1.775,
1977-11-17,31.14848000000001,,0.0,1.64,
1977-11-18,31.14848000000001,,0.0,1.78,
1977-11-19,31.14848000000001,,0.0,1.75,
1977-11-20,31.14848000000001,,0.0,1.5,
1977-11-21,33.98016,,0.0,1.555,
1977-11-22,36.811840000000004,,0.0,1.5,
1977-11-23,36.811840000000004,,0.0,1.695,
1977-11-24,36.811840000000004,,0.0,2.0,
1977-11-25,36.811840000000004,,0.0,2.11,
1977-11-26,39.64352,,0.0,1.97,
1977-11-27,42.4752,,0.0,1.725,
1977-11-28,45.30688000000001,,0.03,1.78,
1977-11-29,45.30688000000001,,0.0,2.025,
1977-11-30,39.64352,,0.0,1.945,
1977-12-01,36.811840000000004,,0.0,2.03,
1977-12-02,36.811840000000004,,0.0,1.92,
1977-12-03,36.811840000000004,,0.0,1.805,
1977-12-04,42.4752,,0.0,1.525,
1977-12-05,45.30688000000001,,0.0,1.585,
1977-12-06,50.970240000000004,,0.0,1.665,
1977-12-07,50.970240000000004,,0.0,1.47,
1977-12-08,50.970240000000004,,0.0,1.75,
1977-12-09,53.801919999999996,,0.0,1.725,
1977-12-10,56.6336,,0.0,1.665,
1977-12-11,50.970240000000004,,0.0,1.75,
1977-12-12,48.13856,,0.0,1.69,
1977-12-13,50.970240000000004,,0.0,1.67,
1977-12-14,45.30688000000001,,0.0,1.67,
1977-12-15,48.13856,,0.0,1.81,
1977-12-16,56.6336,,0.0,1.775,
1977-12-17,59.46528000000001,,0.1,1.555,
1977-12-18,877.8208,,0.79,1.665,
1977-12-19,906.1376,,0.0,1.585,
1977-12-20,396.4352,,0.0,1.805,
1977-12-21,229.36607999999998,,0.0,1.83,
1977-12-22,155.7424,,0.05,1.805,
1977-12-23,181.22752000000003,,0.3,1.72,
1977-12-24,237.86112000000003,,0.0,1.78,
1977-12-25,311.4848,,1.12,1.775,
1977-12-26,2067.1264,,0.64,1.78,
1977-12-27,1387.5232,,0.0,1.945,
1977-12-28,962.7712,,0.64,1.83,
1977-12-29,1897.2256,,0.53,1.75,
1977-12-30,877.8208,,0.08,1.805,
1977-12-31,566.336,,0.0,1.665,
1978-01-01,368.1184,,0.0,1.585,
1978-01-02,271.84128,,0.0,1.53,
1978-01-03,229.36607999999998,,0.43,1.475,
1978-01-04,283.168,,0.08,1.69,
1978-01-05,679.6032,,0.41,1.86,
1978-01-06,1245.9392,,0.05,1.75,
1978-01-07,736.2368,,0.0,1.78,
1978-01-08,453.0688,,0.0,1.695,
1978-01-09,736.2368,,1.47,1.58,
1978-01-10,5578.4096,,2.36,1.665,
1978-01-11,3228.1152,,0.0,1.61,
1978-01-12,1415.84,,0.0,1.5,
1978-01-13,962.7712,,0.0,1.61,
1978-01-14,6059.795200000001,,5.38,1.665,
1978-01-15,33980.16,,1.35,1.635,
1978-01-16,6371.28,,2.31,1.61,
1978-01-17,23049.8752,,0.0,1.695,
1978-01-18,5748.3104,,0.0,1.665,
1978-01-19,3992.6688,,0.43,1.585,
1978-01-20,3171.4816,,0.0,1.635,
1978-01-21,2406.928,,0.0,1.5,
1978-01-22,1812.2752,,0.0,1.44,
1978-01-23,1444.1568,,0.0,1.5,
1978-01-24,1245.9392,,0.0,1.305,
1978-01-25,1047.7216,,0.0,1.39,
1978-01-26,934.4544,,0.0,1.47,
1978-01-27,821.1872000000003,,0.0,1.695,
1978-01-28,764.5536,,0.0,1.805,
1978-01-29,707.9200000000003,,0.0,1.805,
1978-01-30,1359.2064,,0.84,1.53,
1978-01-31,2293.6608,,0.0,1.58,
1978-02-01,1047.7216,,0.0,1.5,
1978-02-02,877.8208,,0.0,1.61,
1978-02-03,792.8704,,0.0,1.805,
1978-02-04,679.6032,,0.0,2.03,
1978-02-05,2180.3936,,0.64,1.775,
1978-02-06,2293.6608,,0.15,1.725,
1978-02-07,1812.2752,,0.74,1.665,
1978-02-08,3228.1152,,0.28,1.72,
1978-02-09,2746.7296,,0.51,1.75,
1978-02-10,11411.6704,,0.71,1.475,
1978-02-11,10392.2656,,0.18,1.365,
1978-02-12,5606.726400000001,,0.81,1.335,
1978-02-13,19538.592,,0.97,1.415,
1978-02-14,15687.5072,,0.0,1.5,
1978-02-15,5323.5584,,0.0,1.36,
1978-02-16,3511.2832,,0.0,1.445,
1978-02-17,2350.2944,,0.0,1.445,
1978-02-18,1840.592,,0.0,1.5,
1978-02-19,1557.424,,0.0,1.555,
1978-02-20,1330.8896,,0.0,1.64,
1978-02-21,1160.9888,,0.0,1.695,
1978-02-22,1047.7216,,0.0,1.835,
1978-02-23,906.1376,,0.0,1.445,
1978-02-24,821.1872000000003,,0.0,1.58,
1978-02-25,764.5536,,0.0,1.585,
1978-02-26,736.2368,,0.0,1.53,
1978-02-27,1699.0079999999996,,1.24,1.585,
1978-02-28,8693.2576,,0.48,2.0,
1978-03-01,27155.8112,,2.16,1.775,
1978-03-02,25145.3184,,0.66,1.67,
1978-03-03,14271.6672,,0.0,1.72,
1978-03-04,17839.584,,1.09,1.635,
1978-03-05,44740.544,,1.19,1.695,
1978-03-06,35962.336,,0.0,1.75,
1978-03-07,20133.2448,,0.0,1.695,
1978-03-08,13648.6976,,0.0,1.775,
1978-03-09,11411.6704,,1.27,1.585,
1978-03-10,10222.3648,,0.3,1.53,
1978-03-11,7815.4368,,2.9,1.415,
1978-03-12,26957.5936,,0.66,1.415,
1978-03-13,16253.8432,,0.0,1.555,
1978-03-14,10675.4336,,0.0,1.555,
1978-03-15,8325.1392,,0.0,1.92,
1978-03-16,6144.7456,,0.0,2.36,
1978-03-17,4190.8864,,0.0,2.445,
1978-03-18,3284.748800000001,,0.0,2.0,
1978-03-19,2944.9472,,0.0,1.92,
1978-03-20,2803.3632,,0.0,1.835,
1978-03-21,2775.0464,,0.0,1.86,
1978-03-22,2775.0464,,0.18,1.775,
1978-03-23,2633.4624,,0.0,1.78,
1978-03-24,2208.7104,,0.0,1.75,
1978-03-25,1783.9584,,0.0,2.0,
1978-03-26,1359.2064,,0.0,1.97,
1978-03-27,1614.0576,,0.0,1.86,
1978-03-28,1670.6912,,0.0,1.89,
1978-03-29,1529.1072,,0.0,1.83,
1978-03-30,1500.7904,,0.56,1.89,
1978-03-31,3992.6688,,1.73,1.78,
1978-04-01,2463.5616,,0.03,1.805,
1978-04-02,1699.0079999999996,,0.41,1.72,
1978-04-03,1387.5232,,0.0,1.665,
1978-04-04,1245.9392,,0.08,1.72,
1978-04-05,1189.3056,,0.0,1.64,
1978-04-06,1047.7216,,0.03,1.75,
1978-04-07,1840.592,,0.86,1.475,
1978-04-08,1529.1072,,0.0,1.415,
1978-04-09,1217.6224,,0.0,1.5,
1978-04-10,991.088,,0.0,1.75,
1978-04-11,877.8208,,0.0,1.865,
1978-04-12,877.8208,,0.0,1.835,
1978-04-13,849.5039999999998,,0.0,1.835,
1978-04-14,821.1872000000003,,0.0,1.805,
1978-04-15,792.8704,,0.38,1.835,
1978-04-16,1132.672,,0.05,1.64,
1978-04-17,906.1376,,0.0,1.64,
1978-04-18,736.2368,,0.0,1.83,
1978-04-19,707.9200000000003,,0.0,1.86,
1978-04-20,679.6032,,0.0,1.835,
1978-04-21,651.2864,,0.0,1.695,
1978-04-22,622.9696,,0.0,1.695,
1978-04-23,622.9696,,0.0,1.835,
1978-04-24,651.2864,,0.0,1.805,
1978-04-25,651.2864,,0.03,1.865,
1978-04-26,679.6032,,0.0,1.805,
1978-04-27,651.2864,,0.0,1.805,
1978-04-28,622.9696,,0.0,1.805,
1978-04-29,622.9696,,0.0,1.865,
1978-04-30,622.9696,,0.0,1.72,
1978-05-01,679.6032,,0.1,1.695,
1978-05-02,679.6032,,0.0,1.695,
1978-05-03,594.6528000000002,,0.0,1.835,
1978-05-04,538.0192,,0.0,1.725,
1978-05-05,509.7024,,0.0,1.865,
1978-05-06,509.7024,,0.0,1.89,
1978-05-07,481.3856,,0.0,1.915,
1978-05-08,453.0688,,0.0,2.11,
1978-05-09,396.4352,,0.0,2.085,
1978-05-10,339.8016,,0.0,1.86,
1978-05-11,311.4848,,0.0,1.915,
1978-05-12,339.8016,,0.0,2.22,
1978-05-13,311.4848,,0.0,2.335,
1978-05-14,311.4848,,0.0,2.03,
1978-05-15,311.4848,,0.0,2.11,
1978-05-16,280.33632,,0.0,2.0,
1978-05-17,263.34624,,0.0,2.28,
1978-05-18,235.02944,,0.0,2.36,
1978-05-19,257.68287999999995,,0.0,2.305,
1978-05-20,257.68287999999995,,0.0,2.08,
1978-05-21,263.34624,,0.0,1.97,
1978-05-22,266.17792000000003,,0.0,1.97,
1978-05-23,269.0096,,0.0,1.865,
1978-05-24,280.33632,,0.0,1.89,
1978-05-25,274.67296,,0.0,1.72,
1978-05-26,280.33632,,0.0,1.835,
1978-05-27,266.17792000000003,,0.0,1.97,
1978-05-28,263.34624,,0.0,2.25,
1978-05-29,263.34624,,0.0,2.525,
1978-05-30,252.01952000000003,,0.0,2.03,
1978-05-31,237.86112000000003,,0.0,1.915,
1978-06-01,215.20767999999998,,0.0,1.945,
1978-06-02,206.71264,,0.0,2.03,
1978-06-03,212.376,,0.0,2.085,
1978-06-04,223.70272000000003,,0.0,2.03,
1978-06-05,226.5344,,0.0,1.975,
1978-06-06,215.20767999999998,,0.0,2.11,
1978-06-07,212.376,,0.0,2.165,
1978-06-08,206.71264,,0.0,2.135,
1978-06-09,203.88096000000002,,0.0,2.085,
1978-06-10,192.55424,,0.0,1.89,
1978-06-11,189.72256000000002,,0.0,2.025,
1978-06-12,203.88096000000002,,0.0,2.225,
1978-06-13,192.55424,,0.0,2.5,
1978-06-14,175.56416000000004,,0.0,2.225,
1978-06-15,161.40576000000001,,0.0,2.135,
1978-06-16,158.57407999999995,,0.0,2.14,
1978-06-17,150.07904,,0.0,2.305,
1978-06-18,150.07904,,0.0,2.39,
1978-06-19,158.57407999999995,,0.0,2.36,
1978-06-20,158.57407999999995,,0.0,2.335,
1978-06-21,172.73247999999995,,0.0,2.44,
1978-06-22,172.73247999999995,,0.0,2.445,
1978-06-23,167.06912000000003,,0.0,2.61,
1978-06-24,164.23744,,0.0,2.445,
1978-06-25,172.73247999999995,,0.0,2.195,
1978-06-26,186.89088,,0.0,1.945,
1978-06-27,184.0592,,0.0,2.025,
1978-06-28,181.22752000000003,,0.0,2.055,
1978-06-29,175.56416000000004,,0.0,2.03,
1978-06-30,178.39584,,0.0,2.11,
1978-07-01,175.56416000000004,,0.0,2.055,
1978-07-02,172.73247999999995,,0.0,2.055,
1978-07-03,164.23744,,0.0,2.14,
1978-07-04,169.9008,,0.0,1.975,
1978-07-05,189.72256000000002,,0.0,2.0,
1978-07-06,195.38592000000003,,0.0,2.03,
1978-07-07,195.38592000000003,,0.0,2.055,
1978-07-08,198.2176,,0.0,2.085,
1978-07-09,195.38592000000003,,0.0,2.08,
1978-07-10,189.72256000000002,,0.0,2.14,
1978-07-11,192.55424,,0.0,2.135,
1978-07-12,198.2176,,0.0,2.195,
1978-07-13,192.55424,,0.0,2.36,
1978-07-14,189.72256000000002,,0.0,2.555,
1978-07-15,201.04928,,0.0,2.615,
1978-07-16,198.2176,,0.0,2.25,
1978-07-17,184.0592,,0.0,2.055,
1978-07-18,167.06912000000003,,0.0,2.19,
1978-07-19,158.57407999999995,,0.0,2.25,
1978-07-20,144.41567999999995,,0.0,2.28,
1978-07-21,141.584,,0.0,2.11,
1978-07-22,133.08896000000001,,0.0,2.11,
1978-07-23,133.08896000000001,,0.0,2.25,
1978-07-24,133.08896000000001,,0.0,2.28,
1978-07-25,130.25727999999998,,0.0,2.335,
1978-07-26,127.4256,,0.0,2.36,
1978-07-27,116.09888,,0.0,2.365,
1978-07-28,118.93056000000001,,0.0,2.335,
1978-07-29,113.2672,,0.0,2.31,
1978-07-30,113.2672,,0.0,2.14,
1978-07-31,116.09888,,0.0,2.11,
1978-08-01,127.4256,,0.0,2.135,
1978-08-02,135.92064,,0.0,2.195,
1978-08-03,138.75232000000003,,0.0,2.335,
1978-08-04,138.75232000000003,,0.0,2.39,
1978-08-05,130.25727999999998,,0.0,2.475,
1978-08-06,110.43552,,0.0,2.445,
1978-08-07,93.44544,,0.0,2.445,
1978-08-08,107.60383999999999,,0.0,2.25,
1978-08-09,124.59392,,0.0,2.305,
1978-08-10,110.43552,,0.0,2.42,
1978-08-11,99.1088,,0.0,2.365,
1978-08-12,124.59392,,0.0,2.335,
1978-08-13,181.22752000000003,,0.0,2.335,
1978-08-14,283.168,,0.0,2.335,
1978-08-15,368.1184,,0.0,2.28,
1978-08-16,368.1184,,0.0,2.22,
1978-08-17,368.1184,,0.0,2.165,
1978-08-18,339.8016,,0.0,2.25,
1978-08-19,283.168,,0.0,2.19,
1978-08-20,249.18784,,0.0,2.28,
1978-08-21,218.03936000000002,,0.0,2.31,
1978-08-22,184.0592,,0.0,2.225,
1978-08-23,175.56416000000004,,0.0,2.25,
1978-08-24,164.23744,,0.0,2.11,
1978-08-25,144.41567999999995,,0.0,2.11,
1978-08-26,133.08896000000001,,0.0,2.14,
1978-08-27,124.59392,,0.0,2.28,
1978-08-28,113.2672,,0.0,2.165,
1978-08-29,113.2672,,0.0,2.165,
1978-08-30,113.2672,,0.0,2.28,
1978-08-31,110.43552,,0.0,2.28,
1978-09-01,104.77216,,0.0,2.28,
1978-09-02,96.27712,,0.0,2.31,
1978-09-03,82.11872,,0.0,2.47,
1978-09-04,73.62368000000002,,0.0,2.525,
1978-09-05,70.792,,1.04,2.335,
1978-09-06,107.60383999999999,,0.15,2.195,
1978-09-07,113.2672,,0.0,2.11,
1978-09-08,110.43552,,0.0,2.03,
1978-09-09,101.94048000000001,,0.0,2.055,
1978-09-10,90.61376,,0.0,2.195,
1978-09-11,84.9504,,0.0,2.195,
1978-09-12,82.11872,,0.0,2.055,
1978-09-13,101.94048000000001,,0.0,2.08,
1978-09-14,135.92064,,0.03,2.025,
1978-09-15,147.24736000000001,,0.0,1.975,
1978-09-16,594.6528000000002,,0.61,2.08,
1978-09-17,792.8704,,0.0,2.11,
1978-09-18,566.336,,0.0,2.055,
1978-09-19,424.752,,0.0,2.17,
1978-09-20,283.168,,0.0,2.28,
1978-09-21,189.72256000000002,,0.0,2.28,
1978-09-22,124.59392,,0.0,2.415,
1978-09-23,87.78208000000002,,0.0,2.78,
1978-09-24,62.29696000000001,,0.0,2.97,
1978-09-25,56.6336,,0.0,3.08,
1978-09-26,56.6336,,0.0,2.835,
1978-09-27,56.6336,,0.0,2.585,
1978-09-28,56.6336,,0.0,2.525,
1978-09-29,56.6336,,0.0,2.555,
1978-09-30,56.6336,,0.0,2.335,
1978-10-01,59.46528000000001,,0.0,2.335,
1978-10-02,65.12863999999999,,0.0,2.14,
1978-10-03,70.792,,0.0,2.165,
1978-10-04,76.45536000000001,,0.0,2.195,
1978-10-05,79.28703999999998,,0.0,2.165,
1978-10-06,84.9504,,0.0,2.165,
1978-10-07,87.78208000000002,,0.0,2.19,
1978-10-08,87.78208000000002,,0.0,2.165,
1978-10-09,84.9504,,0.0,2.275,
1978-10-10,84.9504,,0.0,2.25,
1978-10-11,84.9504,,0.0,2.22,
1978-10-12,84.9504,,0.0,2.11,
1978-10-13,82.11872,,0.0,2.135,
1978-10-14,73.62368000000002,,0.0,2.36,
1978-10-15,62.29696000000001,,0.0,2.025,
1978-10-16,56.6336,,0.0,2.0,
1978-10-17,53.801919999999996,,0.0,2.0,
1978-10-18,50.970240000000004,,0.0,2.0,
1978-10-19,48.13856,,0.0,2.085,
1978-10-20,56.6336,,0.13,2.25,
1978-10-21,76.45536000000001,,0.0,2.085,
1978-10-22,79.28703999999998,,0.0,2.055,
1978-10-23,79.28703999999998,,0.0,2.335,
1978-10-24,90.61376,,0.0,2.14,
1978-10-25,93.44544,,0.0,2.055,
1978-10-26,93.44544,,0.0,2.0,
1978-10-27,93.44544,,0.0,1.975,
1978-10-28,87.78208000000002,,0.0,2.03,
1978-10-29,84.9504,,0.0,1.86,
1978-10-30,79.28703999999998,,0.0,1.97,
1978-10-31,82.11872,,0.0,1.89,
1978-11-01,82.11872,,0.0,1.75,
1978-11-02,82.11872,,0.0,1.75,
1978-11-03,84.9504,,0.0,1.805,
1978-11-04,84.9504,,0.0,2.0,
1978-11-05,84.9504,,0.0,1.915,
1978-11-06,87.78208000000002,,0.0,1.945,
1978-11-07,87.78208000000002,,0.0,1.915,
1978-11-08,87.78208000000002,,0.0,1.86,
1978-11-09,87.78208000000002,,0.0,1.865,
1978-11-10,566.336,,0.25,1.75,
1978-11-11,3398.016,,1.27,1.415,
1978-11-12,1642.3744000000006,,0.03,1.445,
1978-11-13,707.9200000000003,,0.89,1.445,
1978-11-14,1699.0079999999996,,0.38,1.475,
1978-11-15,651.2864,,0.0,1.415,
1978-11-16,283.168,,0.0,1.47,
1978-11-17,184.0592,,0.0,1.47,
1978-11-18,147.24736000000001,,0.0,1.67,
1978-11-19,124.59392,,0.0,1.58,
1978-11-20,113.2672,,0.0,1.635,
1978-11-21,3114.848,,1.14,1.665,
1978-11-22,1047.7216,,0.0,1.64,
1978-11-23,538.0192,,0.0,1.72,
1978-11-24,4077.6192,,1.22,1.53,
1978-11-25,1415.84,,0.0,1.635,
1978-11-26,877.8208,,0.13,1.58,
1978-11-27,622.9696,,0.0,1.5,
1978-11-28,424.752,,0.0,1.445,
1978-11-29,283.168,,0.0,1.5,
1978-11-30,263.34624,,0.0,1.585,
1978-12-01,252.01952000000003,,0.13,1.5,
1978-12-02,424.752,,0.0,1.525,
1978-12-03,368.1184,,0.0,1.385,
1978-12-04,280.33632,,0.0,1.385,
1978-12-05,243.52447999999998,,0.08,1.335,
1978-12-06,252.01952000000003,,0.0,0.945,
1978-12-07,243.52447999999998,,0.0,0.805,
1978-12-08,226.5344,,0.0,0.72,
1978-12-09,215.20767999999998,,0.0,0.885,
1978-12-10,206.71264,,0.0,1.42,
1978-12-11,201.04928,,0.0,1.695,
1978-12-12,198.2176,,0.0,1.5,
1978-12-13,192.55424,,0.0,1.525,
1978-12-14,189.72256000000002,,0.0,1.5,
1978-12-15,186.89088,,0.0,1.36,
1978-12-16,206.71264,,0.36,1.275,
1978-12-17,6314.646400000001,,3.35,1.445,
1978-12-18,3822.768,,0.97,1.445,
1978-12-19,6767.715200000002,,0.69,1.165,
1978-12-20,1783.9584,,0.0,1.165,
1978-12-21,792.8704,,0.0,1.115,
1978-12-22,594.6528000000002,,0.0,1.195,
1978-12-23,538.0192,,0.0,1.225,
1978-12-24,481.3856,,0.0,1.305,
1978-12-25,453.0688,,0.0,1.22,
1978-12-26,424.752,,0.0,1.165,
1978-12-27,396.4352,,0.0,1.195,
1978-12-28,368.1184,,0.0,1.5,
1978-12-29,339.8016,,0.0,1.5,
1978-12-30,339.8016,,0.0,1.305,
1978-12-31,311.4848,,0.0,1.305,
1979-01-01,311.4848,,0.0,1.305,
1979-01-02,283.168,,0.0,1.335,
1979-01-03,280.33632,,0.0,1.53,
1979-01-04,266.17792000000003,,0.0,1.415,
1979-01-05,679.6032,,2.39,1.64,
1979-01-06,14639.7856,,2.77,1.61,
1979-01-07,2633.4624,,0.0,1.555,
1979-01-08,1302.5728,,0.0,1.475,
1979-01-09,1444.1568,,0.1,1.42,
1979-01-10,1047.7216,,0.0,1.415,
1979-01-11,707.9200000000003,,0.0,1.39,
1979-01-12,622.9696,,0.05,1.61,
1979-01-13,622.9696,,0.0,1.555,
1979-01-14,566.336,,0.05,1.525,
1979-01-15,736.2368,,1.4,1.5,
1979-01-16,4190.8864,,0.0,1.695,
1979-01-17,3143.1648,,0.08,1.525,
1979-01-18,6173.0624,,0.84,1.39,
1979-01-19,4785.5392,,0.0,1.25,
1979-01-20,2038.8096,,0.0,1.25,
1979-01-21,1415.84,,0.0,1.365,
1979-01-22,1132.672,,0.0,1.365,
1979-01-23,991.088,,0.0,1.36,
1979-01-24,877.8208,,0.05,1.39,
1979-01-25,934.4544,,0.08,1.305,
1979-01-26,1132.672,,0.03,1.165,
1979-01-27,821.1872000000003,,0.0,1.06,
1979-01-28,707.9200000000003,,0.23,0.97,
1979-01-29,764.5536,,0.0,0.885,
1979-01-30,679.6032,,0.2,1.135,
1979-01-31,30015.808,,6.53,1.36,
1979-02-01,16990.08,,0.41,1.22,
1979-02-02,10307.3152,,0.46,1.19,
1979-02-03,7362.368,,0.0,1.275,
1979-02-04,4049.3024,,0.0,1.14,
