DateTime,NelsonWeir_Discharge,BigelowLower_Discharge,BigelowUpper_Discharge,HF001_Precipitation,HF001_AirTemperature,HF001_SolarRadiation,HF001_RelativeHumidity,HF001_WindDirection,HF001_WindSpeed,HF155_SWE,Shaler_SWE,LittleProspectHill_SWE,Hemlock_SWE,Shaler_SnowDepth,LittleProspectHill_SnowDepth,Hemlock_SnowDepth,HF006_SoilMoisture_trenched,HF006_SoilMoisture_control,HF001_SoilTemperature_10cm
2013-03-16,23.65,19.29,3.71,0.0,-2.5,14.2,53.0,282.0,1.2,75.82,23.0,58.0,47.0,60.0,160.0,140.0,,,0.3
2013-03-17,19.66,16.25,3.39,0.0,-3.9,18.9,48.0,305.0,1.7,72.6,22.0,59.0,46.0,60.0,160.0,140.0,,,0.3
2013-03-18,16.37,13.86,3.18,0.5,-4.3,15.0,44.0,120.0,1.3,66.0,15.0,59.0,46.0,40.0,160.0,140.0,,,0.3
2013-03-19,14.78,13.68,3.28,20.6,-2.4,3.7,96.0,75.0,2.5,95.27,127.0,111.0,92.0,340.0,300.0,280.0,,,0.3
2013-03-20,12.73,13.49,3.1,0.3,-4.4,10.1,88.0,265.0,2.0,102.1,134.0,134.0,104.0,360.0,360.0,320.0,,,0.3
2013-03-21,11.4,12.26,3.03,0.0,-3.2,16.0,59.0,293.0,1.0,102.94,119.0,128.0,103.0,320.0,340.0,320.0,,,0.4
2013-03-22,10.39,11.58,2.97,0.0,-3.0,16.9,62.0,279.0,2.1,101.42,111.0,121.0,96.0,300.0,320.0,300.0,,,0.4
2013-03-23,9.64,11.12,2.91,0.0,-1.1,16.1,59.0,277.0,2.7,100.36,104.0,113.0,89.0,280.0,300.0,280.0,,,0.4
2013-03-24,9.07,11.45,2.96,0.0,0.9,19.9,57.0,324.0,1.6,99.54,96.0,106.0,89.0,260.0,280.0,280.0,,,0.4
2013-03-25,8.87,11.46,3.11,0.0,1.2,12.8,62.0,67.0,2.3,100.01,81.0,98.0,83.0,220.0,260.0,260.0,,,0.4
2013-03-26,8.8,11.76,3.12,0.0,1.5,11.7,61.0,310.0,1.1,97.66,74.0,98.0,83.0,200.0,260.0,260.0,,,0.4
2013-03-27,9.1,12.38,3.38,0.0,2.8,15.0,56.0,304.0,1.3,94.38,67.0,91.0,83.0,180.0,240.0,260.0,,,0.4
2013-03-28,11.14,14.79,3.96,0.3,3.4,11.7,71.0,326.0,1.2,91.47,59.0,76.0,83.0,160.0,200.0,260.0,,,0.4
2013-03-29,15.45,19.4,5.1,0.0,4.9,14.4,63.0,294.0,1.3,84.37,44.0,68.0,64.0,120.0,180.0,200.0,,,0.5
2013-03-30,19.7,24.13,6.24,0.0,4.6,22.1,51.0,309.0,1.2,74.96,30.0,68.0,58.0,80.0,180.0,180.0,,,0.6
2013-03-31,22.32,26.38,7.04,5.8,5.2,15.6,56.0,182.0,2.1,65.8,7.0,53.0,51.0,20.0,140.0,160.0,,,1.3
2013-04-01,34.71,49.93,14.09,4.1,3.6,11.5,73.0,274.0,2.4,53.6,0.0,30.0,45.0,0.0,80.0,140.0,,,3.2
2013-04-02,30.71,34.77,7.4,0.0,-2.2,15.1,50.0,272.0,3.3,43.91,0.1245136186770428,23.0,32.0,0.7392996108949417,60.0,100.0,,,2.6
2013-04-03,24.35,22.04,5.34,0.0,-0.9,23.5,45.0,275.0,3.5,40.1,0.2490272373540856,23.0,26.0,1.4785992217898831,60.0,80.0,,,2.5
2013-04-04,20.53,18.41,5.03,0.0,2.5,23.7,45.0,236.0,2.2,32.37,0.3735408560311284,15.0,26.0,2.217898832684825,40.0,80.0,,,3.0
2013-04-05,20.83,19.74,6.35,0.0,5.3,22.9,52.0,268.0,2.4,20.68,0.4980544747081712,8.0,13.0,2.9571984435797667,20.0,40.0,,,4.3
2013-04-06,20.01,22.26,5.82,0.0,0.2,24.1,36.0,316.0,2.1,3.59,0.622568093385214,8.0,13.0,3.696498054474709,20.0,40.0,,,4.8
2013-04-07,18.31,17.99,5.54,0.0,5.1,15.7,50.0,191.0,3.2,0.94,0.7470817120622568,8.0,6.0,4.43579766536965,20.0,20.0,,,4.5
2013-04-08,22.29,22.21,7.74,0.0,9.6,21.0,61.0,272.0,1.6,3.28,0.8715953307392996,0.0,6.0,5.175097276264592,0.0,20.0,,,6.0
2013-04-09,24.52,25.47,8.26,1.3,11.2,18.9,67.0,267.0,2.1,6.67,0.2906494902768395,0.076,0.0,,0.4,0.0,,,7.6
2013-04-10,24.27,24.85,6.98,8.6,10.2,9.4,84.0,70.0,1.3,8.57,0.35428664691276485,0.152,0.07228915662650602,,0.7999999999999999,0.321285140562249,,,8.5
2013-04-11,24.89,25.72,7.58,0.5,5.5,11.0,73.0,354.0,1.4,7.82,0.4179238035486902,0.228,0.14457831325301207,0.07889173620763401,1.2,0.642570281124498,23.661009031943777,21.940577352960826,8.8
2013-04-12,21.22,23.09,6.05,14.0,0.2,2.4,93.0,80.0,2.4,8.53,0.4815609601846154,0.304,0.21686746987951808,0.4218739675607093,1.6,0.9638554216867471,23.681042346812507,21.950840925430484,6.8
2013-04-13,24.32,27.0,9.63,2.5,4.0,13.8,79.0,302.0,1.2,6.27,0.5451981168205409,0.38,0.2891566265060241,0.7648561989137843,2.0,1.285140562248996,23.701075661681234,21.96110449790014,5.9
2013-04-14,24.26,29.22,7.85,0.3,3.8,13.7,66.0,288.0,1.7,4.98,0.6088352734564662,0.456,0.3614457831325301,1.1078384302668596,2.4,1.606425702811245,23.721108976549953,21.971368070369806,6.6
2013-04-15,19.77,20.54,5.62,0.0,6.2,20.3,57.0,201.0,1.3,0.0,0.6724724300923914,0.532,0.43373493975903615,1.4508206616199346,2.8,1.9277108433734942,23.74114229141868,21.98163164283947,6.6
2013-04-16,17.1,16.6,4.92,0.5,9.7,16.3,69.0,208.0,3.2,0.0,,,0.5060240963855422,,,2.2489959839357434,23.7611756062874,21.99189521530913,7.6
2013-04-17,14.83,14.91,4.55,0.0,10.7,25.8,50.0,325.0,2.0,0.0,,,6.442586613198132,,,,23.78120892115613,22.002158787778786,9.1
2013-04-18,12.24,12.81,4.19,0.0,9.9,14.6,48.0,154.0,3.0,0.0,,,6.442586613198132,,,,23.80124223602485,22.01242236024845,9.0
2013-04-19,11.36,12.71,4.21,6.6,15.2,8.1,87.0,204.0,3.7,0.0,,,6.442586613198132,,,,23.019920318725106,22.00000000000001,9.7
2013-04-20,24.12,29.89,9.88,12.2,7.1,16.1,65.0,283.0,2.7,0.0,,,6.442586613198132,,,,28.73828125,25.28125,10.6
2013-04-21,17.33,19.81,5.2,0.0,3.0,26.7,46.0,327.0,1.7,0.0,,,6.442586613198132,,,,25.9296875,23.1953125,9.4
2013-04-22,13.3,14.37,4.45,0.0,4.0,25.7,55.0,90.0,2.4,0.0,,,6.442586613198132,,,,24.839843750000004,22.32031250000001,8.9
2013-04-23,11.31,12.67,4.26,0.0,2.0,3.6,89.0,60.0,2.1,0.0,,,6.442586613198132,,,,24.00000000000001,22.00000000000001,8.0
2013-04-24,10.17,12.49,4.05,0.0,11.5,23.8,68.0,226.0,2.3,0.0,,,6.442586613198132,,,,23.85546875000001,22.00000000000001,8.9
2013-04-25,9.01,11.78,3.87,1.8,8.8,26.8,54.0,274.0,2.2,0.0,,,6.442586613198132,,,,23.84765625000001,22.00000000000001,10.7
2013-04-26,7.41,10.32,3.59,0.0,9.4,20.8,43.0,98.0,2.2,0.0,,,6.442586613198132,,,,23.347656250000004,21.0703125,10.5
2013-04-27,6.47,9.65,3.46,0.0,10.2,22.9,50.0,2.0,1.2,0.0,,,6.442586613198132,,,,23.0,21.0,10.6
2013-04-28,5.69,9.1,3.34,0.0,12.1,26.5,48.0,213.0,1.6,0.0,,,6.442586613198132,,,,22.91796875,21.0,11.4
2013-04-29,5.15,8.66,3.26,0.0,12.0,16.3,47.0,210.0,1.7,0.0,,,6.442586613198132,,,,22.00000000000001,21.164062500000004,11.9
2013-04-30,4.59,8.26,3.12,0.0,13.9,26.6,32.0,168.0,1.3,0.0,,,6.442586613198132,,,,22.00000000000001,21.24609375,12.5
2013-05-01,3.88,7.66,2.97,0.0,13.5,27.8,37.0,119.0,1.3,0.0,,,6.442586613198132,,,,21.50000000000001,20.623046875,12.6
2013-05-02,3.45,7.3,2.9,0.0,14.3,21.0,47.0,81.0,1.6,0.0,,,6.442586613198132,,,,21.0,20.000000000000004,12.7
2013-05-03,3.17,6.98,2.85,0.0,10.0,27.8,64.0,78.0,1.7,0.0,,,6.442586613198132,,,,21.000000000000004,20.0,12.5
2013-05-04,2.99,6.79,2.78,0.0,11.3,28.2,55.0,81.0,1.8,0.0,,,6.442586613198132,,,,21.0,20.000000000000004,12.6
2013-05-05,2.71,6.47,2.69,0.0,10.0,28.6,55.0,93.0,1.5,0.0,,,6.442586613198132,,,,20.503906250000004,20.000000000000004,12.3
2013-05-06,2.53,5.71,2.5,0.0,11.9,26.6,62.0,216.0,1.1,0.0,,,6.442586613198132,,,,20.0,19.559055118110233,12.5
2013-05-07,2.32,4.89,2.22,0.0,17.0,25.5,60.0,178.0,1.4,0.0,,,6.442586613198132,,,,20.0,19.0,13.2
2013-05-08,2.35,5.08,2.22,1.5,15.8,10.9,84.0,121.0,2.0,0.0,,,6.442586613198132,,,,20.007812500000004,19.0,13.5
2013-05-09,3.1,5.7,2.34,2.5,14.3,11.9,87.0,124.0,1.0,0.0,,,6.442586613198132,,,,20.0,19.0,13.8
2013-05-10,3.15,5.65,2.2,0.0,17.4,23.2,69.0,220.0,1.3,0.0,,,6.442586613198132,,,,20.000000000000004,19.0,14.5
2013-05-11,3.48,5.92,2.36,5.6,15.4,3.9,90.0,199.0,2.2,0.0,,,6.442586613198132,,,,20.3671875,19.0,14.5
2013-05-12,4.23,6.36,2.3,0.5,12.1,14.7,71.0,273.0,1.4,0.0,,,6.442586613198132,,,,21.0,19.0,14.4
2013-05-13,3.02,5.15,1.98,0.0,5.9,17.6,54.0,271.0,1.6,0.0,,,6.442586613198132,,,,21.000000000000004,19.000000000000007,12.9
2013-05-14,2.42,4.54,1.91,0.0,6.8,18.2,55.0,319.0,1.2,0.0,,,6.442586613198132,,,,20.666666666666668,18.66666666666667,12.2
2013-05-15,2.22,4.65,1.91,2.0,9.3,15.6,71.0,193.0,1.9,0.0,,,6.442586613198132,,,,20.33333333333333,18.33333333333333,11.7
2013-05-16,2.17,4.59,1.76,0.0,17.3,28.7,44.0,277.0,1.8,0.0,,,6.442586613198132,,,,20.0,17.999999999999996,12.6
2013-05-17,1.59,3.85,1.57,0.0,12.4,28.8,53.0,343.0,1.5,0.0,,,6.442586613198132,,,,20.000000000000004,18.000000000000004,13.3
2013-05-18,1.31,3.43,1.46,0.0,13.7,20.5,54.0,223.0,1.2,0.0,,,6.442586613198132,,,,20.000000000000004,17.58203125,13.4
2013-05-19,1.3,3.45,1.53,3.8,12.6,16.5,83.0,198.0,1.6,0.0,,,6.442586613198132,,,,19.359375,16.999999999999996,13.5
2013-05-20,1.66,4.26,1.68,0.5,17.7,20.5,82.0,261.0,1.2,0.0,,,6.442586613198132,,,,20.000000000000004,16.999999999999996,14.7
2013-05-21,1.32,3.66,1.41,10.7,18.4,21.5,79.0,103.0,2.0,0.0,,,6.442586613198132,,,,20.000000000000004,16.999999999999996,16.3
2013-05-22,17.14,20.22,8.14,21.3,15.1,11.4,92.0,131.0,1.7,0.0,,,6.442586613198132,,,,26.85937500000001,25.25,15.7
2013-05-23,29.42,34.4,11.92,34.3,17.7,5.5,95.0,186.0,2.2,0.0,,,6.442586613198132,,,,29.218750000000004,26.242187500000004,16.5
2013-05-24,43.72,60.47,12.86,10.9,13.1,8.2,90.0,289.0,1.8,0.0,,,6.442586613198132,,,,29.63128491620112,26.02234636871509,16.6
2013-05-25,39.79,33.69,8.94,16.5,4.7,5.8,94.0,320.0,2.0,0.0,,,6.442586613198132,,,,27.50781250000001,24.847656250000004,14.6
2013-05-26,34.39,33.15,6.51,0.0,6.3,12.4,78.0,298.0,1.7,0.0,,,6.442586613198132,,,,27.0078125,24.68750000000001,13.1
2013-05-27,23.32,17.24,3.48,0.0,11.6,30.1,60.0,293.0,1.2,0.0,,,6.442586613198132,,,,25.453125,23.11328125,13.4
2013-05-28,15.97,11.0,2.62,0.0,15.0,24.7,56.0,173.0,1.4,0.0,,,6.442586613198132,,,,24.49218750000001,22.21484375000001,14.5
2013-05-29,21.08,18.54,9.64,31.5,16.1,9.8,91.0,170.0,1.2,0.0,,,6.442586613198132,,,,26.5546875,24.128906250000004,15.4
2013-05-30,35.21,58.75,14.32,0.0,21.6,25.3,76.0,269.0,1.1,0.0,,,6.442586613198132,,,,28.375,25.34765625000001,17.2
2013-05-31,23.02,21.28,4.09,0.0,24.8,26.6,65.0,215.0,1.1,0.0,,,6.442586613198132,,,,25.453125,23.417968750000004,18.8
2013-06-01,15.51,11.93,2.75,0.0,24.5,28.4,66.0,204.0,1.5,0.0,,,6.442586613198132,,,,24.27343750000001,22.449218750000004,20.0
2013-06-02,10.3,8.39,2.29,1.5,22.6,24.9,78.0,200.0,2.0,0.0,,,6.442586613198132,,,,23.421875000000004,21.550781250000004,20.8
2013-06-03,9.81,9.36,2.82,6.3,18.1,17.9,78.0,251.0,1.0,0.0,,,6.442586613198132,,,,24.07812500000001,21.1484375,20.5
2013-06-04,6.86,7.91,2.18,0.0,13.6,27.6,57.0,307.0,1.2,0.0,,,6.442586613198132,,,,23.468750000000004,21.125,19.1
2013-06-05,4.68,6.12,1.89,0.0,15.1,25.8,61.0,259.0,1.0,0.0,,,6.442586613198132,,,,22.42187500000001,20.675781250000004,18.5
2013-06-06,3.47,5.37,1.79,3.0,15.3,17.5,66.0,156.0,1.2,0.0,,,6.442586613198132,,,,22.00000000000001,20.0,18.2
2013-06-07,15.55,17.37,8.88,40.6,10.8,3.7,94.0,81.0,2.4,0.0,,,6.442586613198132,,,,26.12890625,23.78125,17.0
2013-06-08,56.32,97.69,28.54,19.8,15.0,18.4,84.0,303.0,1.3,0.0,,,6.442586613198132,,,,30.765625000000004,27.8125,16.2
2013-06-09,37.19,34.05,6.4,0.3,17.3,26.5,72.0,297.0,1.0,0.0,,,6.442586613198132,,,,26.41015625,24.39062500000001,17.6
2013-06-10,30.47,21.8,6.65,26.9,15.6,10.0,84.0,97.0,1.5,0.0,,,6.442586613198132,,,,26.328125000000004,24.296875,17.7
2013-06-11,54.75,79.84,25.9,18.8,13.3,7.9,93.0,84.0,1.7,0.0,,,6.442586613198132,,,,30.7734375,28.625,16.9
2013-06-12,45.76,55.88,12.3,0.0,14.6,15.2,78.0,308.0,1.4,0.0,,,6.442586613198132,,,,28.121093750000004,26.4453125,17.1
2013-06-13,44.99,46.11,17.65,31.5,11.3,4.7,92.0,86.0,1.2,0.0,,,6.442586613198132,,,,29.44921875000001,26.875,16.4
2013-06-14,69.67,115.93,35.74,13.5,14.2,19.6,78.0,7.0,0.9,0.0,,,6.442586613198132,,,,31.17578125,28.859375,15.9
2013-06-15,49.15,47.03,10.44,0.0,17.0,30.1,57.0,306.0,1.1,0.0,,,6.442586613198132,,,,28.0390625,26.40625,17.3
2013-06-16,34.86,24.77,6.73,0.0,17.2,15.8,66.0,215.0,1.3,0.0,,,6.442586613198132,,,,26.56640625,25.3203125,17.6
2013-06-17,29.13,23.96,8.46,11.7,18.1,20.9,80.0,241.0,1.0,0.0,,,6.442586613198132,,,,26.6015625,25.7578125,18.1
2013-06-18,30.1,32.79,10.84,6.3,15.1,10.7,91.0,50.0,0.8,0.0,,,6.442586613198132,,,,27.00390625,25.97656249999999,18.1
2013-06-19,24.82,26.65,7.86,0.0,15.4,29.9,64.0,332.0,1.0,0.0,,,6.442586613198132,,,,25.8828125,24.898437500000004,18.3
2013-06-20,17.95,15.93,5.11,0.0,17.1,30.0,61.0,200.0,1.2,0.0,,,6.442586613198132,,,,25.0,24.00000000000001,18.6
2013-06-21,13.19,11.79,4.28,0.0,19.8,27.8,66.0,231.0,1.1,0.0,,,6.442586613198132,,,,24.00000000000001,22.701923076923084,19.4
2013-06-22,9.6,9.54,3.74,0.0,21.0,26.4,66.0,208.0,1.4,0.0,,,6.442586613198132,,,,23.378906250000004,22.35156250000001,20.1
2013-06-23,6.8,7.96,3.33,0.0,23.2,26.0,70.0,206.0,1.6,0.0,,,6.442586613198132,,,,22.63671875000001,21.453125,21.1
2013-06-24,6.06,7.7,3.34,8.9,23.4,24.3,79.0,255.0,1.0,0.0,,,6.442586613198132,,,,22.33593750000001,20.734375,22.1
2013-06-25,7.85,8.77,3.4,0.0,23.0,24.9,78.0,233.0,1.0,0.0,,,6.442586613198132,,,,23.38671875,20.601562500000004,22.5
2013-06-26,5.04,6.61,3.03,0.0,21.8,17.1,81.0,287.0,1.0,0.0,,,6.442586613198132,,,,22.22265625000001,20.000000000000004,22.5
2013-06-27,4.19,6.27,3.2,0.8,20.0,12.3,90.0,107.0,1.7,0.0,,,6.442586613198132,,,,22.00000000000001,20.000000000000004,21.9
2013-06-28,25.74,28.68,20.6,54.4,19.5,13.9,90.0,141.0,2.4,0.0,,,6.442586613198132,,,,26.5546875,24.734375000000004,21.1
2013-06-29,39.54,57.36,14.4,0.0,22.0,20.2,82.0,189.0,2.0,0.0,,,6.442586613198132,,,,26.91015625,24.4609375,21.6
2013-06-30,24.07,18.95,5.67,0.0,22.9,20.4,81.0,200.0,1.6,0.0,,,6.442586613198132,,,,24.37890625000001,22.070312500000004,22.5
2013-07-01,23.04,20.43,8.72,15.2,21.4,5.0,93.0,193.0,1.1,0.0,,,6.442586613198132,,,,25.92578125,22.5078125,22.4
2013-07-02,21.74,25.17,7.14,0.3,22.8,11.3,87.0,196.0,1.8,0.0,,,6.442586613198132,,,,25.37109375,23.10156250000001,22.3
2013-07-03,14.92,14.83,4.81,0.0,24.0,16.2,82.0,214.0,1.5,0.0,,,6.442586613198132,,,,23.44921875000001,21.648437500000004,22.9
2013-07-04,10.06,10.23,3.74,0.0,25.6,26.3,78.0,218.0,1.4,0.0,,,6.442586613198132,,,,22.47265625000001,20.601562500000004,23.9
2013-07-05,6.56,7.59,3.06,0.0,26.1,26.0,76.0,229.0,1.2,0.0,,,6.442586613198132,,,,21.582031250000004,19.578125,24.5
2013-07-06,4.13,5.93,2.64,0.0,25.3,23.8,73.0,276.0,1.0,0.0,,,6.442586613198132,,,,20.79296875,18.578125,24.6
2013-07-07,2.7,4.94,2.49,0.0,23.5,15.8,79.0,212.0,0.7,0.0,,,6.442586613198132,,,,20.000000000000004,17.625,24.1
2013-07-08,2.07,4.65,2.36,0.0,24.0,21.3,79.0,249.0,1.1,0.0,,,6.442586613198132,,,,19.699218750000004,17.406249999999996,24.3
2013-07-09,2.25,4.47,2.48,6.1,20.9,15.2,88.0,113.0,1.4,0.0,,,6.442586613198132,,,,19.54296875,16.999999999999996,23.8
2013-07-10,2.69,5.41,2.92,4.3,21.9,10.5,91.0,163.0,1.7,0.0,,,6.442586613198132,,,,19.75390625,16.999999999999996,23.5
2013-07-11,3.2,6.19,2.78,0.0,22.5,14.7,84.0,257.0,0.8,0.0,,,6.442586613198132,,,,20.691406250000004,16.999999999999996,23.6
2013-07-12,1.8,4.62,2.09,0.0,20.5,24.6,64.0,74.0,1.7,0.0,,,6.442586613198132,,,,19.72265625,16.585937499999996,23.4
2013-07-13,1.17,3.57,2.12,0.3,20.5,12.9,82.0,107.0,1.4,0.0,,,6.442586613198132,,,,19.0,16.0,22.9
2013-07-14,0.98,3.55,1.96,0.0,24.6,21.1,78.0,306.0,0.7,0.0,,,6.442586613198132,,,,18.753906250000004,15.593749999999998,23.6
2013-07-15,0.63,2.91,1.64,0.0,25.5,26.5,73.0,339.0,0.8,0.0,,,6.442586613198132,,,,18.000000000000004,14.6484375,24.3
2013-07-16,0.34,2.17,1.38,0.0,25.3,26.0,67.0,351.0,0.9,0.0,,,6.442586613198132,,,,17.199218749999996,13.5625,24.6
2013-07-17,0.15,1.59,1.23,0.0,26.2,26.3,69.0,251.0,0.8,0.0,,,6.442586613198132,,,,16.33203125,12.4609375,24.8
2013-07-18,0.04,1.24,1.14,0.0,26.5,23.1,74.0,282.0,0.7,0.0,,,6.442586613198132,,,,15.472656249999995,11.406250000000005,25.0
2013-07-19,0.0,1.01,1.02,0.0,27.7,25.8,69.0,240.0,1.4,0.0,,,6.442586613198132,,,,14.597656250000002,10.476562500000004,25.2
2013-07-20,0.0,0.81,0.97,0.0,24.4,18.0,73.0,253.0,1.0,0.0,,,6.442586613198132,,,,14.000000000000005,10.0,24.9
2013-07-21,0.0,0.7,0.92,0.0,22.1,22.2,70.0,354.0,0.8,0.0,,,6.442586613198132,,,,14.64171428571429,10.368,24.0
2013-07-22,0.0,0.66,0.96,0.0,21.8,17.1,80.0,101.0,1.4,0.0,,,6.442586613198132,,,,15.283428571428573,10.735999999999999,23.6
2013-07-23,0.41,5.36,3.12,22.4,21.2,11.3,91.0,110.0,1.1,0.0,,,6.442586613198132,,,,15.925142857142855,11.104,23.5
2013-07-24,1.02,5.1,1.63,0.0,21.1,24.3,74.0,283.0,1.1,0.0,,,6.442586613198132,,,,16.566857142857142,11.472,24.1
2013-07-25,0.58,2.26,1.27,0.3,14.6,11.1,76.0,67.0,1.2,0.0,,,6.442586613198132,,,,17.208571428571428,11.84,22.7
2013-07-26,0.69,2.57,1.58,4.8,16.5,8.8,87.0,344.0,0.9,0.0,,,6.442586613198132,,,,17.85028571428571,12.208,21.6
2013-07-27,0.56,2.24,1.24,0.0,19.6,24.8,77.0,188.0,1.1,0.0,,,6.442586613198132,,,,18.491999999999994,12.575999999999999,21.8
2013-07-28,0.33,1.59,1.05,0.3,20.4,18.7,81.0,156.0,0.9,0.0,,,6.442586613198132,,,,17.472656249999996,11.812500000000005,22.3
2013-07-29,0.19,1.23,0.94,0.0,22.0,24.9,73.0,203.0,1.2,0.0,,,6.442586613198132,,,,16.628906249999996,11.000000000000005,23.1
2013-07-30,0.02,0.92,0.79,0.0,19.2,26.1,67.0,294.0,1.0,0.0,,,6.442586613198132,,,,15.616600790513836,10.49407114624506,22.6
2013-07-31,0.0,0.74,0.73,0.0,19.2,21.6,71.0,316.0,0.8,0.0,,,6.442586613198132,,,,14.699218750000002,9.867187500000002,22.1
2013-08-01,0.0,0.89,0.94,20.6,18.4,13.2,86.0,173.0,1.5,0.0,,,6.442586613198132,,,,14.664062500000002,9.078125,21.7
2013-08-02,3.06,9.97,3.93,9.9,19.7,23.1,78.0,259.0,1.1,0.0,,,6.442586613198132,,,,26.02734375,16.796874999999996,21.7
2013-08-03,2.33,4.65,1.29,0.0,18.3,18.0,76.0,253.0,1.1,0.0,,,6.442586613198132,,,,23.20703125000001,15.843749999999998,21.9
2013-08-04,1.31,2.45,1.06,4.1,16.6,21.9,76.0,305.0,0.9,0.0,,,6.442586613198132,,,,21.82812500000001,15.312499999999998,21.3
2013-08-05,1.03,1.86,0.94,0.0,15.1,27.3,64.0,332.0,1.2,0.0,,,6.442586613198132,,,,21.187500000000007,15.249999999999995,20.8
2013-08-06,0.51,1.24,0.72,0.0,17.2,25.7,64.0,172.0,1.0,0.0,,,6.442586613198132,,,,19.67578125,13.78125,20.6
2013-08-07,0.33,0.89,0.65,0.0,18.8,23.7,72.0,178.0,1.4,0.0,,,6.442586613198132,,,,18.62109375,12.859374999999998,21.1
2013-08-08,0.29,0.82,0.75,2.0,20.9,11.1,87.0,190.0,1.8,0.0,,,6.442586613198132,,,,18.34375,12.000000000000005,21.6
2013-08-09,25.49,36.63,20.36,58.9,21.2,2.9,94.0,191.0,1.6,0.0,,,6.442586613198132,,,,28.12890625,18.648437500000004,21.6
2013-08-10,25.95,27.87,3.53,0.3,19.4,24.6,72.0,272.0,1.1,0.0,,,6.442586613198132,,,,26.26171875,20.2109375,21.7
2013-08-11,12.34,5.64,1.45,0.0,17.2,24.2,69.0,314.0,0.9,0.0,,,6.442586613198132,,,,23.35156250000001,18.4453125,21.2
2013-08-12,6.17,2.83,1.09,0.0,19.0,22.4,74.0,293.0,0.8,0.0,,,6.442586613198132,,,,21.636718750000004,16.8984375,21.3
2013-08-13,5.68,3.32,1.83,8.9,18.7,6.2,89.0,174.0,1.1,0.0,,,6.442586613198132,,,,22.746093750000004,16.445312499999996,21.1
2013-08-14,4.94,4.21,1.39,0.0,15.3,23.1,75.0,280.0,1.4,0.0,,,6.442586613198132,,,,22.781250000000004,16.781249999999996,20.8
2013-08-15,2.47,2.31,0.97,0.0,15.1,23.9,73.0,294.0,1.0,0.0,,,6.442586613198132,,,,21.3125,16.0,20.3
2013-08-16,1.28,1.52,0.79,0.0,16.9,24.0,69.0,321.0,1.0,0.0,,,6.442586613198132,,,,19.785156250000004,15.429687499999995,20.3
2013-08-17,0.76,1.13,0.69,0.0,18.3,21.6,73.0,8.0,0.7,0.0,,,6.442586613198132,,,,18.76171875,14.445312500000002,20.3
2013-08-18,0.53,0.91,0.66,0.0,18.5,14.5,80.0,67.0,0.6,0.0,,,6.442586613198132,,,,18.000000000000004,13.5,20.5
2013-08-19,0.37,0.8,0.63,0.3,18.9,18.8,79.0,284.0,0.8,0.0,,,6.442586613198132,,,,17.441406249999996,12.812499999999998,20.5
2013-08-20,0.25,0.67,0.53,0.0,20.3,23.0,73.0,325.0,0.8,0.0,,,6.442586613198132,,,,16.55859375,12.000000000000005,20.8
2013-08-21,0.1,0.55,0.44,0.0,21.4,23.3,73.0,294.0,0.8,0.0,,,6.442586613198132,,,,15.589843749999998,11.437500000000005,21.2
2013-08-22,0.02,0.48,0.4,0.0,21.8,20.9,81.0,210.0,1.2,0.0,,,6.442586613198132,,,,14.683593750000002,10.593750000000004,21.6
2013-08-23,0.0,0.41,0.38,0.0,19.2,23.3,68.0,337.0,1.2,0.0,,,6.442586613198132,,,,13.839843750000005,10.000000000000002,21.7
2013-08-24,0.0,0.31,0.31,0.0,16.8,24.5,63.0,45.0,0.9,0.0,,,6.442586613198132,,,,12.999999999999995,9.382812500000002,20.7
2013-08-25,0.0,0.25,0.27,0.0,18.5,24.0,67.0,231.0,0.9,0.0,,,6.442586613198132,,,,12.027343750000005,9.000000000000002,20.3
2013-08-26,0.0,0.23,0.3,3.6,19.5,12.7,81.0,245.0,1.0,0.0,,,6.442586613198132,,,,11.578125000000005,8.320312500000002,20.6
2013-08-27,0.0,0.48,0.89,5.3,22.0,16.4,83.0,48.0,0.8,0.0,,,6.442586613198132,,,,14.9296875,8.531249999999998,21.3
2013-08-28,0.0,1.47,1.72,1.5,21.3,14.4,86.0,92.0,0.9,0.0,,,6.442586613198132,,,,17.402343749999993,12.75,21.8
2013-08-29,1.07,14.89,9.69,17.5,16.8,5.9,92.0,76.0,1.3,0.0,,,6.442586613198132,,,,21.96484375,18.1953125,21.1
2013-08-30,1.38,5.67,1.31,0.0,19.9,15.6,84.0,226.0,0.9,0.0,,,6.442586613198132,,,,19.589843750000004,16.499999999999996,21.0
2013-08-31,1.35,3.15,1.19,4.1,21.7,6.9,91.0,201.0,1.3,0.0,,,6.442586613198132,,,,19.5546875,15.140624999999995,21.4
2013-09-01,18.67,32.39,11.23,29.7,21.5,10.1,91.0,181.0,1.0,0.0,,,6.442586613198132,,,,27.5078125,21.890625000000004,21.7
2013-09-02,12.61,14.99,2.81,1.8,21.9,8.1,91.0,183.0,1.2,0.0,,,6.442586613198132,,,,26.08203125,21.265625000000004,22.0
2013-09-03,8.02,6.59,1.63,0.3,19.0,10.1,85.0,257.0,0.8,0.0,,,6.442586613198132,,,,23.464843750000004,19.5234375,21.9
2013-09-04,4.33,3.74,1.1,0.0,17.4,21.9,74.0,270.0,1.0,0.0,,,6.442586613198132,,,,21.632812500000004,18.203125,21.0
