DateTime,N04D_Discharge,N20B_Discharge,N01B_Discharge,N02B_Discharge,KingsRiver_Discharge,HQ01_Precipitation,HQ01_AirTemperature,HQ01_SolarRadiation,HQ01_RelativeHumidity,HQ01_WindDirection,HQ01_WindSpeed,HQ01_SoilTemperature
1990-02-05,2.0,0.0,2.0,0.0,60.0,0.625,7.829,40.5787037037037,46.98,36.82504166666667,,0.797
1990-02-06,1.8333333333333333,0.0,1.8333333333333333,0.0,66.66666666666667,0.5,6.6,26.89814814814815,67.07,93.0714090909091,,1.871
1990-02-07,1.6666666666666667,0.0,1.6666666666666667,0.0,73.33333333333333,1.5625,8.89,41.53935185185185,58.55,51.644625,,1.9080000000000001
1990-02-08,1.5,0.0,1.5,0.0,80.0,2.625,8.04,27.199074074074073,52.2,171.18612499999998,,1.422
1990-02-09,1.3333333333333337,0.0,1.3333333333333337,0.0,86.66666666666669,3.6875,3.35,34.282407407407405,52.49,146.9546666666666,,2.7030000000000003
1990-02-10,1.1666666666666667,0.0,1.1666666666666667,0.0,93.33333333333334,4.75,6.624,34.0162037037037,49.05,122.72320833333332,,7.4179999999999975
1990-02-11,1.0,0.0,1.0,0.0,100.0,5.8125,9.85,43.194444444444436,49.36,227.8785,,7.95
1990-02-12,1.0,0.0,1.0,0.0,105.0,6.875,14.89,28.587962962962962,37.79,57.42191666666667,,8.85
1990-02-13,1.0,0.0,1.0,0.0,110.0,7.9375,1.128,33.761574074074076,43.44,44.44195833333333,,9.33
1990-02-14,1.0,0.0,1.0,0.0,106.66666666666669,9.0,-6.53,5.797453703703704,74.26,59.20874999999999,,7.31
1990-02-15,1.0,0.0,1.0,0.0,103.33333333333331,4.5,-5.13,15.3125,84.9,235.08791666666664,,5.109
1990-02-16,1.0,0.0,1.0,0.0,100.0,4.083333333333333,-7.88,48.44907407407407,69.18,240.867125,,4.836
1990-02-17,1.0,0.0,0.0,0.0,110.0,3.6666666666666665,-3.29,48.3564814814815,66.67,38.23791666666667,,4.4060000000000015
1990-02-18,1.0,0.0,0.0,0.0,120.0,3.25,3.0269999999999997,46.81712962962963,60.26,104.29595833333332,,2.484
1990-02-19,1.0,0.0,0.0,0.0,130.0,2.833333333333333,-0.723,48.28703703703704,63.25,67.84666666666665,,2.93
1990-02-20,2.25,0.0,1.0,0.0,220.0,2.4166666666666665,1.1079999999999999,41.469907407407405,62.14,51.61033333333333,,2.602
1990-02-21,3.5,0.0,2.0,0.0,310.0,2.0,4.756,28.69212962962964,62.82,149.1007083333334,,0.799
1990-02-22,4.75,0.0,3.0,0.0,400.0,7.5,4.396,23.18287037037037,71.48,199.61254166666663,,1.6705
1990-02-23,6.0,0.0,4.0,0.0,490.0,9.0,5.877999999999999,45.7175925925926,61.98,160.30491666666663,,2.542
1990-02-24,6.999999999999999,0.0,5.0,0.0,590.0,10.5,0.753,50.7638888888889,46.89,120.99729166666664,,2.801
1990-02-25,6.999999999999999,0.0,5.0,0.0,710.0,12.0,-2.11,22.268518518518523,50.03,81.68966666666665,,2.7880000000000003
1990-02-26,6.999999999999999,0.0,6.0,1.0,900.0,13.5,2.242,44.386574074074076,70.68,125.72141666666668,,2.909
1990-02-27,6.999999999999999,0.0,5.833333333333332,1.375,950.0,15.0,3.536,41.27314814814815,60.72,33.548125,,1.955
1990-02-28,6.999999999999999,0.0,5.666666666666668,2.0,1000.0,16.5,0.502,30.625,37.64,58.626583333333336,,1.868
1990-03-01,6.999999999999999,0.0,5.5,2.0,1050.0,18.0,-0.011000000000000001,55.659722222222214,46.58,97.99824999999998,,3.557
1990-03-02,6.999999999999999,0.0,5.333333333333333,2.0,1100.0,19.5,4.913,54.31712962962962,55.2,174.207125,,2.906
1990-03-03,6.999999999999999,0.0,5.166666666666667,2.0,1150.0,21.0,3.977,55.19675925925926,40.5,34.55933333333333,,3.065
1990-03-04,6.999999999999999,0.0,5.0,2.0,1200.0,22.5,10.02,41.793981481481474,44.73,4.425083333333333,,3.12
1990-03-05,8.5,0.0,5.5,2.0,1400.0,24.0,12.93,49.247685185185176,61.22,55.50116666666667,,3.927
1990-03-06,10.0,0.0,6.0,3.0,1600.0,25.5,8.71,7.157407407407407,85.1,65.77195652173914,,2.903
1990-03-07,19.5,20.3225806451613,13.5,8.5,3350.0,6.5,9.46,7.745370370370371,84.6,122.1787907608696,,1.879
1990-03-08,29.0,6.999999999999999,21.0,13.999999999999998,5100.0,5.875,8.88,42.407407407407405,80.0,178.58562500000005,,0.855
1990-03-09,28.66666666666667,2.2529644268774707,20.33333333333333,13.125000000000002,4833.333333333333,5.25,13.82,34.699074074074076,78.03,150.34045454545455,,-0.16899999999999998
1990-03-10,28.33333333333333,0.875,19.666666666666668,13.375,4566.666666666667,4.625,18.44,22.395833333333336,80.3,162.91217196969697,,4.999
1990-03-11,28.0,1.0,19.0,13.999999999999998,4300.0,4.0,15.6,11.805555555555555,82.3,175.4838893939394,,6.625
1990-03-12,28.25,0.125,19.08333333333333,12.0,4425.0,3.5,18.6,59.1550925925926,57.16,188.05560681818181,,8.57
1990-03-13,28.5,174.84210526315792,19.166666666666668,94.5438596491228,4550.0,3.0,17.94,13.368055555555555,81.2,200.6273242424242,,4.09
1990-03-14,28.75,64.25510204081635,19.25,44.50000000000001,4675.0,2.0,7.4220000000000015,15.555555555555555,82.4,213.19904166666663,,3.8866666666666663
1990-03-15,29.0,24.375,19.33333333333333,33.875,4800.0,1.8888888888888888,5.94,33.935185185185176,72.31,239.8786875,,3.683333333333333
1990-03-16,29.25,12.125,19.416666666666668,27.75,4925.0,1.7777777777777777,6.5520000000000005,33.923611111111114,69.83,266.55833333333334,12.356369863013699,3.48
1990-03-17,29.5,6.124999999999999,19.5,24.5,5050.0,1.6666666666666667,8.97,54.73379629629629,53.39,272.06291666666664,12.34260273972603,4.572
1990-03-18,29.75,3.75,19.58333333333333,21.625,5175.0,1.5555555555555556,7.114,35.833333333333336,52.89,261.45829166666664,12.328835616438356,8.56
1990-03-19,30.0,1.875,19.666666666666668,19.375,5300.0,1.4444444444444444,1.0190000000000001,65.55555555555553,52.35,199.22708333333333,12.315068493150685,11.23
1990-03-20,30.25,1.3611111111111112,19.75,18.500000000000004,5425.0,1.3333333333333337,9.94,63.18287037037037,45.46,90.58163636363636,12.301301369863017,11.54
1990-03-21,30.5,0.8472222222222221,19.83333333333333,17.125,5550.0,1.2222222222222223,14.31,56.40046296296297,47.56,76.21358333333335,12.28753424657534,12.97
1990-03-22,30.75,0.3333333333333333,19.916666666666668,14.875,5675.0,1.1111111111111112,10.39,52.84722222222222,63.25,212.07320833333333,12.273767123287673,14.18
1990-03-23,31.0,0.0,20.0,13.999999999999998,5800.0,1.0,-3.94,6.9201388888888875,82.1,187.1120587121212,12.26,12.05
1990-03-24,31.0,0.0,19.0,15.0,5900.0,1.0,-4.08,55.35879629629631,72.01,162.1509090909091,12.182941176470587,9.92
1990-03-25,30.0,0.0,18.666666666666668,15.5,5733.333333333332,2.625,-1.53,66.59722222222221,70.18,157.55492727272727,12.105882352941176,8.8
1990-03-26,29.0,0.0,18.333333333333336,15.25,5566.666666666668,4.25,5.32,68.13657407407408,60.38,152.95894545454547,12.028823529411767,9.55
1990-03-27,28.0,0.0,18.000000000000004,15.0,5400.0,5.875,6.772,49.14351851851853,61.82,148.36296363636362,11.95176470588235,11.08
1990-03-28,28.0,0.0,18.000000000000004,16.125,5600.0,7.5,5.385,8.765046296296298,84.8,143.76698181818185,11.874705882352938,-0.484
1990-03-29,28.0,0.0,18.000000000000004,16.0,5800.0,5.75,4.595,7.5601851851851825,83.1,139.17100000000002,11.797647058823529,-4.52
1990-03-30,27.5,0.0,18.5,15.5,5700.0,4.0,4.421,7.762731481481483,83.8,184.24118055555562,11.720588235294118,0.4400000000000004
1990-03-31,27.000000000000004,0.0,19.0,15.0,5600.0,0.5,7.028,30.19675925925925,79.7,229.31136111111115,,5.4
1990-04-01,26.000000000000004,0.0,18.000000000000004,13.999999999999998,5300.0,1.2,8.9,67.14120370370371,64.07,274.3815416666667,,10.36
1990-04-02,25.0,0.0,17.0,13.000000000000002,5000.0,1.9,5.862,71.66666666666667,51.22,221.553652173913,11.48941176470588,12.64
1990-04-03,25.0,0.0,17.0,13.000000000000002,4800.0,2.6,8.21,69.1550925925926,48.06,125.34630434782608,11.412352941176472,12.35
1990-04-04,24.0,0.0,16.0,13.000000000000002,4700.0,3.3,10.3,53.42592592592593,54.1,162.37095652173912,11.335294117647056,13.42
1990-04-05,23.333333333333336,0.0,15.333333333333332,12.750000000000002,4500.0,4.0,3.522,20.76388888888889,66.37,142.99286956521738,11.258235294117648,12.07
1990-04-06,22.66666666666667,0.0,14.666666666666664,11.75,4300.0,3.25,3.429,73.72685185185185,46.9,178.47104545454545,11.181176470588234,11.35
1990-04-07,22.000000000000004,0.0,13.999999999999998,11.000000000000002,4100.0,2.5,9.63,69.57175925925927,42.32,110.695,11.104117647058823,11.71
1990-04-08,21.0,0.0,13.000000000000002,10.0,4200.0,1.75,13.34,64.39814814814815,42.7,48.417,11.02705882352941,12.91
1990-04-09,21.0,0.0,13.000000000000002,10.0,4300.0,1.0,13.34,17.199074074074073,68.79,169.600125,10.95,11.1
1990-04-10,19.0,0.0,12.0,9.000000000000002,4000.0,1.0,8.09,53.07870370370371,64.34,290.78325,10.952419354838707,9.29
1990-04-11,18.0,0.0,11.6,9.000000000000002,3860.0,1.0,1.946,60.914351851851855,51.89,297.5541666666666,10.954838709677418,11.47
1990-04-12,17.0,0.0,11.2,8.25,3720.0,1.0,2.472,16.296296296296298,74.04,252.39497463768112,10.957258064516127,9.29
1990-04-13,15.999999999999998,0.0,10.8,8.25,3580.0,1.0,7.187,34.68749999999999,80.8,207.23578260869564,10.959677419354836,8.63
1990-04-14,14.999999999999998,0.0,10.4,7.5,3440.0,0.9166666666666666,11.75,69.5486111111111,59.57,130.74591304347825,10.962096774193547,11.86
1990-04-15,13.999999999999998,0.0,10.0,6.999999999999999,3300.0,0.8333333333333334,13.68,65.08101851851849,56.18,123.405,10.964516129032257,14.81
1990-04-16,13.000000000000002,0.0,10.0,6.999999999999999,3000.0,0.75,10.72,25.17361111111111,68.49,91.92041666666668,10.966935483870966,14.88
1990-04-17,12.5,0.0,9.0,6.0,2850.0,0.6666666666666667,6.7079999999999975,64.87268518518519,42.51,60.43583333333334,,13.94
1990-04-18,12.0,0.0,8.0,6.0,2700.0,0.5833333333333334,9.75,27.824074074074076,47.2,80.422375,,13.78
1990-04-19,12.0,0.0,8.0,5.0,2700.0,0.5,11.11,22.766203703703702,82.2,100.40891666666668,,13.2
1990-04-20,11.166666666666664,0.0,7.5,4.875000000000001,2633.333333333333,0.5833333333333334,16.1,31.75925925925925,79.2,120.39545833333332,,13.8
1990-04-21,10.333333333333332,0.0,7.0,4.0,2566.6666666666665,0.6666666666666666,17.71,60.31250000000001,68.97,140.382,,16.47
1990-04-22,9.5,0.0,6.5,4.0,2500.0,0.75,22.13,64.30555555555557,60.44,160.36854166666666,,18.4
1990-04-23,8.666666666666666,0.0,6.0,3.75,2433.333333333333,0.8333333333333333,23.87,62.002314814814824,60.28,180.3550833333333,,19.65
1990-04-24,7.833333333333332,0.0,5.5,3.0,2366.6666666666665,0.9166666666666666,21.42,55.7175925925926,63.78,200.341625,,19.97
1990-04-25,6.999999999999999,0.0,5.0,3.0,2300.0,1.0,19.04,21.840277777777786,76.83,220.32816666666665,,19.65
1990-04-26,6.999999999999999,0.0,4.0,2.0,2100.0,1.0,17.89,39.9537037037037,74.27,240.31470833333333,,19.44
1990-04-27,6.5,0.0,4.0,2.0,1950.0,1.0,13.12,31.50462962962963,70.08,260.30125,,18.8
1990-04-28,6.0,0.0,4.0,2.0,1800.0,1.6,11.09,79.61805555555556,59.57,157.37958333333333,,17.66
1990-04-29,6.0,0.0,3.8,1.875,1760.0,2.2,12.31,40.46296296296297,59.2,120.44422916666664,,17.83
1990-04-30,6.0,0.0,3.6,1.0,1720.0,2.8,8.7,49.131944444444464,47.02,83.50887499999997,,16.56
1990-05-01,6.0,0.0,3.4,1.0,1680.0,3.4,10.04,47.10648148148147,42.77,91.679,,16.45
1990-05-02,6.0,0.0,3.2,1.0,1640.0,4.0,10.02,35.324074074074076,62.92,92.90641666666666,,15.33
1990-05-03,6.0,0.0,3.0,1.0,1600.0,2.5,8.94,13.726851851851851,83.1,51.80750000000001,,10.01
1990-05-04,5.75,0.0,2.75,0.5,1575.0,4.0,11.05,48.252314814814824,69.88,231.55845833333333,,11.74
1990-05-05,5.5,0.0,2.5,0.0,1550.0,8.2,11.62,45.127314814814824,73.36,220.57375,,14.08
1990-05-06,5.25,0.0,2.25,0.0,1525.0,12.4,14.87,83.37962962962962,55.04,175.67254166666663,,16.12
1990-05-07,5.0,0.0,2.0,0.0,1500.0,16.6,20.92,84.81481481481481,41.73,27.26658333333333,,17.85
1990-05-08,5.666666666666666,0.0,2.6666666666666665,0.0,1600.0,20.8,23.0,38.4837962962963,57.46,53.48240909090909,,18.7
1990-05-09,6.333333333333332,0.0,3.333333333333333,0.0,1700.0,25.0,10.67,26.53935185185185,79.9,291.6467916666666,,11.05
1990-05-10,6.999999999999999,0.0,4.0,0.0,1800.0,23.16666666666667,9.88,85.9027777777778,62.56,241.06620833333332,,6.494
1990-05-11,6.999999999999999,0.0,5.0,0.0,1800.0,21.33333333333333,11.87,20.05787037037037,67.09,36.08541666666667,,16.42
1990-05-12,11.0,0.3442622950819673,7.0,2.7058823529411766,2466.6666666666665,19.5,11.5,20.578703703703702,79.4,235.7435416666667,,10.03
1990-05-13,15.0,0.0,9.0,5.0,3133.333333333333,15.0,14.02,73.81944444444444,72.94,84.99641666666669,,15.79
1990-05-14,19.0,4.0,11.000000000000002,8.0,3800.0,10.5,21.08,34.398148148148145,72.83,115.54137500000002,,15.02
1990-05-15,21.0,3.0,13.000000000000002,9.000000000000002,4100.0,3.5,19.23,39.074074074074076,79.2,80.42791666666666,,14.106666666666666
1990-05-16,21.0,2.0,13.000000000000002,9.000000000000002,4000.0,2.5,15.91,56.51620370370371,71.31,256.11791666666664,,13.193333333333333
1990-05-17,21.0,0.0,14.0,8.625,3900.0,1.5,16.04,85.55555555555556,55.76,156.066,,12.28
1990-05-18,21.0,0.0,15.0,9.000000000000002,3800.0,0.5,17.07,58.28703703703704,67.95,20.791086956521735,,15.19
1990-05-19,22.000000000000004,0.0,16.0,9.000000000000002,4200.0,6.0,18.55,83.4837962962963,70.78,182.4489166666667,,12.65
1990-05-20,21.000000000000004,0.0,15.25,8.125,4100.0,8.0,13.28,61.93287037037037,76.87,73.87458333333333,,15.44
1990-05-21,20.000000000000004,0.0,14.500000000000002,8.25,4000.0,1.0,14.69,70.32407407407408,75.89,199.55654166666667,,5.816
1990-05-22,19.000000000000004,0.0,13.750000000000002,7.375,3900.0,1.5,16.42,82.88194444444446,73.59,73.66354166666666,,16.82
1990-05-23,18.000000000000004,0.0,13.000000000000002,6.999999999999999,3800.0,2.0,21.19,69.2824074074074,66.87,42.96775,,18.33
1990-05-24,17.0,0.0,12.0,6.999999999999999,3800.0,2.5,19.94,34.91898148148148,78.09,34.33620833333333,,18.56
1990-05-25,16.0,0.0,11.000000000000002,6.0,3500.0,7.25,21.4,39.270833333333336,78.32,144.28037500000005,,18.98
1990-05-26,15.0,0.0,10.0,5.0,3200.0,12.0,18.43,38.194444444444436,78.54,49.36958333333334,,17.94
1990-05-27,14.0,0.0,9.25,4.500000000000001,3025.0,8.5,17.15,47.44212962962963,75.25,65.23345833333333,,8.33
1990-05-28,13.0,0.0,8.5,3.75,2850.0,5.0,17.03,78.6574074074074,67.3,71.814375,,17.86
1990-05-29,12.000000000000002,0.0,7.75,3.375,2675.0,1.5,18.0,59.61805555555557,67.26,52.18064402173913,,14.82
1990-05-30,11.000000000000002,0.0,6.999999999999999,3.0,2500.0,2.5,17.06,35.10416666666667,77.64,32.546913043478256,,12.38
1990-05-31,10.0,0.0,6.999999999999999,3.0,2400.0,2.5454545454545454,17.34,31.74768518518519,79.13,33.900999999999996,,18.29
1990-06-01,9.000000000000002,0.0,6.0,2.0,2300.0,2.590909090909091,22.04,62.54629629629629,74.62,41.11116666666667,,18.05
1990-06-02,8.0,0.0,5.0,2.0,2100.0,2.636363636363636,19.41,83.2175925925926,60.06,189.5124583333333,,17.73
1990-06-03,6.999999999999999,0.0,4.0,1.0,1900.0,2.6818181818181817,17.94,89.68750000000001,53.97,258.2927727272726,11.083064516129033,9.56
1990-06-04,6.0,0.0,4.0,1.0,1800.0,2.727272727272727,17.24,88.39120370370371,62.62,194.1839934123847,11.08548387096774,-1.82
1990-06-05,6.0,0.0,3.0,1.0,1700.0,2.7727272727272725,24.58,65.42824074074073,64.31,130.07521409749668,11.087903225806453,17.73
1990-06-06,5.0,0.0,3.0,0.0,1600.0,2.8181818181818183,23.13,64.38657407407406,69.61,65.9664347826087,11.09032258064516,18.11
1990-06-07,5.0,0.0,2.0,0.0,1500.0,2.863636363636364,24.14,57.7199074074074,73.17,54.20037648221344,11.092741935483868,20.17
1990-06-08,4.0,0.0,2.0,0.0,1400.0,2.9090909090909087,24.5,49.502314814814824,74.72,42.43431818181818,11.095161290322581,21.45
1990-06-09,4.0,0.0,2.0,0.0,1400.0,2.9545454545454546,23.65,85.1736111111111,61.42,45.472625,11.09758064516129,22.67
1990-06-10,4.0,0.0,2.0,0.0,1400.0,3.0,20.99,30.034722222222214,75.59,56.49108992094863,11.1,19.565
1990-06-11,4.0,0.0,2.0,0.0,1400.0,2.8,26.42,85.91435185185185,66.69,67.50955484189724,12.534,16.46
1990-06-12,3.0,0.0,1.0,0.0,1000.0,2.6,27.87,80.82175925925925,63.89,78.52801976284586,13.968,21.25
1990-06-13,2.0,0.0,0.0,0.0,960.0,2.4,27.92,62.2800925925926,65.69,89.54648468379447,15.402,22.27
1990-06-14,1.875,0.0,0.0,0.0,920.0,2.2,23.46,41.95601851851851,74.12,100.5649496047431,16.836,22.62
1990-06-15,1.75,0.0,0.0,0.0,880.0,2.0,22.48,46.631944444444436,74.86,111.58341452569172,18.27,21.505000000000006
1990-06-16,1.625,0.25,0.0,0.0,840.0,8.833333333333332,27.01,63.969907407407405,69.04,122.60187944664034,18.17433043478261,20.39
1990-06-17,1.5,0.0,0.0,0.0,800.0,15.666666666666664,25.77,88.56481481481481,61.9,133.62034436758896,18.078660869565216,21.04
1990-06-18,1.375,0.0,0.0,0.0,760.0,22.5,24.75,83.19444444444444,61.94,144.63880928853757,17.982991304347827,20.46
1990-06-19,1.25,0.0,0.0,0.0,720.0,3.5,28.05,75.99537037037038,62.58,155.6572742094862,17.88732173913043,12.91
1990-06-20,1.125,0.0,0.0,0.0,680.0,5.0,24.5,83.50694444444446,62.87,166.6757391304348,17.791652173913047,18.72
1990-06-21,1.0,0.0,0.0,0.0,640.0,7.0,23.31,56.01851851851853,66.76,204.94045289855072,17.695982608695648,21.72
1990-06-22,1.0,0.0,0.0,0.0,600.0,9.0,19.53,84.52546296296295,61.73,243.20516666666663,17.600313043478263,20.97
1990-06-23,0.0,0.0,0.0,0.0,570.0,11.0,20.02,90.50925925925924,59.22,117.204875,,20.89
1990-06-24,0.0,0.0,0.0,0.0,570.0,13.0,23.15,72.62731481481481,59.42,102.43117613636365,,20.79
1990-06-25,0.0,0.0,0.0,0.0,530.0,15.0,27.16,84.46759259259258,63.6,87.65747727272728,,21.49
1990-06-26,0.0,0.0,0.0,0.0,560.0,17.0,26.33,81.9675925925926,61.91,72.88377840909091,,19.47
1990-06-27,0.0,0.0,0.0,0.0,590.0,16.26923076923077,26.54,82.12962962962962,65.53,58.11007954545454,,21.92
1990-06-28,0.0,0.0,0.0,0.0,625.0,15.538461538461537,29.5,83.81944444444446,56.89,43.33638068181817,,23.58
1990-06-29,0.0,0.0,0.0,0.0,660.0,14.807692307692307,30.33,83.59953703703702,50.81,28.56268181818181,,23.69
1990-06-30,0.0,0.0,0.0,0.0,580.0,14.076923076923075,30.2,79.83796296296295,48.46,61.53134782608696,,24.02
1990-07-01,0.0,0.0,0.0,0.0,500.0,13.346153846153848,30.12,84.49074074074075,46.67,44.73533333333334,,24.75
1990-07-02,0.0,0.0,0.0,0.0,500.0,12.615384615384615,31.28,84.50231481481481,39.61,36.28083333333333,,24.65
1990-07-03,0.0,0.0,0.0,0.0,500.0,11.884615384615385,31.54,85.96064814814815,35.84,24.12458333333333,,24.79
1990-07-04,0.0,0.0,0.0,0.0,470.0,11.153846153846152,31.96,84.69907407407406,32.48,22.55125,,25.37
1990-07-05,0.0,0.0,0.0,0.0,440.0,10.423076923076923,27.74,81.40046296296295,52.42,66.57378260869564,,26.39
1990-07-06,0.0,0.0,0.0,0.0,425.0,9.692307692307693,27.23,70.26620370370371,56.91,59.51807729468597,,27.13
1990-07-07,0.0,0.0,0.0,0.0,410.0,8.961538461538463,30.05,83.8888888888889,44.43,52.462371980676316,,27.6
1990-07-08,0.0,0.0,0.0,0.0,390.0,8.23076923076923,30.91,81.28472222222223,36.38,45.40666666666666,,27.81
1990-07-09,0.0,0.0,0.0,0.0,370.0,7.5,27.08,47.89351851851853,50.73,103.82702020202021,,24.45
1990-07-10,0.0,0.0,0.0,0.0,350.0,1.0,27.24,47.835648148148145,53.05,162.24737373737378,,26.28
1990-07-11,0.0,0.0,0.0,0.0,330.0,1.2222222222222223,21.73,48.0787037037037,62.06,220.6677272727273,,25.99
1990-07-12,0.0,0.0,0.0,0.0,270.0,1.4444444444444444,17.02,26.087962962962965,61.45,209.28958333333333,,24.19
1990-07-13,0.0,0.0,0.0,0.0,210.0,1.6666666666666663,17.76,57.210648148148145,55.17,41.82718181818183,,22.57
1990-07-14,0.0,0.0,0.0,0.0,170.0,1.8888888888888888,18.2,84.75694444444444,47.51,117.79166666666669,,22.46
1990-07-15,0.0,0.0,0.0,0.0,100.0,2.1111111111111107,24.28,80.8912037037037,36.33,32.384625,,23.29
1990-07-16,0.0,0.0,0.0,0.0,20.0,2.333333333333333,25.91,82.4652777777778,41.88,25.26933333333333,,24.89
1990-07-17,0.0,0.0,0.0,0.0,0.0,2.555555555555556,26.82,67.61574074074075,45.14,12.186625,,25.66
1990-07-18,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,27.26,74.89583333333334,49.66,39.797208333333344,,26.41
1990-07-19,0.0,0.0,0.0,0.0,0.0,3.0,27.39,75.24305555555556,48.38,57.1283043478261,,26.06
1990-07-20,0.0,0.0,0.0,0.0,0.0,1.0,23.89,55.9375,59.23,104.98845833333333,,22.86
1990-07-21,0.0,0.0,0.0,0.0,0.0,44.5,19.56,23.090277777777786,65.26,73.10659090909091,,18.8
1990-07-22,0.0,0.0,0.0,0.0,0.0,38.875,19.63,68.55324074074073,56.8,145.61458333333334,,19.2
1990-07-23,0.0,0.0,0.0,0.0,0.0,33.25,21.09,83.35648148148151,47.49,42.63166666666667,,22.46
1990-07-24,0.0,0.0,0.0,0.0,0.0,27.625,24.4,64.35185185185185,49.88,13.3595652173913,,22.34
1990-07-25,0.0,0.0,0.0,0.0,0.0,22.0,25.1,71.55092592592594,57.03,20.537688405797102,,22.28
1990-07-26,0.0,0.0,0.0,0.0,0.0,25.0,24.82,56.71296296296297,57.04,27.715811594202894,,18.41
1990-07-27,0.0,0.0,0.0,0.0,0.0,2.0,25.89,71.26157407407408,55.64,34.893934782608696,,22.3
1990-07-28,0.0,0.0,0.0,0.0,0.0,1.25,24.77,64.12037037037037,56.95,42.07205797101449,,20.87
1990-07-29,0.0,0.0,0.0,0.0,0.0,0.5,23.52,77.4074074074074,57.17,49.25018115942029,,22.65
1990-07-30,0.0,0.0,0.0,0.0,0.0,0.875,21.9,56.238425925925924,57.1,56.42830434782609,,22.59
1990-07-31,0.0,0.0,0.0,0.0,0.0,1.25,20.6,81.6550925925926,53.57,58.05829166666666,,22.17
1990-08-01,0.0,0.0,0.0,0.0,0.0,1.625,22.39,80.54398148148151,51.23,70.97920833333332,,22.11
1990-08-02,0.0,0.0,0.0,0.0,0.0,2.0,25.63,75.9375,55.93,38.369416666666666,,22.69
1990-08-03,0.0,0.0,0.0,0.0,0.0,42.5,21.83,35.763888888888886,63.77,75.65354166666667,,18.03
1990-08-04,0.0,0.0,0.0,0.0,0.0,38.25,22.54,72.9513888888889,58.22,109.26241666666664,,20.42
1990-08-05,0.0,0.0,0.0,0.0,0.0,34.0,18.83,72.53472222222223,54.79,83.391375,,21.47
1990-08-06,0.0,0.0,0.0,0.0,0.0,29.75,17.96,78.96990740740739,54.99,66.569875,,20.26
1990-08-07,0.0,0.0,0.0,0.0,0.0,25.5,18.44,82.03703703703702,49.73,67.46608333333334,,18.66
1990-08-08,0.0,0.0,0.0,0.0,0.0,21.25,22.31,77.1527777777778,48.84,17.596249999999994,,18.35
1990-08-09,0.0,0.0,0.0,0.0,0.0,17.0,25.01,75.85648148148148,52.04,21.93316666666667,,19.07
1990-08-10,0.0,0.0,0.0,0.0,0.0,12.75,25.18,60.011574074074076,57.38,42.472541666666665,,20.06
1990-08-11,0.0,0.0,0.0,0.0,0.0,8.5,22.49,50.45138888888889,60.39,125.358625,,19.79
1990-08-12,0.0,0.0,0.0,0.0,0.0,22.0,20.48,41.81712962962963,63.53,175.9983333333333,,18.41
1990-08-13,0.0,0.0,0.0,0.0,0.0,11.5,20.45,54.3287037037037,60.64,55.55454166666666,,17.89
1990-08-14,0.0,0.0,0.0,0.0,0.0,1.0,21.17,27.662037037037038,62.09,67.29204166666666,,18.79
1990-08-15,33.0,0.0,6.0,0.0,7000.0,7.5,21.85,38.125,62.69,50.55841666666666,,17.34
1990-08-16,66.0,1.0,12.0,11.000000000000002,14000.0,11.5,25.74,68.68055555555556,55.97,43.697125,,17.31
1990-08-17,11.000000000000002,0.0,6.0,2.0,0.0,11.234375,28.0,74.7337962962963,49.73,16.655041666666666,,20.92
1990-08-18,9.571428571428571,0.0,5.142857142857143,1.5,11.428571428571427,10.96875,27.6,72.99768518518519,50.85,12.536875,,23.08
1990-08-19,8.142857142857144,0.0,4.285714285714286,1.5,22.857142857142854,10.703125,25.12,65.1388888888889,56.94,132.52504166666668,,23.25
1990-08-20,6.714285714285714,0.0,3.4285714285714284,1.0,34.285714285714285,10.4375,21.96,63.657407407407405,60.38,202.63483333333332,,22.98
1990-08-21,5.285714285714287,0.0,2.571428571428572,1.0,45.714285714285715,10.171875,23.7,71.66666666666667,59.15,53.21875,,22.52
1990-08-22,3.8571428571428577,0.0,1.7142857142857144,1.0,57.14285714285714,9.90625,25.85,69.87268518518519,58.18,18.20052173913044,,22.66
1990-08-23,2.4285714285714293,0.0,0.8571428571428568,0.5,68.57142857142857,9.640625,28.51,69.80324074074073,50.67,27.716375,,23.24
1990-08-24,1.0,0.0,0.0,0.0,80.0,22.155699850031198,28.04,65.43981481481481,51.71,18.164333333333328,,23.65
1990-08-25,0.75,0.0,0.0,0.0,75.0,2.528982733431276,29.37,71.03009259259261,48.03,19.776583333333328,,23.87
1990-08-26,0.5,0.0,0.0,0.0,70.0,18.415881343280613,30.63,71.67824074074073,42.62,15.964875,,24.16
1990-08-27,0.25,0.0,0.0,0.0,65.0,0.0,30.25,71.99074074074075,40.37,21.449291666666667,,24.35
1990-08-28,0.0,0.0,0.0,0.0,60.0,7.501137644908216,30.42,70.9375,37.42,57.11466666666666,,24.47
1990-08-29,0.0,0.0,0.0,0.0,30.0,0.0,26.97,71.31944444444444,49.73,84.955625,,24.5
1990-08-30,0.0,0.0,0.0,0.0,10.0,14.712896065164106,27.36,58.76157407407407,40.19,32.04970833333333,,23.86
1990-08-31,0.0,0.0,0.0,0.0,0.0,16.023733387720824,30.55,68.95833333333333,34.22,50.632625,,23.73
1990-09-01,0.0,0.0,0.0,0.0,0.0,0.0,30.77,68.69212962962963,35.95,60.028999999999996,,24.12
