DateTime,NelsonWeir_Discharge,BigelowLower_Discharge,BigelowUpper_Discharge,HF001_Precipitation,HF001_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2017-02-10,4.22,5.56,1.06,2.0,-11.3,,,
2017-02-11,2.74,4.94,1.05,6.3,-8.2,,,
2017-02-12,2.6,4.53,1.06,13.5,-6.1,,,
2017-02-13,2.55,4.6,1.08,3.8,-5.4,,,
2017-02-14,2.45,4.54,1.1,0.0,-4.1,,,
2017-02-15,2.38,4.36,1.09,1.0,0.2,,,
2017-02-16,2.37,4.49,1.06,0.0,-2.9,,,
2017-02-17,2.26,4.43,1.07,0.0,-4.4,,,
2017-02-18,2.23,4.42,1.1,0.0,2.3,,,
2017-02-19,3.92,5.38,1.81,0.0,7.6,,,
2017-02-20,5.77,7.58,1.78,0.0,1.7,,,
2017-02-21,4.74,7.69,1.43,0.0,-0.2,,,
2017-02-22,4.58,7.09,1.51,0.0,6.0,,,
2017-02-23,8.57,9.27,3.56,0.0,9.8,,,
2017-02-24,19.9,27.08,8.69,0.3,13.1,,,
2017-02-25,35.14,63.03,16.15,14.2,13.0,,,
2017-02-26,39.77,65.48,11.84,0.0,-0.5,,,
2017-02-27,28.28,27.36,3.8,0.0,2.2,,,
2017-02-28,21.62,19.1,3.48,0.0,6.4,,,
2017-03-01,21.0,19.96,4.8,0.0,11.3,,,
2017-03-02,19.01,20.79,3.61,0.0,1.5,,,
2017-03-03,14.18,15.04,2.56,0.0,-5.4,,,
2017-03-04,10.68,11.63,2.26,0.0,-12.2,,,
2017-03-05,8.51,9.34,2.13,0.0,-10.0,,,
2017-03-06,6.34,8.98,2.07,0.0,-3.1,,,
2017-03-07,5.39,9.39,2.12,0.8,3.2,,,
2017-03-08,5.98,10.51,2.31,1.3,7.9,,,
2017-03-09,5.97,9.86,2.18,0.0,3.6,,,
2017-03-10,5.31,8.94,2.09,0.5,-3.2,,,
2017-03-11,5.25,7.94,1.93,0.3,-12.4,,,
2017-03-12,4.61,6.86,1.86,0.0,-11.3,,,
2017-03-13,3.97,6.4,1.85,0.0,-7.5,,,
2017-03-14,3.34,9.19,2.08,20.1,-5.3,,,
2017-03-15,3.99,7.23,2.04,1.0,-9.2,,,
2017-03-16,3.85,7.18,1.95,0.0,-6.1,,,
2017-03-17,3.66,6.9,1.92,1.0,-2.8,,,
2017-03-18,3.51,6.77,1.92,0.0,-2.3,,,
2017-03-19,3.45,6.62,1.92,0.0,-0.8,,,
2017-03-20,3.53,6.76,2.02,0.0,2.4,,,
2017-03-21,4.22,7.61,2.36,0.0,4.1,,,
2017-03-22,4.92,8.5,2.32,0.3,-4.8,,,
2017-03-23,4.21,7.51,2.02,0.0,-5.4,,,
2017-03-24,3.82,6.78,1.97,1.0,0.3,,,
2017-03-25,3.92,6.92,2.08,3.0,1.7,,,
2017-03-26,4.24,7.38,2.13,0.0,-0.4,,,
2017-03-27,9.61,11.9,5.42,15.2,1.2,,,
2017-03-28,14.47,22.44,6.03,12.9,2.4,,,
2017-03-29,23.56,40.05,9.0,0.0,2.5,,,
2017-03-30,19.68,28.71,5.26,0.0,2.4,,,
2017-03-31,17.68,22.14,4.41,20.8,-0.1,,,
2017-04-01,15.14,18.17,3.52,14.0,-0.4,,,
2017-04-02,15.31,18.98,4.63,0.0,4.1,,,
2017-04-03,18.43,25.66,6.14,0.0,6.9,,,
2017-04-04,32.52,61.99,15.24,18.5,2.9,,,
2017-04-05,36.1,52.46,11.93,0.0,3.9,,,
2017-04-06,40.45,55.87,15.81,16.3,2.0,,,
2017-04-07,51.38,73.83,18.7,0.5,5.0,,,
2017-04-08,45.13,43.3,10.91,0.0,3.0,,,
2017-04-09,38.56,30.86,10.17,0.0,8.4,,,
2017-04-10,35.61,31.2,10.16,0.0,15.6,,,
2017-04-11,30.07,26.07,7.29,0.0,19.8,,,
2017-04-12,25.47,22.81,6.58,5.3,12.7,,,
2017-04-13,20.83,21.0,5.83,0.0,6.6,,,
2017-04-14,16.22,16.71,5.05,0.0,8.2,,,
2017-04-15,14.23,14.92,4.66,0.0,10.5,,,
2017-04-16,12.29,14.31,4.43,0.3,18.4,,,
2017-04-17,10.35,13.87,4.04,0.0,14.5,,,
2017-04-18,8.41,13.59,3.78,0.0,6.9,,,
2017-04-19,6.48,12.29,3.78,1.5,5.1,,,
2017-04-20,6.42,11.47,3.82,1.0,9.6,,,
2017-04-21,10.42,11.8,5.47,10.4,5.8,,,
2017-04-22,10.37,12.51,4.74,0.0,6.0,,,
2017-04-23,8.13,12.3,3.92,0.0,10.2,,,
2017-04-24,6.33,11.75,3.5,0.0,13.3,,,
2017-04-25,6.06,11.35,3.67,6.9,7.8,,,
2017-04-26,10.63,12.78,5.89,5.6,10.4,,,
2017-04-27,9.23,13.67,4.27,0.3,14.4,,,
2017-04-28,7.48,12.79,3.64,0.5,18.3,,,
2017-04-29,5.83,12.14,3.22,0.0,18.5,,,
2017-04-30,5.59,11.35,3.26,5.8,9.2,,,
2017-05-01,6.33,10.46,3.38,4.6,7.9,,,
2017-05-02,16.94,17.85,7.89,11.9,11.2,,,
2017-05-03,12.08,16.29,4.12,0.0,8.8,,,
2017-05-04,8.38,12.91,3.31,0.0,10.3,,,
2017-05-05,12.54,15.58,6.84,19.6,7.1,,,
2017-05-06,22.71,33.97,9.45,7.1,13.6,,,
2017-05-07,17.56,22.51,5.73,0.8,10.0,,,
2017-05-08,12.66,15.73,4.21,0.0,4.9,,,
2017-05-09,9.46,13.28,3.62,0.0,6.1,,,
2017-05-10,7.47,11.91,3.31,0.0,7.6,,,
2017-05-11,6.12,11.21,3.1,0.0,9.5,,,
2017-05-12,5.26,10.62,2.94,0.0,9.9,,,
2017-05-13,5.4,10.36,3.21,17.0,7.9,,,
2017-05-14,37.09,66.3,22.68,27.4,5.8,,,
2017-05-15,34.62,49.23,12.83,10.4,9.9,,,
2017-05-16,26.61,30.58,7.08,0.0,16.0,,,
2017-05-17,18.83,18.95,4.84,0.0,22.4,,,
2017-05-18,14.1,15.9,4.22,13.7,25.2,,,
2017-05-19,17.59,23.35,7.75,0.0,20.1,,,
2017-05-20,11.31,16.24,4.15,0.0,14.2,,,
2017-05-21,8.06,12.95,3.5,0.3,13.7,,,
2017-05-22,8.42,12.67,4.15,9.1,9.0,,,
2017-05-23,9.15,14.27,4.21,0.3,13.5,,,
2017-05-24,6.97,12.26,3.35,0.0,15.0,,,
2017-05-25,5.96,11.07,3.34,5.1,10.1,,,
2017-05-26,34.97,65.32,21.78,38.4,10.2,,,
2017-05-27,29.06,38.29,9.05,0.0,14.4,,,
2017-05-28,20.58,20.73,5.37,0.5,15.4,,,
2017-05-29,15.81,17.69,4.96,4.6,9.6,,,
2017-05-30,13.04,16.35,4.75,0.0,11.5,,,
2017-05-31,12.43,16.3,4.89,12.7,14.2,,,
2017-06-01,14.59,18.53,5.17,0.3,16.1,,,
2017-06-02,9.8,13.88,3.7,0.0,13.4,,,
2017-06-03,7.3,11.69,3.32,0.0,12.6,,,
2017-06-04,5.86,10.64,3.14,3.3,13.5,,,
2017-06-05,15.74,26.43,11.29,38.6,11.3,,,
2017-06-06,61.25,146.78,52.55,39.4,7.8,,,
2017-06-07,60.94,84.96,22.7,0.3,13.8,,,
2017-06-08,41.73,35.7,8.93,0.0,16.9,,,
2017-06-09,29.04,23.58,6.97,0.0,16.5,,,
2017-06-10,20.09,19.17,5.68,0.0,20.7,,,
2017-06-11,13.61,15.34,4.57,0.0,23.9,,,
2017-06-12,8.9,12.89,3.73,0.0,26.0,,,
2017-06-13,5.77,10.7,3.21,0.0,25.0,,,
2017-06-14,3.75,8.99,2.88,0.0,19.5,,,
2017-06-15,2.63,7.38,2.74,0.0,17.0,,,
2017-06-16,2.37,6.58,2.98,3.3,15.4,,,
2017-06-17,3.15,7.44,3.39,0.0,17.8,,,
2017-06-18,3.06,8.18,3.1,0.3,22.6,,,
2017-06-19,3.73,8.32,3.87,12.4,22.3,,,
2017-06-20,7.01,12.27,4.47,1.8,20.7,,,
2017-06-21,3.84,8.13,2.87,0.0,19.1,,,
2017-06-22,2.21,5.88,2.32,0.0,19.8,,,
2017-06-23,1.46,5.1,2.11,0.0,23.1,,,
2017-06-24,1.2,5.11,2.09,2.5,22.2,,,
2017-06-25,0.88,4.81,1.78,1.5,19.0,,,
2017-06-26,0.68,4.26,1.73,2.3,16.2,,,
2017-06-27,0.61,4.16,1.87,1.3,14.6,,,
2017-06-28,0.5,4.25,1.68,0.3,15.7,,,
2017-06-29,0.39,4.22,1.54,0.0,18.8,,,
2017-06-30,1.34,4.94,3.73,20.1,21.4,,,
2017-07-01,4.51,11.35,3.7,0.5,22.8,,,
2017-07-02,2.29,6.25,1.88,0.3,22.8,,,
2017-07-03,1.02,4.63,1.45,0.0,21.0,,,
2017-07-04,0.52,3.92,1.23,0.0,19.8,,,
2017-07-05,0.26,3.63,1.08,0.0,21.0,,,
2017-07-06,0.14,3.42,1.0,0.0,20.0,,,
2017-07-07,0.35,3.57,1.54,9.6,17.3,,,
2017-07-08,4.12,8.8,6.55,19.3,19.8,,,
2017-07-09,4.74,11.75,2.45,0.3,19.2,,,
2017-07-10,2.04,5.34,1.39,0.0,21.4,,,
2017-07-11,1.83,4.7,1.59,6.3,21.3,,,
2017-07-12,1.46,4.62,1.41,2.0,22.2,,,
2017-07-13,1.22,4.58,1.51,2.3,16.3,,,
2017-07-14,1.22,3.91,1.54,2.3,14.6,,,
2017-07-15,1.25,4.36,1.43,0.3,19.8,,,
2017-07-16,0.7,4.42,1.06,0.0,19.0,,,
2017-07-17,0.38,4.08,0.88,0.0,22.8,,,
2017-07-18,0.23,3.84,0.82,0.0,23.2,,,
2017-07-19,0.13,3.6,0.74,0.0,23.7,,,
2017-07-20,0.06,3.34,0.61,0.0,23.5,,,
2017-07-21,0.01,2.92,0.53,0.0,23.0,,,
2017-07-22,0.0,2.63,0.54,0.0,21.3,,,
2017-07-23,0.0,2.33,0.49,0.0,19.4,,,
2017-07-24,0.46,2.85,2.45,23.6,12.9,,,
2017-07-25,0.79,3.34,1.31,0.0,13.4,,,
2017-07-26,0.6,3.02,0.9,0.3,18.3,,,
2017-07-27,0.44,2.83,0.87,2.5,17.3,,,
2017-07-28,0.35,2.75,0.78,0.0,20.2,,,
2017-07-29,0.16,2.64,0.58,0.0,16.8,,,
2017-07-30,0.06,2.37,0.47,0.0,18.1,,,
2017-07-31,0.0,2.22,0.39,0.0,21.0,,,
2017-08-01,0.0,2.15,0.32,0.0,22.9,,,
2017-08-02,1.06,2.74,3.15,16.5,23.3,,,
2017-08-03,2.07,4.53,1.35,1.8,23.4,,,
2017-08-04,1.18,4.27,1.49,0.3,23.3,,,
2017-08-05,4.97,5.19,4.71,24.9,19.4,,,
2017-08-06,5.04,9.07,1.87,0.0,16.5,,,
2017-08-07,2.32,6.04,0.96,0.8,16.5,,,
2017-08-08,1.54,4.51,0.88,1.0,17.8,,,
2017-08-09,0.81,3.63,0.63,0.0,19.3,,,
2017-08-10,0.44,3.2,0.5,0.3,21.3,,,
2017-08-11,0.25,2.89,0.43,2.0,20.6,,,
2017-08-12,0.37,2.81,0.76,13.2,18.9,,,
2017-08-13,0.86,2.84,1.37,0.3,20.5,,,
2017-08-14,0.5,2.8,0.56,0.3,20.3,,,
2017-08-15,0.47,2.69,0.7,4.1,19.4,,,
2017-08-16,0.36,2.47,0.56,0.3,20.1,,,
2017-08-17,0.16,2.22,0.38,0.0,17.8,,,
2017-08-18,0.31,2.22,0.77,9.1,20.8,,,
2017-08-19,0.34,2.11,0.65,0.3,22.7,,,
2017-08-20,0.17,1.9,0.4,0.0,20.2,,,
2017-08-21,0.06,1.7,0.3,0.0,21.1,,,
2017-08-22,0.06,1.55,0.47,15.5,23.6,,,
2017-08-23,0.83,2.32,2.39,0.5,19.6,,,
2017-08-24,0.43,2.88,0.52,0.0,16.9,,,
2017-08-25,0.26,2.3,0.37,0.0,15.9,,,
2017-08-26,0.06,1.61,0.29,0.0,15.0,,,
2017-08-27,0.0,1.18,0.24,0.0,15.7,,,
2017-08-28,0.0,0.9,0.21,0.0,15.6,,,
2017-08-29,0.0,0.74,0.25,0.0,13.6,,,
2017-08-30,0.0,0.67,0.27,0.5,15.6,,,
2017-08-31,0.0,0.59,0.19,0.0,15.3,,,
2017-09-01,0.0,0.49,0.18,0.0,11.0,,,
2017-09-02,0.0,0.47,0.15,0.0,12.4,,,
2017-09-03,0.09,1.61,1.94,25.6,11.5,,,
2017-09-04,0.23,3.96,0.82,0.3,17.4,,,
2017-09-05,0.19,3.23,0.39,1.0,20.9,,,
2017-09-06,2.29,2.89,2.45,31.5,16.0,,,
2017-09-07,8.76,8.67,3.36,10.4,14.9,,,
2017-09-08,5.29,8.09,1.02,1.3,13.1,,,
2017-09-09,2.92,5.15,0.67,0.3,12.9,,,
2017-09-10,1.61,3.37,0.51,0.0,13.9,,,
2017-09-11,0.86,1.99,0.38,0.0,15.1,,,
2017-09-12,0.49,1.45,0.29,0.0,17.9,,,
2017-09-13,0.3,1.11,0.24,0.0,18.6,,,
2017-09-14,0.35,0.85,0.24,0.0,20.4,,,
2017-09-15,0.25,0.73,0.25,0.0,20.8,,,
2017-09-16,0.17,0.65,0.24,0.3,20.9,,,
2017-09-17,0.05,0.57,0.2,0.0,20.9,,,
2017-09-18,0.02,0.55,0.22,0.0,18.4,,,
2017-09-19,0.02,0.53,0.25,0.3,18.1,,,
2017-09-20,0.0,0.51,0.27,1.0,19.2,,,
2017-09-21,0.0,0.49,0.21,0.3,18.7,,,
2017-09-22,0.0,0.45,0.14,0.0,17.4,,,
2017-09-23,0.0,0.39,0.12,0.0,20.6,,,
2017-09-24,0.0,0.35,0.11,0.0,23.4,,,
2017-09-25,0.0,0.35,0.09,0.0,23.9,,,
2017-09-26,0.0,0.34,0.1,0.0,22.3,,,
2017-09-27,0.0,0.29,0.09,0.0,22.8,,,
2017-09-28,0.0,0.32,0.08,0.0,17.4,,,
2017-09-29,0.0,0.34,0.06,0.0,10.4,,,
2017-09-30,0.0,0.4,0.14,2.0,8.2,,,
2017-10-01,0.0,0.38,0.2,0.0,9.5,,,
2017-10-02,0.0,0.32,0.11,0.0,12.2,,,
2017-10-03,0.0,0.3,0.09,0.0,13.2,,,
2017-10-04,0.0,0.29,0.08,0.0,15.0,,,
2017-10-05,0.0,0.3,0.07,0.0,17.6,,,
2017-10-06,0.0,0.29,0.09,0.3,13.9,,,
2017-10-07,0.0,0.34,0.1,0.3,18.2,,,
2017-10-08,0.0,0.61,0.58,13.2,20.3,,,
2017-10-09,0.0,1.81,2.12,25.4,20.6,,,
2017-10-10,0.0,4.69,0.73,0.0,18.2,,,
2017-10-11,0.0,3.23,0.33,0.0,14.5,,,
2017-10-12,0.0,1.92,0.23,0.3,9.0,,,
2017-10-13,0.0,1.33,0.21,0.0,10.0,,,
2017-10-14,0.0,1.0,0.21,0.0,15.0,,,
2017-10-15,0.0,0.98,0.25,2.8,17.1,,,
2017-10-16,0.0,1.71,0.3,0.0,8.9,,,
2017-10-17,0.0,1.65,0.26,0.0,5.5,,,
2017-10-18,0.0,1.64,0.23,0.0,11.4,,,
2017-10-19,0.0,1.62,0.19,0.0,14.1,,,
2017-10-20,0.0,1.66,0.18,0.0,13.3,,,
2017-10-21,0.0,1.63,0.19,0.0,14.3,,,
2017-10-22,0.0,1.63,0.18,0.0,15.5,,,
2017-10-23,0.0,0.86,0.2,0.0,14.6,,,
2017-10-24,0.57,1.52,1.71,62.0,18.8,,,
2017-10-25,50.98,80.58,38.93,65.0,15.7,,,
2017-10-26,84.38,145.1,45.06,59.7,8.3,,,
2017-10-27,63.42,56.32,5.93,0.0,8.4,,,
2017-10-28,38.9,26.85,2.7,0.0,12.0,,,
2017-10-29,34.71,21.59,10.32,57.9,14.3,,,
2017-10-30,72.97,153.1,39.89,11.2,10.5,,,
2017-10-31,47.7,51.05,5.87,0.0,6.2,,,
2017-11-01,30.01,30.75,3.86,0.0,5.2,,,
2017-11-02,20.64,23.87,3.31,0.5,14.6,,,
2017-11-03,15.12,20.09,3.01,0.3,14.1,,,
2017-11-04,10.95,16.99,2.65,0.0,5.9,,,
2017-11-05,8.35,15.41,2.5,0.0,8.9,,,
2017-11-06,8.66,15.62,2.97,7.1,12.8,,,
2017-11-07,8.87,17.06,3.01,0.5,2.8,,,
2017-11-08,7.34,15.5,2.47,0.0,1.5,,,
2017-11-09,6.63,13.95,2.31,0.0,3.0,,,
2017-11-10,6.44,13.66,2.23,1.0,-2.0,,,
2017-11-11,6.05,12.69,2.06,0.0,-5.3,,,
2017-11-12,5.61,12.04,2.08,0.0,-1.1,,,
2017-11-13,5.5,11.84,2.09,0.0,0.9,,,
2017-11-14,5.46,12.46,2.06,1.0,0.2,,,
2017-11-15,5.26,11.88,2.01,0.0,1.2,,,
2017-11-16,8.0,12.56,3.15,12.4,3.8,,,
2017-11-17,9.92,16.82,3.03,0.0,0.4,,,
2017-11-18,7.76,14.61,2.33,4.3,0.9,,,
2017-11-19,11.54,16.18,4.05,6.1,5.9,,,
2017-11-20,9.63,16.54,2.67,0.0,0.0,,,
2017-11-21,7.69,13.86,2.22,0.0,5.4,,,
2017-11-22,8.11,13.07,2.82,7.1,4.7,,,
2017-11-23,8.22,14.6,2.69,0.0,-1.4,,,
2017-11-24,6.72,13.7,2.23,0.0,1.9,,,
2017-11-25,6.02,12.65,2.09,0.0,6.1,,,
2017-11-26,5.43,11.68,1.97,0.0,2.5,,,
2017-11-27,4.86,10.7,1.89,0.0,0.1,,,
2017-11-28,4.27,9.85,1.8,0.0,-1.3,,,
2017-11-29,4.27,9.89,1.84,0.0,6.1,,,
2017-11-30,3.98,9.41,1.77,2.0,1.0,,,
2017-12-01,4.96,10.13,2.07,2.0,3.9,,,
2017-12-02,4.43,10.2,1.84,0.0,-0.2,,,
2017-12-03,4.04,9.95,1.79,0.0,0.6,,,
2017-12-04,3.8,9.28,1.78,0.0,2.2,,,
2017-12-05,4.2,9.41,1.94,13.2,6.1,,,
2017-12-06,14.5,17.12,6.15,5.6,3.3,,,
2017-12-07,10.35,15.0,2.73,0.0,0.0,,,
2017-12-08,7.93,10.48,2.24,0.0,-1.8,,,
2017-12-09,6.45,8.5,2.11,9.9,-2.4,,,
2017-12-10,5.67,8.07,2.04,0.5,-3.1,,,
2017-12-11,5.04,7.4,1.97,0.0,-2.4,,,
2017-12-12,5.36,7.33,2.27,10.4,-1.3,,,
2017-12-13,6.19,9.12,2.43,0.0,-9.3,,,
2017-12-14,4.9,7.79,1.97,0.0,-9.3,,,
2017-12-15,4.02,6.47,1.84,0.0,-9.7,,,
2017-12-16,3.53,6.03,1.81,0.0,-7.3,,,
2017-12-17,3.18,5.6,1.74,0.0,-8.7,,,
2017-12-18,2.96,5.48,1.75,0.0,-3.8,,,
2017-12-19,3.08,5.92,1.83,0.0,3.3,,,
2017-12-20,3.53,6.61,2.02,0.3,0.3,,,
2017-12-21,3.38,5.96,1.8,0.0,-4.4,,,
2017-12-22,3.01,5.4,1.74,3.8,-6.4,,,
2017-12-23,4.63,6.99,2.75,14.0,-1.6,,,
2017-12-24,7.99,11.61,2.96,0.0,-1.9,,,
2017-12-25,6.3,8.98,2.18,11.4,-5.8,,,
2017-12-26,5.15,7.29,1.94,0.0,-10.4,,,
2017-12-27,4.32,6.17,1.91,0.0,-14.0,,,
2017-12-28,3.6,5.4,1.88,0.0,-17.7,,,
2017-12-29,3.1,4.9,1.88,0.0,-18.6,,,
2017-12-30,2.8,4.4,1.89,0.0,-15.6,,,
2017-12-31,2.6,4.0,1.88,0.0,-17.4,,,
2018-01-01,2.62,7.58,1.86,0.0,-18.9,,,
2018-01-02,2.59,8.19,1.9,0.0,-14.8,,,
2018-01-03,2.56,7.18,1.92,0.0,-10.4,,,
2018-01-04,2.53,6.44,2.01,9.9,-8.9,,,
2018-01-05,2.5,5.77,1.95,0.5,-15.3,,,
2018-01-06,2.47,5.11,1.9,0.0,-18.0,,,
2018-01-07,2.36,4.9,1.9,0.5,-17.8,,,
2018-01-08,2.33,4.96,1.92,0.3,-6.9,,,
2018-01-09,2.36,4.95,1.88,0.0,-2.0,,,
2018-01-10,2.34,4.83,1.84,0.0,-3.3,,,
2018-01-11,2.91,5.78,2.22,0.0,5.0,,,
2018-01-12,29.57,86.93,51.17,52.8,12.5,,,
2018-01-13,153.43,310.6,91.52,30.2,0.0,,,
2018-01-14,71.14,66.64,12.63,0.0,-12.5,,,
2018-01-15,41.81,33.18,7.55,0.0,-11.3,,,
2018-01-16,30.29,24.33,6.55,1.5,-5.4,,,
2018-01-17,23.92,21.97,6.25,6.9,-2.6,,,
2018-01-18,19.61,19.86,5.94,0.0,-8.7,,,
2018-01-19,16.34,17.77,5.46,0.0,-5.3,,,
2018-01-20,14.06,16.25,5.17,0.0,0.9,,,
2018-01-21,12.44,15.16,4.79,0.0,1.9,,,
2018-01-22,11.28,14.35,4.67,3.0,0.1,,,
2018-01-23,29.37,25.43,14.58,23.6,1.3,,,
2018-01-24,27.55,50.08,11.65,0.0,-2.5,,,
2018-01-25,21.23,28.3,6.64,0.0,-8.0,,,
2018-01-26,16.35,17.39,5.17,0.0,-6.9,,,
2018-01-27,13.27,15.15,4.81,0.0,2.2,,,
2018-01-28,13.63,16.86,5.43,0.8,4.2,,,
2018-01-29,12.3,16.2,5.25,0.0,-0.6,,,
2018-01-30,10.68,14.28,4.76,0.0,-4.7,,,
2018-01-31,9.14,12.11,4.21,0.0,-7.2,,,
2018-02-01,8.03,11.46,4.08,3.3,-1.3,,,
2018-02-02,7.64,11.63,3.96,8.4,-7.7,,,
2018-02-03,7.03,10.74,3.8,0.0,-11.5,,,
2018-02-04,7.14,11.18,4.12,17.0,-0.1,,,
2018-02-05,19.81,28.64,10.51,1.5,-3.0,,,
2018-02-06,14.0,19.83,5.01,0.5,-7.2,,,
2018-02-07,11.13,14.09,4.48,19.1,-5.5,,,
2018-02-08,10.07,13.84,4.31,0.0,-7.7,,,
2018-02-09,8.42,11.81,3.92,0.0,-7.9,,,
2018-02-10,9.2,12.45,4.65,10.2,2.6,,,
2018-02-11,29.51,45.1,24.5,23.1,3.2,,,
2018-02-12,38.37,79.09,17.19,0.3,0.9,,,
2018-02-13,30.58,37.84,8.34,0.0,-4.9,,,
2018-02-14,23.43,24.42,6.68,0.0,0.4,,,
2018-02-15,20.41,21.91,6.97,0.0,4.8,,,
2018-02-16,21.39,28.37,10.05,1.3,5.0,,,
2018-02-17,18.77,25.64,6.99,4.6,-2.7,,,
2018-02-18,15.9,19.73,5.82,6.9,-1.2,,,
2018-02-19,14.19,17.47,5.57,4.6,1.4,,,
2018-02-20,23.77,35.1,13.35,0.5,10.3,,,
2018-02-21,30.0,46.06,13.72,0.0,14.3,,,
2018-02-22,28.73,39.0,9.79,3.6,0.8,,,
2018-02-23,22.5,26.03,7.19,4.8,-1.6,,,
2018-02-24,22.58,26.66,9.55,0.0,3.7,,,
2018-02-25,24.84,34.38,12.02,15.2,0.5,,,
2018-02-26,27.21,42.24,11.47,0.0,2.5,,,
2018-02-27,23.46,30.9,8.48,0.0,2.9,,,
2018-02-28,20.32,24.62,7.36,0.0,6.8,,,
2018-03-01,18.98,22.32,7.07,0.0,7.5,,,
2018-03-02,27.93,37.99,18.12,34.0,1.3,,,
2018-03-03,35.35,63.39,14.4,0.0,1.6,,,
2018-03-04,28.93,36.61,9.6,0.3,0.9,,,
2018-03-05,24.04,28.56,8.28,1.0,0.5,,,
2018-03-06,20.53,24.43,7.59,0.0,-0.3,,,
2018-03-07,18.81,21.82,7.01,14.0,-2.2,,,
2018-03-08,16.23,21.41,6.49,14.0,-1.8,,,
2018-03-09,14.1,19.02,6.12,0.0,-3.6,,,
2018-03-10,12.93,17.04,5.75,0.0,-1.8,,,
2018-03-11,11.67,16.03,5.44,0.0,-0.6,,,
2018-03-12,10.7,15.41,5.31,0.0,-0.4,,,
2018-03-13,10.46,15.31,5.3,21.8,-2.5,,,
2018-03-14,9.89,15.23,5.06,3.8,-2.7,,,
2018-03-15,9.34,14.3,4.9,0.3,-1.5,,,
2018-03-16,8.85,13.38,4.71,0.0,-3.4,,,
2018-03-17,8.33,12.39,4.53,0.0,-4.6,,,
2018-03-18,7.91,11.46,4.31,0.0,-7.8,,,
2018-03-19,7.3,11.04,4.15,0.0,-5.1,,,
2018-03-20,6.83,10.81,4.03,0.0,-2.2,,,
2018-03-21,6.55,10.77,3.97,0.0,-0.4,,,
2018-03-22,6.47,11.12,3.99,0.3,2.3,,,
2018-03-23,6.66,11.47,4.07,0.0,1.4,,,
2018-03-24,6.9,12.0,4.15,0.0,1.7,,,
2018-03-25,7.32,12.29,4.12,0.3,-0.4,,,
2018-03-26,7.16,11.96,4.06,0.0,0.5,,,
2018-03-27,7.29,11.93,4.19,0.0,1.9,,,
2018-03-28,9.63,14.23,6.07,0.3,5.3,,,
2018-03-29,15.1,21.6,7.76,2.8,6.3,,,
2018-03-30,25.32,35.82,13.67,5.1,7.7,,,
2018-03-31,26.52,38.62,9.8,0.0,5.4,,,
2018-04-01,23.63,26.72,7.38,0.0,4.0,,,
2018-04-02,18.95,22.05,5.97,3.6,-0.4,,,
2018-04-03,16.75,19.44,6.53,8.1,0.8,,,
2018-04-04,23.89,31.79,12.62,10.9,3.8,,,
2018-04-05,24.0,38.11,8.9,0.0,-2.0,,,
2018-04-06,19.17,24.73,6.29,10.4,-1.6,,,
2018-04-07,20.39,27.79,8.44,4.8,-0.1,,,
2018-04-08,17.75,25.31,6.91,0.0,-1.5,,,
2018-04-09,15.14,20.66,5.71,0.0,-1.1,,,
2018-04-10,13.27,17.83,5.28,0.3,-0.2,,,
2018-04-11,12.19,16.5,5.18,0.0,2.0,,,
2018-04-12,12.02,16.07,5.32,3.0,5.6,,,
2018-04-13,13.43,17.5,5.7,0.0,12.2,,,
2018-04-14,12.63,16.18,4.95,0.0,7.3,,,
2018-04-15,10.69,14.21,4.56,5.1,-2.4,,,
2018-04-16,20.62,30.23,17.68,38.4,1.9,,,
2018-04-17,35.24,66.06,18.53,1.0,2.8,,,
2018-04-18,30.86,42.91,10.54,0.0,2.8,,,
2018-04-19,27.01,31.35,8.85,5.1,1.7,,,
2018-04-20,23.42,27.42,7.82,0.0,2.8,,,
2018-04-21,19.24,22.02,6.44,0.0,5.6,,,
2018-04-22,15.83,18.62,5.73,0.0,7.1,,,
2018-04-23,13.18,16.42,5.28,0.0,10.1,,,
2018-04-24,11.32,14.86,4.99,0.0,11.2,,,
2018-04-25,13.83,16.88,6.67,13.7,10.6,,,
2018-04-26,18.25,24.94,8.54,2.8,11.1,,,
2018-04-27,16.21,21.76,6.87,7.4,8.6,,,
2018-04-28,16.48,21.9,6.98,0.5,12.7,,,
2018-04-29,15.85,20.08,6.71,7.6,6.3,,,
2018-04-30,15.05,19.89,6.49,6.6,4.1,,,
2018-05-01,14.71,20.32,6.49,0.0,11.1,,,
2018-05-02,11.45,17.29,5.14,0.0,21.3,,,
2018-05-03,9.36,14.62,4.59,0.3,22.3,,,
2018-05-04,8.13,13.42,4.37,2.0,20.7,,,
2018-05-05,6.79,12.39,4.07,0.0,15.3,,,
2018-05-06,6.77,12.08,4.33,5.3,12.8,,,
2018-05-07,6.61,12.8,4.08,0.0,14.2,,,
2018-05-08,5.32,11.45,3.73,0.0,15.3,,,
2018-05-09,4.49,10.46,3.52,0.0,16.9,,,
2018-05-10,3.96,9.71,3.42,0.0,13.5,,,
2018-05-11,3.53,9.39,3.2,0.0,13.3,,,
2018-05-12,3.76,9.13,3.39,4.8,7.2,,,
2018-05-13,4.35,9.89,3.32,0.0,10.7,,,
2018-05-14,3.61,8.98,3.08,0.0,15.1,,,
