DateTime,Middleton_Discharge,Ipswich_Discharge,Byfield_Discharge,PIE_Precipitation,PIE_AirTemperature,PIE_RelativeHumidity,PIE_WindSpeed
2004-09-12,1056.21664,4842.1728,781.5436800000001,0.0,15.8,76.0,0.77
2004-09-13,982.59296,4332.4704,620.13792,0.762,17.3,79.9,1.13
2004-09-14,889.1475199999999,3737.8176,526.6924799999998,0.0,12.8,77.2,0.8
2004-09-15,792.8704,3143.1648,492.71232,0.0,14.6,81.1,0.76
2004-09-16,716.4150400000003,2800.53152,464.39552,0.0,17.9,88.8,0.63
2004-09-17,651.2864,2545.6803200000004,489.88064,27.432,21.3,88.2,0.95
2004-09-18,1396.01824,3114.848,1093.0284800000004,57.912,13.7,92.7,1.28
2004-09-19,3199.7984,4332.4704,2143.58176,0.0,11.1,70.8,1.99
2004-09-20,2831.680000000001,5861.577600000001,2457.89824,0.0,12.3,74.5,1.2
2004-09-21,2814.689920000001,7305.7344,2123.76,0.0,14.7,74.4,0.83
2004-09-22,2641.95744,7503.951999999998,1749.97824,0.0,18.9,72.7,1.18
2004-09-23,2262.5123200000007,7022.5664,1432.8300800000006,0.0,16.8,80.9,0.89
2004-09-24,1834.9286399999999,6371.28,1183.64224,0.0,14.8,80.7,0.6
2004-09-25,1497.95872,6031.4784,996.75136,0.0,18.9,80.6,1.26
2004-09-26,1234.61248,5153.657600000001,826.85056,0.0,17.6,75.7,1.14
2004-09-27,1053.38496,4474.0544,668.2764800000001,0.0,16.2,77.3,0.68
2004-09-28,1090.1968,4077.6192,586.1577599999998,14.985999999999999,15.9,95.3,0.43
2004-09-29,2013.32448,4643.9552,764.5536,22.09800000000001,11.4,85.1,1.45
2004-09-30,2426.74976,5351.8752,877.8208,1.778,12.6,79.9,0.59
2004-10-01,2395.60128,6059.795200000001,957.10784,0.254,14.8,85.3,0.86
2004-10-02,2214.37376,6371.28,965.60288,4.8260000000000005,14.8,89.6,1.0
2004-10-03,2166.2352,6371.28,860.8307199999997,0.0,10.9,77.5,0.99
2004-10-04,1905.72064,6144.7456,733.40512,0.0,11.1,81.3,0.91
2004-10-05,1594.23584,5804.944,639.9596799999998,0.0,8.2,64.0,2.1
2004-10-06,1322.3945600000004,5465.1424,580.4944,0.0,7.2,75.4,0.86
2004-10-07,1180.81056,5068.7072,555.0092800000001,0.0,11.1,77.9,0.74
2004-10-08,1033.5632,4530.688,529.5241599999998,0.0,14.3,76.9,0.79
2004-10-09,886.3158400000003,4105.936,501.20736,0.0,16.4,79.8,1.22
2004-10-10,795.70208,3822.768,478.55392,0.0,14.3,74.8,1.13
2004-10-11,693.7616,3596.2336,455.9004800000001,0.0,12.3,66.2,2.12
2004-10-12,662.61312,3426.3328,436.07872000000003,2.54,10.2,69.3,3.3
2004-10-13,682.43488,3256.4320000000002,402.09856,0.0,10.7,69.8,0.91
2004-10-14,639.9596799999998,3029.8976,387.94016,1.27,10.3,91.0,0.78
2004-10-15,671.10816,2859.9968,407.76192000000003,20.574,12.5,96.0,0.95
2004-10-16,1563.0873600000002,3624.5504,767.3852800000003,22.351999999999997,13.9,73.0,1.65
2004-10-17,1968.0176,4304.1536,1008.0780800000001,0.0,9.8,68.2,1.37
2004-10-18,1670.6912,4955.440000000001,1124.17696,0.0,8.7,69.0,1.42
2004-10-19,1619.72096,5266.9248,1251.60256,6.35,7.7,86.7,0.82
2004-10-20,1732.98816,5323.5584,1319.5628800000004,0.0,5.5,85.7,0.74
2004-10-21,2126.59168,5040.3904,1302.5728,0.0,6.2,81.3,0.95
2004-10-22,1985.00768,4785.5392,1206.2956800000004,1.524,7.6,76.1,1.03
2004-10-23,1577.24576,4615.6384,1067.54336,0.254,7.8,70.1,1.34
2004-10-24,1537.60224,4502.371200000001,948.6128,0.508,7.8,80.7,0.94
2004-10-25,1362.03808,4389.104,826.85056,0.0,8.9,79.4,0.6
2004-10-26,1189.3056,4162.5696,673.93984,0.0,6.6,80.8,0.74
2004-10-27,1047.7216,3936.0352,555.0092800000001,0.254,7.8,76.8,0.56
2004-10-28,925.95936,3681.184,461.56384,0.0,4.8,69.9,0.77
2004-10-29,846.6723199999999,3398.016,410.5936,0.0,4.9,75.4,0.71
2004-10-30,891.9792,3199.7984,404.93024,4.572,9.1,95.5,0.85
2004-10-31,1042.0582399999996,3143.1648,427.58368,0.0,16.2,68.1,2.28
2004-11-01,1053.38496,3001.5808,399.26688,0.0,9.6,62.5,2.43
2004-11-02,957.10784,2916.6304,382.2768,1.778,5.2,85.0,0.69
2004-11-03,945.78112,2973.264,407.76192000000003,4.3180000000000005,7.5,65.8,2.8
2004-11-04,954.27616,2916.6304,396.4352,15.748,4.1,76.7,0.99
2004-11-05,1718.82976,3426.3328,637.128,1.524,8.1,58.6,4.13
2004-11-06,1715.99808,3681.184,792.8704,0.0,9.0,50.7,2.23
2004-11-07,1580.07744,4105.936,891.9792,0.254,12.8,54.4,1.41
2004-11-08,1506.45376,4700.5888,835.3456,0.0,6.4,44.2,2.96
2004-11-09,1370.5331199999996,4955.440000000001,736.2368,0.0,-0.5,50.3,1.96
2004-11-10,1240.27584,4672.272,665.4448,0.0,-1.4,60.8,0.76
2004-11-11,1138.33536,4247.52,622.9696,0.0,7.5,58.0,1.65
2004-11-12,1076.0384,3907.7184,586.1577599999998,1.016,1.2,76.0,0.77
2004-11-13,1112.85024,3766.1344,605.97952,4.8260000000000005,-1.4,83.6,0.97
2004-11-14,1104.3552,3596.2336,614.47456,5.334,0.1,56.2,2.06
2004-11-15,1107.18688,3539.6,625.80128,0.0,2.0,74.9,0.66
2004-11-16,1166.65216,3539.6,622.9696,0.0,1.5,87.6,0.31
2004-11-17,1206.2956800000004,3567.9168,614.47456,0.0,2.2,83.2,0.33
2004-11-18,1220.45408,3567.9168,605.97952,0.0,7.0,78.6,0.4
2004-11-19,1203.464,3596.2336,586.1577599999998,6.604,8.6,68.1,1.24
2004-11-20,1141.16704,3567.9168,549.34592,0.0,2.1,82.7,0.54
2004-11-21,1115.68192,3511.2832,549.34592,0.508,5.6,93.1,0.31
2004-11-22,1093.0284800000004,3482.9664,566.336,0.254,4.6,84.1,0.91
2004-11-23,1027.89984,3426.3328,555.0092800000001,0.508,2.7,81.9,0.45
2004-11-24,1013.74144,3341.3824,557.84096,6.604,8.7,89.7,1.37
2004-11-25,1415.84,3539.6,758.8902400000003,15.24,13.8,82.6,2.52
2004-11-26,1758.4732800000006,3879.4016,866.49408,0.0,0.4,52.6,2.09
2004-11-27,1571.5824,4190.8864,1033.5632,0.0,2.0,72.3,0.66
2004-11-28,1676.3545600000002,4672.272,1316.7312,29.464000000000002,8.8,85.3,3.1
2004-11-29,3114.848,6059.795200000001,1959.52256,0.254,4.7,64.7,1.7
2004-11-30,3199.7984,6852.6656,2299.32416,0.0,2.8,81.2,0.35
2004-12-01,3256.4320000000002,8041.9712,2455.06656,18.034000000000002,8.4,78.7,2.77
2004-12-02,3398.016,9174.6432,2653.28416,0.0,3.7,61.3,1.73
2004-12-03,3086.5312,9514.4448,2684.43264,0.0,1.3,80.9,0.57
2004-12-04,2729.73952,9542.7616,2435.2448,0.0,0.6,62.5,0.94
2004-12-05,2392.7696,9146.3264,2095.4432,0.0,3.7,48.9,2.06
2004-12-06,2007.66112,8381.7728,1747.1465600000001,0.0,-3.6,52.0,0.68
2004-12-07,1959.52256,7815.4368,1650.86944,28.956,3.1,93.5,2.06
2004-12-08,3511.2832,8749.8912,2231.36384,6.35,5.5,75.9,1.93
2004-12-09,3567.9168,9174.6432,2647.6208,0.0,2.8,73.8,0.61
2004-12-10,3482.9664,9769.296,2590.9872,22.605999999999998,5.1,91.9,2.38
2004-12-11,4927.1232,11581.5712,3228.1152,6.096,3.8,95.4,0.7
2004-12-12,5068.7072,12487.7088,3652.8672,0.0,4.199999999999998,81.9,1.27
2004-12-13,4559.0048,13252.2624,3369.6992,0.0,4.6,68.4,1.17
2004-12-14,4275.8368,13195.6288,3001.5808,0.0,-4.0,54.5,2.93
2004-12-15,3511.2832,12204.5408,2704.2544000000007,0.0,-9.8,80.9,1.55
2004-12-16,2758.05632,10901.968,2497.54176,0.0,0.5,53.9,1.0
2004-12-17,2398.43296,9457.8112,2341.79936,1.016,1.1,51.9,2.16
2004-12-18,1996.3344,8211.872,2103.93824,0.0,-4.6,72.0,0.51
2004-12-19,1724.49312,7164.1504,1880.23552,0.0,0.5,76.9,0.56
2004-12-20,1585.7408,6173.0624,1667.85952,5.08,-9.5,76.2,3.54
2004-12-21,1435.6617600000006,5012.0736,1455.48352,0.0,-6.3,54.1,1.37
2004-12-22,1127.00864,4898.8064,1311.06784,0.0,-1.1,78.6,0.53
2004-12-23,1254.43424,4785.5392,1384.69152,24.638,7.4,92.3,1.51
2004-12-24,3766.1344,6739.3984,2406.928,1.778,0.5,52.1,2.44
2004-12-25,3511.2832,8240.1888,2826.01664,0.0,-4.4,59.9,0.74
2004-12-26,3171.4816,8268.5056,2421.0864,17.78,-3.8666666666666663,62.13333333333333,0.99
2004-12-27,2823.18496,6654.448,1928.37408,1.778,-3.333333333333333,64.36666666666666,4.66
2004-12-28,2517.363520000001,7362.368,2072.78976,0.0,-2.8,66.6,1.61
2004-12-29,2302.15584,8126.921600000002,2041.64128,0.0,-0.6,71.9,1.01
2004-12-30,2109.6016,8155.2384,1939.7008,0.0,-3.0,81.6,0.27
2004-12-31,1973.6809600000001,7787.12,1803.7801600000007,0.508,1.7,82.8,1.21
2005-01-01,2186.056960000001,7617.2192,1863.24544,2.7939999999999996,6.4,59.4,2.75
2005-01-02,2525.85856,7503.951999999998,1860.4137600000001,0.0,-1.0,70.4,0.79
2005-01-03,2859.9968,7560.5856,1934.03744,1.016,6.1,86.8,0.69
2005-01-04,4049.3024,8579.9904,2477.7200000000007,7.62,3.3,93.4,0.41
2005-01-05,4389.104,9825.9296,2806.19488,1.27,2.033333333333333,83.13333333333334,0.55
2005-01-06,3907.7184,10392.2656,2622.13568,1.3969999999999998,0.7666666666666666,72.86666666666667,1.2799999999999998
2005-01-07,3992.6688,11638.2048,2704.2544000000007,1.524,-0.5,62.6,2.01
2005-01-08,3964.352,12204.5408,2607.97728,0.0,-1.6142857142857143,61.17857142857143,2.1028571428571428
2005-01-09,3567.9168,11553.2544,2463.5616,0.0,-2.7285714285714286,59.75714285714286,2.1957142857142857
2005-01-10,3454.6496,11468.303999999998,2435.2448,0.0,-3.8428571428571434,58.335714285714296,2.2885714285714283
2005-01-11,3341.3824,11156.8192,1953.8592,0.0,-4.957142857142856,56.91428571428572,2.3814285714285712
2005-01-12,3313.0656,10562.1664,1854.7504,0.0,-6.071428571428572,55.492857142857154,2.4742857142857138
2005-01-13,3652.8672,10533.8496,1894.39392,0.0,-7.185714285714287,54.07142857142857,2.567142857142857
2005-01-14,6144.7456,13110.6784,2760.888,0.0,-8.3,52.65,2.66
2005-01-15,8806.524800000001,18122.752,3879.4016,0.0,-9.414285714285716,51.228571428571435,2.7528571428571427
2005-01-16,7928.7040000000015,20614.6304,4020.9856,0.0,-10.528571428571428,49.80714285714286,2.8457142857142856
2005-01-17,6626.1312,18349.2864,3652.8672,0.0,-11.642857142857144,48.38571428571429,2.9385714285714286
2005-01-18,5266.9248,19028.8896,4389.104,0.0,-12.757142857142858,46.964285714285715,3.031428571428571
2005-01-19,4615.6384,18094.4352,3596.2336,0.0,-13.871428571428574,45.542857142857144,3.1242857142857146
2005-01-20,3879.4016,13054.0448,2557.00704,0.0,-14.985714285714286,44.121428571428574,3.2171428571428566
2005-01-21,3482.9664,11836.4224,2259.68064,0.0,-16.1,42.7,3.31
2005-01-22,3086.5312,10873.6512,2735.40288,8.382,-14.1,70.4,1.42
2005-01-23,3114.848,9656.0288,2557.00704,17.526,-12.5,86.2,2.39
2005-01-24,2828.84832,8778.208,2794.86816,1.778,-10.7,47.8,2.54
2005-01-25,2633.4624,8268.5056,2859.9968,1.016,-7.2,45.1,2.2
2005-01-26,2497.54176,7985.3376,2973.264,3.556,-9.1,76.9,0.67
2005-01-27,2438.07648,7475.635200000002,3256.4320000000002,1.016,-12.4,51.7,1.48
2005-01-28,2392.7696,7107.5168,3228.1152,0.0,-14.6,52.3,0.86
2005-01-29,2381.44288,6852.6656,3058.2144,0.254,-9.5,51.8,0.69
2005-01-30,2347.46272,6654.448,2732.5712,1.27,-2.6,49.3,0.62
2005-01-31,2548.512,6399.5968,2304.98752,0.0,-7.4,62.3,0.6
2005-02-01,2548.512,6116.4288,1993.50272,0.0,-9.4,72.0,0.44
2005-02-02,2576.8288,5918.2112,1783.9584,0.254,-7.5,77.3,0.33
2005-02-03,2491.8784,5776.6272,1597.0675199999996,5.587999999999999,-3.2,85.4,0.48
2005-02-04,2503.20512,5719.9936,1429.9984,3.556,-0.3,91.6,0.58
2005-02-05,2491.8784,5719.9936,1345.0479999999998,1.778,0.7,73.4,0.41
2005-02-06,2477.7200000000007,5804.944,1387.5232,0.0,-1.5,76.9,0.61
2005-02-07,2446.5715200000004,5918.2112,1325.22624,0.0,-1.2,74.9,0.34
2005-02-08,2432.41312,6116.4288,1200.63232,0.0,1.2,66.2,0.35
2005-02-09,2466.39328,6229.696,1200.63232,0.0,3.4,78.3,0.64
2005-02-10,3341.3824,7192.4672,1330.8896,28.956,1.7,95.0,1.73
2005-02-11,4360.7872,8183.5552,1560.25568,7.112,-3.0,67.5,3.98
2005-02-12,4190.8864,9174.6432,1781.12672,0.0,-1.7,66.2,1.17
2005-02-13,4190.8864,10335.632,1939.7008,2.54,-2.9,69.9,1.35
2005-02-14,4275.8368,11185.136,2001.9977600000002,0.0,-3.1,76.7,1.41
2005-02-15,5380.191999999999,12402.7584,2364.4528,13.716,5.5,80.1,1.59
2005-02-16,6852.6656,14186.7168,2831.680000000001,13.208,4.9,80.8,1.67
2005-02-17,7305.7344,18377.6032,3567.9168,0.0,0.6,51.0,1.86
2005-02-18,6597.8144,21577.4016,3822.768,0.0,-4.1,57.1,1.86
2005-02-19,6116.4288,20473.0464,3482.9664,0.0,-8.0,44.0,1.99
2005-02-20,5380.191999999999,18207.7024,3114.848,0.0,-5.6,40.7,1.79
2005-02-21,4559.0048,15829.0912,2639.125760000001,0.254,-3.4,88.3,2.06
2005-02-22,4445.7376,13818.5984,2271.00736,0.0,-3.9,89.1,0.71
2005-02-23,4049.3024,12459.392,2067.1264,5.8420000000000005,-2.1,67.0,1.67
2005-02-24,3737.8176,11383.3536,1812.2752,0.0,-7.2,62.3,1.22
2005-02-25,3426.3328,10363.9488,1670.6912,10.414000000000001,-6.8,78.8,0.83
2005-02-26,3114.848,9656.0288,1557.424,0.0,-7.3,65.8,0.93
2005-02-27,2973.264,8976.4256,1444.1568,0.0,-4.4,37.3,2.35
2005-02-28,2775.0464,8495.04,1359.2064,0.0,-4.3,66.2,1.45
2005-03-01,2690.0959999999995,7758.8032,1197.80064,14.985999999999999,-2.8,95.7,1.44
2005-03-02,2582.4921600000002,7249.1008,1209.1273600000004,2.286,-3.5,72.5,3.09
2005-03-03,2497.54176,7192.4672,1245.9392,0.762,-5.6,43.8,3.34
2005-03-04,2406.928,7107.5168,1132.672,0.0,-6.3,52.3,1.6
2005-03-05,2344.6310399999998,6937.616,1132.672,0.0,-3.7,57.7,1.37
2005-03-06,2299.32416,6654.448,1095.8601600000004,0.254,-0.1,63.9,1.37
2005-03-07,2333.30432,6626.1312,1078.8700800000001,0.0,3.0,72.2,1.21
2005-03-08,2888.3136,6796.031999999998,1149.66208,15.494000000000002,-0.8,90.7,2.18
2005-03-09,3652.8672,6796.031999999998,1163.82048,4.064,-8.5,47.5,4.05
2005-03-10,3058.2144,7079.2,1268.5926399999996,0.0,-7.6,50.9,1.1
2005-03-11,2888.3136,7475.635200000002,1294.07776,0.0,-5.0,77.2,1.19
2005-03-12,3058.2144,7815.4368,1285.5827199999999,32.766,0.1,96.8,0.77
2005-03-13,3284.748800000001,8041.9712,1268.5926399999996,3.556,-0.8,84.1,0.63
2005-03-14,3426.3328,8495.04,1404.5132800000001,2.7939999999999996,0.6,54.5,2.61
2005-03-15,3511.2832,9004.742400000001,1489.46368,0.762,2.6,50.0,2.85
2005-03-16,3737.8176,9514.4448,1551.76064,0.254,1.4,55.4,1.63
2005-03-17,3879.4016,9797.6128,1580.07744,0.0,-0.1,56.0,1.24
2005-03-18,3964.352,10052.464,1594.23584,0.0,0.3,56.8,1.19
2005-03-19,3992.6688,10363.9488,1628.2160000000001,0.0,1.7,46.4,1.83
2005-03-20,4049.3024,10845.3344,1732.98816,0.0,3.0,55.1,1.12
2005-03-21,4275.8368,11326.72,1840.592,0.0,0.3,74.5,0.7
2005-03-22,4190.8864,11808.1056,1871.74048,0.0,3.4,50.7,1.19
2005-03-23,4332.4704,12346.1248,1951.02752,0.0,2.6,54.2,1.25
2005-03-24,4275.8368,12402.7584,2061.46304,10.668,1.0,86.5,1.13
2005-03-25,4502.371200000001,12884.143999999998,2203.04704,0.762,2.9,62.6,1.42
2005-03-26,4474.0544,13195.6288,2426.74976,0.0,-0.9,60.4,0.94
2005-03-27,4389.104,12997.4112,2831.680000000001,0.0,2.1,65.8,1.2
2005-03-28,5776.6272,15404.3392,3454.6496,48.768,2.7,92.1,0.76
2005-03-29,12091.2736,33980.16,6003.1616,14.478,6.6,86.2,0.81
2005-03-30,12544.3424,38510.848,7419.0016,0.254,5.2,68.9,1.15
2005-03-31,11864.7392,39926.688,7192.4672,1.016,3.3,75.4,1.01
2005-04-01,10817.0176,39077.184,7079.2,0.762,5.2,79.7,1.2
2005-04-02,10618.8,38227.68,7220.784000000002,26.67,5.4,94.5,2.25
2005-04-03,12516.0256,40209.856,7957.0208,16.256,8.3,81.3,2.53
2005-04-04,11978.0064,40493.024,7928.7040000000015,0.254,6.6,72.3,1.38
2005-04-05,10618.8,39643.52,7022.5664,0.508,8.3,50.1,1.79
2005-04-06,9457.8112,35679.168,6144.7456,0.0,8.8,60.9,1.21
2005-04-07,8296.822400000001,28883.136000000002,5465.1424,0.0,6.7,88.1,1.06
2005-04-08,7503.951999999998,23814.4288,4983.7568,2.54,8.9,67.0,1.41
2005-04-09,6484.5472,19991.6608,4389.104,0.254,5.7,66.7,1.07
2005-04-10,5521.776,17528.0992,3709.5008,0.508,10.7,48.5,1.28
2005-04-11,4898.8064,15545.9232,3086.5312,0.0,4.7,41.0,1.25
2005-04-12,4304.1536,13960.1824,2741.06624,2.54,2.1,64.5,1.34
2005-04-13,3936.0352,12770.8768,2409.75968,0.0,3.0,72.8,0.93
2005-04-14,3567.9168,11779.7888,2098.27488,0.0,5.2,65.8,1.44
2005-04-15,3256.4320000000002,10930.2848,1891.56224,0.0,3.8,47.5,1.21
2005-04-16,3001.5808,10222.3648,1724.49312,0.0,4.6,51.5,0.93
2005-04-17,2916.6304,9656.0288,1563.0873600000002,0.0,9.4,53.6,0.89
2005-04-18,2695.75936,8948.1088,1429.9984,0.0,12.0,43.1,0.99
2005-04-19,2508.86848,8126.921600000002,1308.2361600000004,0.0,13.5,45.1,0.93
2005-04-20,2389.9379200000008,7588.9024,1274.256,3.556,20.6,43.7,1.58
2005-04-21,2302.15584,7135.8336,1288.4144,5.08,8.3,55.8,1.49
2005-04-22,2200.21536,6682.7648,1177.9788800000001,0.0,7.9,48.0,1.52
2005-04-23,2259.68064,6597.8144,1234.61248,18.288,7.6,91.6,1.32
2005-04-24,3313.0656,7532.2688,1645.2060800000006,16.256,12.0,79.5,2.54
2005-04-25,3766.1344,8778.208,2035.9779200000007,1.27,7.7,64.5,1.55
2005-04-26,3737.8176,9656.0288,2033.14624,0.0,11.9,53.2,1.5
2005-04-27,3851.0848,10109.0976,1965.18592,22.351999999999997,9.3,89.6,2.01
2005-04-28,4785.5392,11100.1856,2211.54208,3.048,9.1,84.2,1.43
2005-04-29,4332.4704,11468.303999999998,2412.591360000001,0.0,11.3,47.0,1.8
2005-04-30,3879.4016,11581.5712,2557.00704,11.175999999999998,10.6,83.9,0.91
2005-05-01,4219.2032,11751.472,2786.37312,2.286,11.2,86.3,1.1
2005-05-02,4162.5696,11524.9376,2500.37344,1.016,10.4,58.1,1.59
2005-05-03,3737.8176,11185.136,2279.5024,0.254,9.0,60.1,1.41
2005-05-04,3454.6496,10958.6016,2081.2848,0.0,8.2,58.7,0.83
2005-05-05,3199.7984,10222.3648,1877.40384,0.0,8.1,60.3,1.31
2005-05-06,2888.3136,9599.3952,1732.98816,0.0,7.8,72.7,1.21
2005-05-07,3029.8976,9514.4448,1752.80992,23.622,6.4,87.2,1.77
2005-05-08,3936.0352,10222.3648,1922.7107200000007,4.064,7.6,82.7,1.38
2005-05-09,3482.9664,11043.552,2030.3145600000007,0.0,9.5,81.5,1.02
2005-05-10,3199.7984,11213.4528,1934.03744,0.0,12.6,74.5,1.07
2005-05-11,2944.9472,10845.3344,1786.79008,0.0,15.6,67.9,1.25
2005-05-12,2718.4128,10024.1472,1713.1664,0.0,12.2,44.9,2.54
2005-05-13,2455.06656,9316.2272,1563.0873600000002,0.0,8.7,39.9,1.78
2005-05-14,2208.7104,8664.9408,1356.37472,0.0,10.0,61.0,1.02
2005-05-15,2055.79968,7645.536,1175.1472,0.0,8.3,87.4,1.1
2005-05-16,2004.82944,7079.2,1101.52352,2.032,8.4,87.4,0.91
2005-05-17,1987.8393600000002,6711.0816,1010.90976,1.778,10.8,77.9,1.16
2005-05-18,2038.8096,6541.1808,897.64256,1.778,9.2,88.0,0.71
2005-05-19,2460.72992,6399.5968,807.0288,0.0,11.1,70.0,1.1
2005-05-20,2239.85888,6173.0624,846.6723199999999,0.0,12.4,63.1,1.2
2005-05-21,2030.3145600000007,6003.1616,846.6723199999999,12.192,8.5,88.1,1.07
2005-05-22,2401.26464,6994.2496,1115.68192,18.542,8.6,88.3,1.54
2005-05-23,2398.43296,7702.1696,1396.01824,13.208,8.1,91.9,1.34
2005-05-24,3029.8976,9089.6928,2251.1856,49.53,6.9,93.2,2.89
2005-05-25,6427.9136,14016.816,4587.3216,38.354,7.5,92.3,2.72
2005-05-26,9769.296,29732.64,7050.8832,20.574,9.4,93.4,1.67
2005-05-27,10250.6816,40209.856,8155.2384,0.508,13.2,81.9,0.92
2005-05-28,9740.9792,41059.36,7702.1696,0.0,16.7,68.3,1.08
2005-05-29,8976.4256,39360.352,6994.2496,1.27,13.5,81.9,0.78
2005-05-30,8041.9712,34546.496,6258.0128,3.302,14.7,83.2,0.96
2005-05-31,7079.2,29166.304,5578.4096,1.27,9.5,93.3,0.98
2005-06-01,5833.2608,23927.696,4927.1232,0.0,11.8,81.0,0.85
2005-06-02,5068.7072,20416.4128,4360.7872,0.0,16.6,73.8,1.24
2005-06-03,4417.4208,17698.0,3681.184,0.0,19.1,65.0,1.48
2005-06-04,3907.7184,15574.24,3029.8976,0.0,21.4,65.7,0.98
2005-06-05,3398.016,13790.2816,2466.39328,2.286,20.8,68.1,1.25
2005-06-06,2944.9472,12346.1248,2018.98784,0.254,12.2,91.9,1.16
2005-06-07,2610.8089600000008,11100.1856,1718.82976,0.254,24.2,60.3,1.6
2005-06-08,2375.77952,10080.7808,1551.76064,16.51,22.5,62.7,1.31
2005-06-09,3313.0656,11071.8688,1721.6614399999999,0.0,18.4,84.5,0.96
2005-06-10,3114.848,11383.3536,1798.1168,0.0,23.9,77.6,1.6
2005-06-11,2783.54144,11553.2544,1701.83968,4.064,25.7,77.4,1.11
2005-06-12,2568.33376,11298.4032,1599.8992,2.032,22.0,86.6,0.81
2005-06-13,2370.11616,11128.5024,1577.24576,1.016,26.4,79.5,0.81
2005-06-14,2112.43328,10477.216,1636.71104,8.636000000000001,15.2,92.9,0.97
2005-06-15,1738.65152,9712.6624,1557.424,1.778,9.3,91.2,1.4
2005-06-16,1619.72096,9118.0096,1432.8300800000006,6.35,10.6,90.1,0.97
2005-06-17,1900.05728,8948.1088,1415.84,8.128,12.4,89.6,1.01
2005-06-18,1936.8691200000005,8381.7728,1384.69152,0.0,12.6,88.7,0.92
2005-06-19,1786.79008,7815.4368,1322.3945600000004,0.0,13.1,81.1,0.91
2005-06-20,1650.86944,7334.0512,1217.6224,0.0,16.6,68.9,1.19
2005-06-21,1523.44384,6767.715200000002,1098.69184,0.0,21.6,62.7,1.27
2005-06-22,1421.5033600000006,6286.3296,1042.0582399999996,4.064,17.8,80.0,0.92
2005-06-23,1288.4144,5719.9936,914.63264,0.0,16.9,61.3,0.93
2005-06-24,1192.1372800000001,5266.9248,739.06848,0.0,22.9,55.6,1.48
2005-06-25,1107.18688,4757.2224000000015,614.47456,0.0,27.3,57.6,1.59
2005-06-26,1036.39488,4502.371200000001,549.34592,6.604,25.4,74.0,1.06
2005-06-27,965.60288,4304.1536,515.3657599999998,0.0,19.5,86.4,1.04
2005-06-28,889.1475199999999,3936.0352,438.9104,0.0,23.1,82.3,1.32
2005-06-29,807.0288,3567.9168,430.41535999999996,12.196,24.3,86.8,0.93
2005-06-30,773.0486400000003,3199.7984,495.544,0.0,20.7,89.4,1.14
2005-07-01,705.0883200000002,3086.5312,580.4944,1.016,17.5,91.6,0.89
2005-07-02,654.1180800000002,3029.8976,603.1478400000002,0.0,21.6,67.0,1.6
2005-07-03,571.9993599999998,2888.3136,529.5241599999998,0.0,18.3,66.7,0.92
2005-07-04,495.544,2698.59104,447.40544000000006,0.0,18.6,67.5,1.01
2005-07-05,433.24704,2460.72992,402.09856,0.0,23.3,66.6,1.28
2005-07-06,523.8608,2333.30432,421.92032,4.3180000000000005,19.0,92.4,1.34
2005-07-07,654.1180800000002,2338.96768,436.07872000000003,0.0,16.3,81.0,1.31
2005-07-08,795.70208,2503.20512,475.72224000000006,34.036,14.4,94.3,1.55
2005-07-09,2251.1856,3907.7184,784.37536,13.97,17.3,85.3,1.55
2005-07-10,2265.344,4672.272,999.58304,0.0,23.0,67.5,1.64
2005-07-11,1922.7107200000007,5436.8256,954.27616,0.0,25.6,60.5,1.66
2005-07-12,1667.85952,5691.6768,812.69216,0.0,18.8,79.4,1.08
2005-07-13,1495.12704,5295.2416,690.9299199999997,0.0,21.3,74.2,1.12
2005-07-14,1268.5926399999996,4587.3216,605.97952,0.0,24.3,75.9,1.32
2005-07-15,991.088,3539.6,424.752,0.0,23.1,72.7,1.27
2005-07-16,857.99904,3426.3328,396.4352,0.0,22.9,75.8,0.85
2005-07-17,713.58336,3001.5808,353.96000000000015,0.0,24.0,83.8,1.11
2005-07-18,628.6329599999998,2721.2444800000007,319.97984,1.016,25.4,87.1,1.06
2005-07-19,549.34592,2452.23488,291.66304,0.0,26.8,80.6,0.8
2005-07-20,444.57376,2191.720320000001,261.9304,0.0,25.7,69.0,1.2
2005-07-21,362.45504000000005,1925.5424,225.401728,0.0,22.9,73.2,0.8
2005-07-22,294.4947200000001,1667.85952,199.916608,1.27,25.1,71.2,1.11
2005-07-23,242.10864000000004,1444.1568,179.24534400000005,0.0,22.5,61.7,1.97
2005-07-24,191.98790400000001,1214.79072,149.22953600000002,0.0,20.9,54.6,1.58
2005-07-25,163.104768,940.11776,128.55827200000002,0.0,24.1,73.1,1.61
2005-07-26,146.114688,846.6723199999999,115.815712,0.0,27.3,62.9,1.23
2005-07-27,130.540448,792.8704,106.188,8.89,27.8,70.0,2.15
2005-07-28,118.081056,792.8704,103.35632,0.0,18.8,70.5,1.14
2005-07-29,106.75433600000001,756.0585599999997,91.463264,0.0,19.8,73.3,1.17
2005-07-30,95.710784,512.53408,88.91475200000002,2.286,19.8,75.2,0.98
2005-07-31,89.481088,506.87072,85.23356799999998,0.762,17.6,90.8,0.6
2005-08-01,107.60383999999999,580.4944,84.66723200000001,5.8420000000000005,21.7,82.2,1.0
2005-08-02,113.55036799999999,608.8112,88.91475200000002,0.0,23.6,76.5,1.02
