DateTime,Holcombe_Discharge,BroadRiverShoal_Discharge,BroadRiverCarlisle_Discharge,EnoreeRiver_Discharge,TygerRiver_Discharge,Calhoun_Precipitation
2017-01-03,0.3454905649861117,94805.0,97918.0,15565.0,20998.6,0.03368055555555556
2017-01-04,0.0342023566180556,100748.0,114049.0,26120.9,34809.0,0.00034722222222222224
2017-01-05,0.007762177374999978,49808.0,56034.0,14291.5,25271.9,0.0
2017-01-06,0.014271457743055556,43299.0,46978.0,9905.0,17404.5,0.03958333333333334
2017-01-07,0.17976812021180547,58298.0,64241.0,9367.3,16555.5,0.03645833333333332
2017-01-08,0.12167563304513893,59713.0,65090.0,10103.1,16895.100000000002,0.0
2017-01-09,0.09819651591319443,61411.0,67071.0,9706.9,14857.5,0.0
2017-01-10,0.07471739878472221,36507.0,43582.0,7867.400000000002,12338.8,0.0
2017-01-11,0.05123828164930555,46412.0,48959.0,7131.6,10754.0,0.0
2017-01-12,0.02775916452430556,40752.0,46412.0,6905.2,10074.8,0.0
2017-01-13,0.005464986354166668,35375.0,39054.0,7018.400000000002,9989.9,0.0
2017-01-14,0.0,35658.0,38488.0,6876.900000000002,9876.7,0.0
2017-01-15,1.1713340277777785e-05,34243.0,39337.0,6565.6,9452.2,0.0
2017-01-16,0.0,32545.0,35941.0,6367.5,9112.6,0.0
2017-01-17,2.7430555555555556e-07,33394.0,37356.0,6197.7,9056.0,0.0010416666666666669
2017-01-18,4.2303069444444395e-05,33394.0,37073.0,6141.1,8857.9,0.0
2017-01-19,0.00015073578819444462,46129.0,48676.0,6056.2,8829.6,0.0
2017-01-20,0.00029656353125000066,28583.0,33394.0,5914.7,8631.5,0.0
2017-01-21,0.11668522715277768,28583.0,30564.0,6112.8,8914.5,0.0666666666666667
2017-01-22,0.4111112135173608,80655.0,83485.0,10612.5,13895.3,0.05763888888888888
2017-01-23,0.470681008524305,105842.0,113483.0,24592.7,27649.1,0.0006944444444444446
2017-01-24,0.0826211600798611,163574.0,184516.0,26460.5,40186.0,0.00034722222222222224
2017-01-25,0.02757713936458332,130180.0,148009.0,15932.9,27677.4,0.0
2017-01-26,0.019019545937499938,109521.0,119426.0,12480.3,20319.4,0.003472222222222222
2017-01-27,0.009293698878472196,70184.0,78108.0,10527.6,16810.2,0.0006944444444444446
2017-01-28,0.005368087312499977,58581.0,63392.0,9423.9,14546.2,0.0
2017-01-29,0.004173376184027772,38771.0,44431.0,8744.7,12848.2,0.0
2017-01-30,0.0024601759097222053,38205.0,42450.0,8263.6,11687.9,0.0
2017-01-31,0.0023783222986111193,48959.0,54619.0,7924.0,10838.9,0.00034722222222222224
2017-02-01,0.00017312900694444424,37922.0,41035.0,7556.1,10131.4,0.0
2017-02-02,0.00013362755555555603,43299.0,46978.0,7329.7,9763.5,0.00034722222222222224
2017-02-03,0.0010086097638888868,46695.0,52072.0,7216.5,9537.1,0.003819444444444445
2017-02-04,0.0010890413194444481,54053.0,56317.0,6990.1,9254.1,0.00034722222222222224
2017-02-05,0.0022062475833333184,32828.0,39903.0,6820.3,9225.8,0.0010416666666666669
2017-02-06,0.0028477481388888967,29998.0,33111.0,6622.2,8886.2,0.0
2017-02-07,0.0062133290763888935,38488.0,40186.0,6593.900000000002,8631.5,0.0
2017-02-08,0.0044008122951388435,46412.0,50374.0,6792.0,9027.7,0.0006944444444444446
2017-02-09,0.04417449278819436,45846.0,50657.0,8857.9,11206.8,0.0006944444444444446
2017-02-10,0.0036412687465277867,46129.0,50940.0,9820.1,11772.8,0.0
2017-02-11,0.006082592093749975,41601.0,47544.0,8914.5,10725.7,0.0
2017-02-12,0.008215527718749978,29149.0,31696.0,7556.1,9678.6,0.00034722222222222224
2017-02-13,0.0052865487395833115,29998.0,33394.0,7103.3,9254.1,0.0
2017-02-14,0.005037486097222209,29432.0,31696.0,6848.6,8886.2,0.0
2017-02-15,0.04508735248958345,53204.0,54902.0,6905.2,9112.6,0.04062499999999998
2017-02-16,0.0083643678472222,44997.0,52072.0,7895.7,11376.6,0.00034722222222222224
2017-02-17,0.007326002045138861,31979.0,35658.0,9565.4,12112.4,0.0
2017-02-18,0.009595958947916677,43016.0,45563.0,7782.5,10527.6,0.003819444444444444
2017-02-19,0.01191781846527778,47261.0,50657.0,7188.2,9650.3,0.0006944444444444446
2017-02-20,0.008579339663194427,40752.0,47261.0,6848.6,9254.1,0.00034722222222222224
2017-02-21,0.010599820722222257,23828.6,26177.5,6650.5,8886.2,0.0
2017-02-22,0.016131629840277762,34526.0,35375.0,6537.3,8603.2,0.0006944444444444446
2017-02-23,0.012591726388888941,45280.0,49242.0,6622.2,8603.2,0.0
2017-02-24,0.013827559923611156,32828.0,37356.0,7103.3,8659.800000000001,0.0
2017-02-25,0.011795065899305577,28583.0,30847.0,6792.0,8603.2,0.0
2017-02-26,0.0035286263229166773,29149.0,31979.0,6424.1,8376.800000000001,0.0
2017-02-27,0.006673702461805525,29715.0,32828.0,6169.400000000002,8065.5,0.0
2017-02-28,0.006788555447916651,26319.0,28866.0,6056.2,7839.1,0.0
2017-03-01,0.053750686496527776,27535.9,26375.6,6226.0,7867.400000000002,0.03402777777777776
2017-03-02,0.028753244874999983,39054.0,44148.0,7301.400000000002,8574.9,0.0
2017-03-03,0.0210242689340278,48393.0,51223.0,10046.5,11433.2,0.0
2017-03-04,0.04205028086458342,50091.0,54053.0,8857.9,11008.7,0.0
2017-03-05,0.029019162270833225,38488.0,44431.0,7329.7,9593.7,0.0
2017-03-06,0.0004895392986111107,30847.0,34809.0,6820.3,8999.4,0.0006944444444444446
2017-03-07,0.0014698182048611078,30281.0,32828.0,6650.5,8801.300000000001,0.00902777777777778
2017-03-08,0.002942286222222228,29432.0,32262.0,6622.2,8490.0,0.00034722222222222224
2017-03-09,0.0028774492916666767,31413.0,33677.0,6622.2,8433.4,0.0
2017-03-10,0.007199241208333295,33394.0,37639.0,6678.8,8263.6,0.012847222222222223
2017-03-11,0.0016913748472222195,33394.0,37639.0,6622.2,8433.4,0.00034722222222222224
2017-03-12,0.049732322579861314,38205.0,40752.0,7867.400000000002,9650.3,0.05520833333333333
2017-03-13,0.06053292732291655,45846.0,51506.0,7924.0,10980.4,0.01909722222222221
2017-03-14,0.18028416473263914,35092.0,41035.0,9593.7,12084.1,0.01215277777777778
2017-03-15,0.10906438915277776,29998.0,33960.0,8773.0,11461.5,0.0
2017-03-16,0.08396615851388901,42450.0,46978.0,8631.5,11150.2,0.0
2017-03-17,0.08750866803125007,31979.0,34809.0,7442.900000000002,9848.4,0.001736111111111111
2017-03-18,0.0871646532708336,45280.0,49242.0,7075.0,9282.4,0.003819444444444445
2017-03-19,0.07012125828819432,37356.0,40752.0,6961.8,9169.2,0.0013888888888888892
2017-03-20,0.05102741514930592,34243.0,39337.0,6678.8,9339.0,0.0013888888888888892
2017-03-21,0.06050658728819455,29432.0,32545.0,6593.900000000002,8744.7,0.0006944444444444446
2017-03-22,0.14658520181249968,32262.0,34243.0,6933.5,9735.2,0.0
2017-03-23,0.1140151212916666,40752.0,45846.0,32545.0,26177.5,0.0
2017-03-24,0.13142900720833348,37073.0,41884.0,15310.3,28866.0,0.007291666666666667
2017-03-25,0.14671654803472226,30281.0,32828.0,10471.0,20149.6,0.0
2017-03-26,0.14045240859027766,31979.0,35092.0,8971.1,16300.8,0.008680555555555558
2017-03-27,0.13430951981944472,44997.0,48676.0,8518.300000000001,14744.3,0.002777777777777777
2017-03-28,0.1885277628506933,30847.0,34809.0,9056.0,14772.6,0.0
2017-03-29,0.18688343042013825,47261.0,50374.0,9650.3,14942.4,0.0006944444444444446
2017-03-30,0.2413435252361111,46978.0,50374.0,9593.7,14150.0,0.003819444444444445
2017-03-31,0.3604188517152783,63109.0,61977.0,9508.8,14319.8,0.011111111111111113
2017-04-01,0.2401107494062494,103861.0,108955.0,18989.3,26885.0,0.0006944444444444446
2017-04-02,0.16317583134027708,84334.0,92824.0,13923.6,22753.2,0.0013888888888888892
2017-04-03,0.5978425253333337,74712.0,80938.0,10725.7,18338.4,0.00034722222222222224
2017-04-04,0.6197775924409729,92824.0,94522.0,12197.3,20347.7,0.00034722222222222224
2017-04-05,2.7624622625312507,131312.0,140085.0,18055.4,25073.8,0.0
2017-04-06,1.9828600984687468,189044.0,203760.0,31130.0,41884.0,0.0
2017-04-07,0.6109946406874999,215646.0,242814.0,41318.0,52921.0,0.00034722222222222224
2017-04-08,0.3389172645937504,146311.0,161593.0,22215.5,39337.0,0.0
2017-04-09,0.24031132408680525,108672.0,116313.0,15932.9,27847.2,0.0
2017-04-10,0.17299296542013906,85749.0,92824.0,13385.9,21904.2,0.0
2017-04-11,0.12691722057291674,73863.0,78108.0,11744.5,18649.7,0.0
2017-04-12,0.09877099083680564,72448.0,75844.0,10640.8,16470.600000000002,0.0
2017-04-13,0.0782869284062499,64524.0,68486.0,9933.3,14857.5,0.001736111111111111
2017-04-14,0.06522663820486109,59996.0,64241.0,9310.7,13442.5,0.0
2017-04-15,0.050024468315972466,56600.0,58581.0,8744.7,12310.5,0.0
2017-04-16,0.037415088597222416,51789.0,54619.0,9140.9,11574.7,0.0
2017-04-17,0.04042525951736119,46129.0,50091.0,8461.7,11376.6,0.040277777777777767
2017-04-18,0.0508765472777781,45280.0,48110.0,8490.0,11687.9,0.0010416666666666669
2017-04-19,0.043578085864583546,58864.0,61411.0,10952.1,11376.6,0.009375000000000005
2017-04-20,0.031914986850694486,40469.0,46412.0,14744.3,15027.3,0.0
2017-04-21,0.023232764770833303,61977.0,63109.0,13867.0,16951.7,0.0
2017-04-22,0.018333849781249984,48959.0,54336.0,10216.3,13499.1,0.013194444444444446
2017-04-23,0.03449823587499992,42733.0,42450.0,9027.7,12055.8,0.07361111111111113
2017-04-24,0.2420833001111116,224136.0,220740.0,21536.3,26205.8,0.034027777777777775
2017-04-25,0.21169736950347195,452800.0,475440.0,81221.0,90277.0,0.0
2017-04-26,0.11637490670833345,262058.0,294320.0,101597.0,147726.0,0.0
2017-04-27,0.0867384335000002,156216.0,172347.0,31130.0,72165.0,0.0
2017-04-28,0.0663767895694445,118294.0,123954.0,21451.4,39620.0,0.0
2017-04-29,0.06363698343402785,100465.0,105842.0,17630.9,30847.0,0.0
2017-04-30,0.04449884296527802,84334.0,88013.0,15112.2,26234.1,0.0006944444444444446
2017-05-01,0.05473834135416675,65656.0,68486.0,13414.2,22951.3,0.02395833333333333
2017-05-02,0.04440148871180569,84900.0,86032.0,13867.0,22102.3,0.00034722222222222224
2017-05-03,0.04362719667361111,84334.0,88579.0,13385.9,20602.4,0.0
2017-05-04,0.051602028819444624,75844.0,79806.0,11320.0,18112.0,0.035416666666666666
2017-05-05,0.056307068194444615,101880.0,101314.0,17715.8,29149.0,0.003125
2017-05-06,0.040718328854166784,144047.0,152537.0,15734.8,35092.0,0.011805555555555559
2017-05-07,0.022810443975694417,118860.0,127633.0,13555.7,23941.8,0.00034722222222222224
2017-05-08,0.019156867052083262,86315.0,93107.0,11687.9,20093.0,0.0
2017-05-09,0.0182782141979166,73580.0,77542.0,10499.3,17206.4,0.0
2017-05-10,0.010457243517361109,57449.0,61128.0,9593.7,15480.1,0.0
2017-05-11,0.0073943521701388595,55468.0,58015.0,9027.7,13810.4,0.0
2017-05-12,0.013149788784722213,47544.0,51789.0,8518.300000000001,12763.3,0.026388888888888892
2017-05-13,0.02378677951736097,57166.0,59713.0,8716.4,13018.0,0.00034722222222222224
2017-05-14,0.008057618291666629,77825.0,82636.0,10329.5,14319.8,0.0
2017-05-15,0.008145547236111082,43582.0,47261.0,9763.5,13838.7,0.0
2017-05-16,0.00496919947916665,44997.0,44714.0,8348.5,12565.2,0.0
2017-05-17,0.006771815902777754,55751.0,63675.0,7725.900000000002,11376.6,0.0
2017-05-18,0.004788498829861093,28866.0,31130.0,7273.1,10499.3,0.0
2017-05-19,0.003800894836805558,26771.8,27847.2,6990.1,9876.7,0.0
2017-05-20,0.004205834520833329,44997.0,45280.0,6820.3,9339.0,0.0
2017-05-21,9.303654821350694,60845.0,70184.0,8207.0,13385.9,0.3621527777777777
2017-05-22,1.9054545716180544,179705.0,216778.0,35092.0,62826.0,0.020486111111111104
2017-05-23,12.394981371246535,167819.0,196119.0,40186.0,59147.0,0.0725694444444443
2017-05-24,9.367927804781251,184516.0,219042.0,35092.0,73014.0,0.00034722222222222224
2017-05-25,4.467750452791671,244795.0,285830.0,41601.0,81504.0,0.0
2017-05-26,1.5052358490486089,173479.0,197251.0,25045.5,51223.0,0.0006944444444444446
2017-05-27,0.8385517237152755,123671.0,131595.0,17376.2,26998.2,0.0
2017-05-28,0.5251413562638869,78108.0,84334.0,14008.5,19979.8,0.0
2017-05-29,0.6702923910798578,69052.0,71033.0,11999.2,15989.5,0.0059027777777777785
2017-05-30,0.5385855991944443,80372.0,82919.0,10725.7,13810.4,0.00034722222222222224
2017-05-31,0.2333093041249986,50091.0,56600.0,9961.6,12338.8,0.00034722222222222224
2017-06-01,0.2296488411145824,62260.0,64524.0,9452.2,11433.2,0.0
2017-06-02,0.17301309077430566,56034.0,59430.0,10216.3,14348.1,0.0
2017-06-03,0.15272636902430606,70184.0,73580.0,9508.8,11291.7,0.0
2017-06-04,0.12667007849652734,42733.0,49242.0,8376.800000000001,10074.8,0.012152777777777778
2017-06-05,0.19201387188541605,32545.0,35375.0,13584.0,11037.0,0.034027777777777775
2017-06-06,0.14022982173958284,79240.0,78674.0,37356.0,22357.0,0.00034722222222222224
2017-06-07,0.10933444062152807,70750.0,77542.0,20376.0,21338.2,0.0
2017-06-08,0.0948332142986114,87730.0,90843.0,21621.2,24621.0,0.0
2017-06-09,0.09503925966319453,42167.0,49525.0,12989.7,16866.8,0.0
2017-06-10,0.0778257325833333,48676.0,49808.0,10386.1,12763.3,0.0
2017-06-11,0.04892363466319466,46695.0,51506.0,9112.6,10895.5,0.0
2017-06-12,0.05162392712152813,30281.0,33111.0,8348.5,9452.2,0.0
2017-06-13,0.06539124229861125,30847.0,32545.0,7810.8,8574.9,0.0
2017-06-14,0.0628687901319446,41601.0,42733.0,7414.6,8065.5,0.0
2017-06-15,0.08770347557638862,54336.0,58298.0,10244.6,8320.2,0.04687499999999998
2017-06-16,0.1575336429583336,46978.0,50374.0,8744.7,8490.0,0.02361111111111111
2017-06-17,0.4198843246388878,40752.0,44714.0,7867.400000000002,8320.2,0.08055555555555556
2017-06-18,0.2735690517152775,44997.0,47544.0,7725.900000000002,8688.1,0.0
2017-06-19,0.2764016372881939,37639.0,41035.0,8008.900000000002,8348.5,0.003125
2017-06-20,0.3205159563958336,35941.0,39337.0,7159.900000000002,8291.9,0.06284722222222228
2017-06-21,0.2141763332465284,55185.0,56883.0,7414.6,9791.8,0.002430555555555556
2017-06-22,0.16898655098263984,44714.0,49242.0,11291.7,11857.7,0.00902777777777778
2017-06-23,0.16411777724652699,43865.0,46695.0,9310.7,10499.3,0.005208333333333333
2017-06-24,0.12667784311111074,50940.0,53487.0,10018.2,11574.7,0.007291666666666667
2017-06-25,0.22265374648958394,46978.0,50657.0,8971.1,10640.8,0.0
2017-06-26,0.116413913333333,47827.0,50657.0,9084.3,11320.0,0.0
2017-06-27,0.11011941196527766,33111.0,37356.0,7782.5,10159.7,0.0
2017-06-28,0.07859193715972261,29998.0,31413.0,6678.8,8518.300000000001,0.0
2017-06-29,0.06875525922916674,35092.0,37073.0,6141.1,7442.900000000002,0.01527777777777778
2017-06-30,0.2642861854201389,36790.0,40186.0,6367.5,9056.0,0.05902777777777773
2017-07-01,0.16756444445486066,52638.0,52638.0,10216.3,29432.0,0.007291666666666667
2017-07-02,0.10834350961458372,83202.0,85183.0,13697.2,22923.0,0.00034722222222222224
2017-07-03,0.09480598771180578,93390.0,99616.0,9565.4,17772.4,0.002430555555555556
2017-07-04,0.08175060421527804,69335.0,71882.0,16470.600000000002,12989.7,0.0
2017-07-05,0.07042279052083346,92258.0,96220.0,17121.5,26234.1,0.00034722222222222224
2017-07-06,0.06672425928472239,80372.0,86315.0,9282.4,15961.2,0.0
2017-07-07,0.05111654954861094,69052.0,71882.0,7414.6,14150.0,0.0
2017-07-08,0.044657844211805416,57732.0,63392.0,6876.900000000002,11716.2,0.0
2017-07-09,0.041320406559028,51789.0,51506.0,6169.400000000002,9706.9,0.0
2017-07-10,0.03450768977083343,64807.0,69335.0,8122.1,9169.2,0.0
2017-07-11,0.021813933180555585,56600.0,59713.0,7273.1,8744.7,0.0
2017-07-12,0.0009419432395833322,41318.0,42167.0,5943.0,7952.3,0.0
2017-07-13,0.0,54619.0,58015.0,5405.3,7075.0,0.0
2017-07-14,0.0,35941.0,39620.0,5037.4000000000015,6650.5,0.0
2017-07-15,0.0,35941.0,37356.0,4726.1,6197.7,0.05243055555555555
2017-07-16,0.0,41035.0,43865.0,9791.8,6084.5,0.0006944444444444446
2017-07-17,0.0,42167.0,43299.0,7556.1,7018.400000000002,0.00034722222222222224
2017-07-18,0.0,31130.0,35375.0,20998.6,6933.5,0.0
2017-07-19,0.0,43299.0,42733.0,10018.2,6848.6,0.012847222222222223
2017-07-20,0.0,37922.0,40752.0,6848.6,7159.900000000002,0.0
2017-07-21,0.0,29149.0,32262.0,5773.2,7527.8,0.0
2017-07-22,0.0,28271.7,27677.4,5037.4000000000015,6509.0,0.0
2017-07-23,0.0,40186.0,43016.0,4612.9000000000015,5914.7,0.08819444444444452
2017-07-24,0.0,25611.5,29432.0,4980.8,6084.5,0.0
2017-07-25,0.0,22640.0,23149.4,7952.3,6933.5,0.0
2017-07-26,0.0,22979.6,23772.0,5377.0,6084.5,0.0
2017-07-27,0.0,27592.5,27564.2,4499.7,5122.3,0.002430555555555556
2017-07-28,0.0,30564.0,32545.0,4188.4000000000015,5094.0,0.0006944444444444446
2017-07-29,0.0,30564.0,32545.0,4980.8,6169.400000000002,0.0
2017-07-30,0.0,29715.0,31413.0,7301.400000000002,7669.3,0.0
2017-07-31,0.0,27932.1,29715.0,5292.1,6424.1,0.0
2017-08-01,0.0,24111.6,25498.3,4131.8,5235.5,0.0
2017-08-02,0.0,21083.5,21875.9,3707.3,4612.9000000000015,0.0
2017-08-03,0.0,21621.2,22555.1,3509.200000000001,4329.9000000000015,0.0
2017-08-04,0.0,21847.6,22158.9,3396.0,4160.1,0.0013888888888888892
2017-08-05,0.0,23573.9,24338.0,3367.700000000001,4075.2,0.0
2017-08-06,0.0,27932.1,28866.0,3650.7,3905.4,0.0
2017-08-07,0.0,25073.8,26658.6,5716.6,4414.8,0.10520833333333336
2017-08-08,0.0,23743.7,25328.5,4414.8,4924.2,0.017361111111111112
2017-08-09,0.0,32545.0,32262.0,6593.900000000002,6707.1,0.0
2017-08-10,0.0,43865.0,48110.0,9056.0,10329.5,0.0
2017-08-11,0.0,29715.0,34243.0,5971.3,7895.7,0.013194444444444444
2017-08-12,0.0,31979.0,30847.0,4980.8,7612.7,0.0
2017-08-13,0.0,68769.0,74995.0,10867.2,13187.8,0.0
2017-08-14,0.0,68486.0,70750.0,6933.5,20262.8,0.002777777777777777
2017-08-15,0.0,142915.0,158197.0,5207.2,15593.3,0.0
2017-08-16,0.0,91692.0,103861.0,8829.6,13244.4,0.0
2017-08-17,0.0,60562.0,67071.0,6254.3,12848.2,0.0
2017-08-18,0.0,37639.0,43016.0,4952.5,12678.4,0.0
2017-08-19,0.0,37356.0,38205.0,4188.4000000000015,9480.5,0.0
2017-08-20,0.0,42450.0,46978.0,3763.9,7499.5,0.0
2017-08-21,0.0,29149.0,32262.0,3452.6,6367.5,0.0
2017-08-22,0.0,23234.3,24224.8,3339.4,5716.6,0.0
2017-08-23,0.0,22753.2,23460.7,3169.6,5348.7,0.0
2017-08-24,0.0,28583.0,30281.0,3084.700000000001,4811.0,0.0
2017-08-25,0.0,26658.6,29715.0,2943.200000000001,4471.4000000000015,0.0
2017-08-26,0.0,24309.7,25724.7,2858.3,4216.7,0.0
2017-08-27,0.0,24196.5,25554.9,2770.57,3990.3,0.0
2017-08-28,0.0,24055.0,25102.1,2654.54,3792.2,0.0
2017-08-29,0.0,23630.5,25073.8,2555.49,3622.4,0.0
2017-08-30,0.0,19215.7,20460.9,2476.25,3396.0,0.0010416666666666669
2017-08-31,0.0,21394.8,22611.7,2648.88,3537.5,0.11388888888888893
2017-09-01,0.0,27168.0,27988.7,3339.4,6650.5,0.002777777777777777
2017-09-02,0.0,43299.0,46978.0,9339.0,10471.0,0.00034722222222222224
2017-09-03,0.0,43016.0,49808.0,6565.6,7358.0,0.0
2017-09-04,0.0,26828.4,31979.0,5178.9000000000015,6735.400000000002,0.0
2017-09-05,0.0,20460.9,22187.2,3905.4,5660.0,0.04340277777777776
2017-09-06,0.0,27620.8,29715.0,3679.0,5433.6,0.017013888888888884
2017-09-07,0.0,48110.0,49242.0,9622.0,7188.2,0.0
2017-09-08,0.0,71882.0,85183.0,11433.2,10923.8,0.0
2017-09-09,0.0,54902.0,64807.0,6141.1,8235.300000000001,0.0
2017-09-10,0.0,59996.0,68769.0,4641.2,6848.6,0.0
2017-09-11,0.0,46412.0,56317.0,4188.4000000000015,6282.6,0.1368055555555557
2017-09-12,0.4135693912604157,49242.0,53770.0,8178.7,8291.9,0.031597222222222214
2017-09-13,0.1321370768368052,88579.0,96503.0,31413.0,24904.0,0.0
2017-09-14,0.11039271105902836,97918.0,115464.0,13782.1,20347.7,0.0
2017-09-15,0.025113253586805644,50940.0,59713.0,8490.0,14008.5,0.0
2017-09-16,2.0291666666666666e-06,49242.0,55751.0,6565.6,10329.5,0.0
2017-09-17,0.0,42167.0,49808.0,5660.0,8490.0,0.0
2017-09-18,0.0,30281.0,33960.0,5094.0,7386.3,0.0
2017-09-19,0.0,28271.7,32262.0,4726.1,6650.5,0.0
2017-09-20,0.0,38771.0,41318.0,4528.0,6141.1,0.0
2017-09-21,0.0,34526.0,41601.0,4301.6,5631.7,0.0
2017-09-22,0.0,25187.0,27818.9,4103.5,5320.4000000000015,0.0
2017-09-23,0.0,25611.5,28300.0,3905.4,5065.7,0.0
2017-09-24,0.0,25611.5,28300.0,3792.2,4754.4000000000015,0.0
2017-09-25,0.0,24366.3,26800.1,3679.0,4528.0,0.0
2017-09-26,0.0,23743.7,26234.1,3650.7,4358.2,0.0
2017-09-27,0.0,23460.7,26205.8,3565.8,4245.0,0.0
2017-09-28,0.0,19866.6,21309.9,3452.6,4018.6,0.0
2017-09-29,0.0,20347.7,21904.2,3396.0,3933.7,0.0
2017-09-30,0.0,23856.9,26120.9,3282.8,3820.5,0.0
