param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 dist 	  wgt 
1.653580 	8.153254 	23655.647649 	0.002974 	0.000676 	0.000008 	1.051813 	0.063870 	
0.713904 	-3.576093 	22102.916082 	0.004567 	0.003883 	0.000011 	1.040918 	0.000000 	
2.150425 	-3.510009 	24232.915510 	0.006909 	0.002284 	0.000007 	1.077094 	0.000000 	
2.482203 	6.468164 	23951.393510 	0.002312 	0.003076 	0.000001 	1.047625 	0.000000 	
1.673545 	4.647306 	22950.964442 	0.007868 	0.005731 	0.000002 	1.038939 	0.000000 	
1.331174 	5.040081 	21567.364306 	0.006675 	0.004286 	0.000007 	0.965181 	0.000000 	
1.641071 	5.863638 	22671.479961 	0.006142 	0.001583 	0.000004 	1.032456 	0.000000 	
0.752374 	-0.476667 	22440.931236 	0.004552 	0.003008 	0.000007 	1.087067 	0.000000 	
1.923742 	-2.458617 	23251.614673 	0.002166 	0.001023 	0.000006 	1.045561 	0.000000 	
1.368256 	7.013275 	22883.255488 	0.004903 	0.001656 	0.000006 	1.037424 	0.031328 	
1.683545 	5.878570 	23097.018538 	0.002134 	0.003487 	0.000016 	1.057023 	0.000000 	
2.024684 	1.907259 	21320.684131 	0.004188 	0.001701 	0.000012 	0.858170 	0.000000 	
1.330415 	9.650736 	23626.718906 	0.005763 	0.001001 	0.000004 	1.081532 	0.000000 	
1.268380 	1.539938 	22706.310124 	0.001896 	0.001232 	0.000001 	1.024107 	0.027794 	
1.276340 	7.318802 	22676.690836 	0.001225 	0.000323 	0.000006 	1.032189 	0.027280 	
2.398160 	2.582832 	21479.300257 	0.003517 	0.002236 	0.000004 	0.977737 	0.000000 	
1.761020 	7.882858 	22272.347787 	0.000397 	0.001478 	0.000004 	0.975299 	0.022068 	
2.132997 	2.890827 	22744.919012 	0.005502 	0.000049 	0.000004 	0.961488 	0.000000 	
2.588441 	4.208738 	22110.390120 	0.002249 	0.005603 	0.000012 	0.946505 	0.000000 	
2.390559 	-0.540387 	23552.822117 	0.002570 	0.002078 	0.000002 	1.046832 	0.000000 	
0.987783 	9.102179 	20869.683294 	0.004537 	0.001094 	0.000002 	0.941393 	0.016197 	
1.118577 	1.031664 	21302.067801 	0.002906 	0.003653 	0.000003 	0.956075 	0.016974 	
1.321682 	-1.741886 	22521.923390 	0.001899 	0.004359 	0.000005 	1.019520 	0.000000 	
1.683083 	2.373946 	23090.991932 	0.002410 	0.001314 	0.000009 	1.053469 	0.036792 	
1.647879 	8.088376 	22023.497153 	0.004561 	0.007097 	0.000005 	1.024878 	0.000000 	
1.067076 	5.951159 	22436.085908 	0.002563 	0.000757 	0.000008 	1.037921 	0.023816 	
1.596264 	3.079434 	22794.980528 	0.004930 	0.003954 	0.000006 	0.987776 	0.029439 	
1.958651 	-5.389327 	22890.370054 	0.001701 	0.000623 	0.000005 	1.000481 	0.000000 	
2.031897 	1.039695 	22761.639335 	0.000907 	0.000345 	0.000007 	1.018988 	0.000000 	
1.337492 	7.535684 	22400.068006 	0.005759 	0.005125 	0.000000 	1.058374 	0.000000 	
1.583812 	18.795405 	21786.618441 	0.004743 	0.002266 	0.000005 	0.936426 	0.000000 	
2.179483 	7.954650 	23124.939209 	0.003179 	0.003939 	0.000006 	1.076496 	0.000000 	
1.222961 	8.916548 	22392.741902 	0.000249 	0.004428 	0.000008 	1.001411 	0.023344 	
1.086501 	8.029640 	21883.934692 	0.001677 	0.003045 	0.000004 	0.956744 	0.019186 	
2.164266 	5.325749 	22985.897151 	0.002985 	0.000299 	0.000008 	1.027068 	0.000000 	
2.379051 	0.250943 	22663.857484 	0.004825 	0.002209 	0.000002 	0.998210 	0.000000 	
0.968088 	12.188253 	22614.791967 	0.000997 	0.001736 	0.000007 	1.052815 	0.000000 	
1.657757 	0.388052 	21167.260433 	0.001294 	0.002163 	0.000001 	0.888605 	0.016685 	
2.742574 	3.504028 	22239.714861 	0.004895 	0.001588 	0.000006 	0.968876 	0.000000 	
2.300310 	8.149332 	21227.831983 	0.006830 	0.005005 	0.000013 	0.944917 	0.000000 	
2.120959 	10.796465 	22700.914664 	0.001053 	0.003360 	0.000015 	0.988309 	0.000000 	
0.538142 	8.873462 	21646.872998 	0.003297 	0.001377 	0.000005 	1.073873 	0.018071 	
2.127540 	0.731706 	23476.644021 	0.004113 	0.001765 	0.000007 	1.043145 	0.000000 	
1.738031 	4.192704 	22194.655442 	0.001891 	0.004268 	0.000004 	0.995387 	0.021339 	
2.012221 	11.653771 	22352.574254 	0.008569 	0.005772 	0.000005 	0.995664 	0.000000 	
1.565737 	3.087034 	23165.882947 	0.001869 	0.004498 	0.000010 	1.051186 	0.039195 	
2.150239 	13.669913 	22195.322253 	0.003125 	0.000953 	0.000005 	0.986620 	0.000000 	
1.162079 	7.924403 	22955.153964 	0.002458 	0.001654 	0.000010 	1.074395 	0.033057 	
1.718128 	3.410890 	23230.287046 	0.004350 	0.003922 	0.000002 	1.089948 	0.041488 	
1.572496 	4.596617 	23056.807275 	0.005493 	0.004585 	0.000006 	1.053132 	0.000000 	
1.766375 	3.738360 	22590.159486 	0.005461 	0.002051 	0.000005 	1.006211 	0.000000 	
2.655285 	6.441716 	23942.662312 	0.000283 	0.000721 	0.000006 	1.088158 	0.000000 	
1.610895 	1.892322 	20727.761715 	0.002398 	0.000656 	0.000007 	0.874150 	0.016007 	
0.979921 	3.759452 	21838.098518 	0.005505 	0.000599 	0.000000 	0.970192 	0.000000 	
1.556073 	13.015150 	22338.250061 	0.002041 	0.002771 	0.000001 	1.000826 	0.000000 	
2.124096 	6.420867 	23515.823775 	0.003169 	0.003407 	0.000002 	1.069709 	0.000000 	
1.839892 	4.177854 	21923.987531 	0.004067 	0.004174 	0.000000 	1.039663 	0.019397 	
1.004510 	4.613734 	22258.300925 	0.003325 	0.004021 	0.000007 	1.004966 	0.021912 	
1.686331 	7.532267 	23306.161551 	0.003277 	0.001691 	0.000007 	1.045090 	0.044526 	
1.095897 	5.327724 	21576.352609 	0.004427 	0.004680 	0.000005 	0.928071 	0.017774 	
2.420921 	-1.570183 	22295.178347 	0.000527 	0.004207 	0.000008 	0.995002 	0.000000 	
0.603056 	13.794388 	21622.133017 	0.001705 	0.000466 	0.000007 	1.009541 	0.000000 	
1.902330 	3.046803 	21972.921869 	0.002687 	0.000450 	0.000010 	0.963260 	0.019700 	
2.084395 	3.765080 	22592.066745 	0.006012 	0.002088 	0.000009 	1.051845 	0.000000 	
1.237549 	6.632224 	23117.049737 	0.001118 	0.002115 	0.000002 	1.054281 	0.037604 	
1.018882 	14.429772 	23172.599511 	0.002101 	0.001977 	0.000002 	1.084857 	0.000000 	
2.264274 	11.638838 	23904.309500 	0.005442 	0.000766 	0.000006 	1.052372 	0.000000 	
2.232411 	5.661205 	23129.806740 	0.004656 	0.002703 	0.000001 	1.059940 	0.000000 	
2.115393 	4.269567 	22932.426306 	0.002961 	0.002469 	0.000009 	1.033817 	0.000000 	
2.171859 	16.913443 	22984.466122 	0.000827 	0.000471 	0.000003 	1.043496 	0.000000 	
2.288964 	5.296329 	22205.989668 	0.003431 	0.003999 	0.000000 	0.985598 	0.000000 	
1.975805 	8.845930 	23371.228051 	0.004888 	0.006677 	0.000005 	1.019531 	0.000000 	
0.685967 	4.896101 	20840.075591 	0.003780 	0.005340 	0.000008 	0.997747 	0.000000 	
2.316725 	2.969871 	23164.149339 	0.003104 	0.001906 	0.000007 	1.009359 	0.000000 	
1.549507 	3.264870 	20880.935324 	0.004738 	0.003457 	0.000010 	0.917802 	0.007598 	
1.540817 	7.283582 	22120.476782 	0.003071 	0.004889 	0.000005 	1.006431 	0.027546 	
2.178492 	2.956968 	21741.169988 	0.003719 	0.006845 	0.000001 	0.952338 	0.000000 	
1.779148 	1.145047 	21355.490516 	0.000078 	0.003292 	0.000003 	0.898288 	0.012128 	
1.014683 	10.155863 	20394.453830 	0.002577 	0.002462 	0.000004 	0.877229 	0.000000 	
0.910154 	2.693538 	22509.820818 	0.000577 	0.003779 	0.000010 	1.045727 	0.043724 	
1.794210 	7.577106 	22740.564093 	0.001029 	0.003385 	0.000008 	1.004971 	0.058397 	
1.941698 	4.678306 	22937.851732 	0.003713 	0.005183 	0.000007 	1.002938 	0.000000 	
1.609826 	2.484570 	20392.688531 	0.003167 	0.003226 	0.000016 	0.847427 	0.000000 	
2.609426 	9.498350 	22156.743268 	0.003752 	0.004906 	0.000002 	0.982965 	0.000000 	
0.701869 	4.341926 	22242.862238 	0.002852 	0.002108 	0.000000 	1.050806 	0.031734 	
1.630760 	3.041499 	21080.182929 	0.002168 	0.001748 	0.000002 	0.881864 	0.009212 	
1.552876 	1.711433 	20511.478820 	0.004015 	0.004193 	0.000012 	0.915264 	0.000000 	
1.298704 	5.872256 	22573.150810 	0.002443 	0.002634 	0.000012 	1.039014 	0.000000 	
1.183785 	-2.692070 	21445.293603 	0.003602 	0.000986 	0.000003 	0.940377 	0.000000 	
2.044008 	7.338873 	22327.453648 	0.001905 	0.002582 	0.000005 	0.954193 	0.000000 	
1.641193 	5.052739 	22326.393505 	0.004923 	0.003481 	0.000002 	1.040196 	0.035010 	
2.014032 	8.810923 	20687.277612 	0.002693 	0.008438 	0.000000 	0.833489 	0.000000 	
1.430992 	10.150465 	22362.438520 	0.007981 	0.005403 	0.000000 	1.023135 	0.000000 	
1.041121 	6.158109 	21862.510256 	0.002115 	0.000793 	0.000002 	0.965158 	0.020637 	
1.583555 	9.419592 	21864.066142 	0.000424 	0.001638 	0.000002 	0.963378 	0.020695 	
0.817418 	1.550042 	21065.763772 	0.001757 	0.004804 	0.000003 	0.923652 	0.009091 	
0.592072 	4.628186 	19138.898795 	0.000637 	0.001789 	0.000011 	0.794073 	0.000000 	
1.630312 	8.716470 	22855.239211 	0.002827 	0.001668 	0.000006 	1.013666 	0.067811 	
3.336155 	7.580099 	19629.544365 	0.002106 	0.001325 	0.000013 	0.798382 	0.000000 	
1.650345 	3.993104 	20502.012616 	0.003000 	0.005170 	0.000004 	0.900725 	0.000000 	
1.429877 	11.942307 	20557.288945 	0.000011 	0.001244 	0.000006 	0.851845 	0.000000 	
1.891877 	7.483518 	19885.430626 	0.004617 	0.005172 	0.000002 	0.842192 	0.000000 	
1.895388 	4.621797 	22543.365513 	0.000870 	0.003842 	0.000011 	1.043825 	0.000000 	
1.745523 	10.811082 	21620.068243 	0.004337 	0.001771 	0.000001 	0.936583 	0.000000 	
1.083263 	13.813375 	21488.184570 	0.002317 	0.002586 	0.000009 	0.929159 	0.000000 	
1.546703 	10.167995 	21320.650623 	0.003491 	0.004626 	0.000003 	0.909260 	0.000000 	
1.754260 	5.896019 	20897.892837 	0.002073 	0.001191 	0.000002 	0.879773 	0.007719 	
1.247474 	11.328189 	20243.197218 	0.003849 	0.000707 	0.000001 	0.820443 	0.000000 	
0.998905 	0.314015 	22151.766546 	0.003291 	0.000396 	0.000001 	1.036543 	0.028620 	
1.381202 	8.637255 	22062.612804 	0.005713 	0.004629 	0.000007 	0.985849 	0.000000 	
0.882326 	5.300479 	21134.020584 	0.001274 	0.003390 	0.000006 	0.942034 	0.009705 	
1.208898 	3.804064 	21821.397203 	0.004064 	0.001608 	0.000006 	0.977001 	0.019738 	
2.155006 	2.707824 	19466.097853 	0.003242 	0.001278 	0.000005 	0.783871 	0.000000 	
1.656212 	2.920514 	22837.977738 	0.000850 	0.000245 	0.000006 	1.007242 	0.066282 	
1.661987 	0.470001 	20287.440514 	0.000141 	0.004512 	0.000002 	0.840914 	0.004376 	
1.191574 	7.337222 	22199.147187 	0.003812 	0.003087 	0.000015 	0.979370 	0.000000 	
1.796493 	0.574728 	21941.420163 	0.006766 	0.006430 	0.000002 	0.951836 	0.000000 	
2.324807 	9.717790 	22491.678103 	0.001915 	0.001183 	0.000012 	0.968766 	0.000000 	
1.885208 	4.833473 	21938.836697 	0.007861 	0.002317 	0.000008 	0.904627 	0.000000 	
2.407041 	4.870326 	19972.381899 	0.002595 	0.002462 	0.000009 	0.831940 	0.000000 	
1.828348 	4.948233 	21429.123666 	0.000082 	0.005655 	0.000005 	0.878148 	0.000000 	
1.429221 	0.769229 	20349.148756 	0.000729 	0.000770 	0.000004 	0.837747 	0.004630 	
0.412047 	4.727903 	20163.099161 	0.004832 	0.004653 	0.000008 	0.983927 	0.003898 	
1.799634 	1.629659 	21914.117065 	0.002520 	0.002125 	0.000007 	0.953973 	0.021873 	
0.650776 	9.998065 	20695.110300 	0.001725 	0.003359 	0.000008 	0.969284 	0.006380 	
1.178591 	-7.755166 	21455.611458 	0.000158 	0.004160 	0.000004 	0.935689 	0.000000 	
1.455972 	4.624598 	23301.634215 	0.005661 	0.000709 	0.000008 	1.047051 	0.000000 	
1.191424 	2.318021 	20718.239424 	0.002646 	0.003754 	0.000002 	0.827405 	0.006515 	
1.882783 	8.194524 	22800.525225 	0.000173 	0.001484 	0.000003 	1.008719 	0.063117 	
1.285741 	2.332913 	21307.212395 	0.004147 	0.005323 	0.000004 	0.917712 	0.000000 	
1.416648 	8.891622 	22104.151329 	0.001453 	0.005455 	0.000008 	0.964555 	0.000000 	
1.750138 	2.910465 	22770.890371 	0.000472 	0.000009 	0.000008 	1.000898 	0.060744 	
0.935605 	9.527430 	21712.400850 	0.004688 	0.005149 	0.000011 	1.012318 	0.000000 	
1.763370 	4.356634 	22693.649019 	0.002683 	0.004580 	0.000003 	1.014327 	0.054988 	
1.821839 	-0.129854 	22863.564524 	0.001781 	0.006948 	0.000009 	0.996392 	0.000000 	
0.426818 	10.247703 	19661.855811 	0.002687 	0.002933 	0.000012 	0.917289 	0.000000 	
1.446503 	-4.211428 	17663.222520 	0.001356 	0.002714 	0.000004 	0.699637 	0.000000 	
1.780005 	9.179606 	22973.822200 	0.002426 	0.002285 	0.000009 	1.042650 	0.079415 	
1.313112 	4.209306 	21701.146183 	0.003387 	0.000191 	0.000005 	0.932456 	0.017339 	
2.104206 	13.443624 	22789.276622 	0.004682 	0.001907 	0.000011 	0.966909 	0.000000 	
1.680156 	4.681038 	22478.689923 	0.002326 	0.001952 	0.000011 	1.003742 	0.000000 	
1.828828 	-4.416211 	23258.204728 	0.001159 	0.004863 	0.000005 	1.021328 	0.000000 	
1.246874 	7.426045 	19430.142987 	0.003247 	0.001000 	0.000007 	0.798649 	0.001983 	
1.159754 	6.438324 	20047.896819 	0.003694 	0.002682 	0.000004 	0.828184 	0.003508 	
0.511145 	7.575212 	21182.059150 	0.001890 	0.000425 	0.000006 	1.032211 	0.010180 	
1.279142 	8.839786 	20000.758927 	0.001500 	0.002434 	0.000003 	0.818538 	0.003364 	
1.305712 	1.700083 	22683.733418 	0.001678 	0.006237 	0.000007 	1.034937 	0.000000 	
1.327418 	14.145216 	19587.368863 	0.001630 	0.003165 	0.000001 	0.809344 	0.000000 	
1.743014 	1.636928 	22789.043602 	0.002226 	0.000109 	0.000006 	1.044940 	0.062234 	
1.697952 	8.316605 	21546.811957 	0.002001 	0.002414 	0.000001 	0.951390 	0.014742 	
1.359572 	13.440635 	22135.215789 	0.003824 	0.002407 	0.000007 	0.955435 	0.000000 	
1.093096 	6.175852 	20793.908370 	0.001864 	0.002273 	0.000005 	0.855125 	0.006991 	
0.825067 	2.653693 	21354.882477 	0.000671 	0.006018 	0.000010 	0.953444 	0.000000 	
1.884946 	-1.509218 	20344.896401 	0.003734 	0.003991 	0.000004 	0.817898 	0.000000 	
1.856447 	4.304713 	21619.342916 	0.001642 	0.004316 	0.000002 	0.905476 	0.015899 	
0.652027 	4.169317 	21694.202159 	0.003083 	0.002964 	0.000008 	1.013719 	0.017212 	
1.132147 	4.300187 	22434.270948 	0.002145 	0.000582 	0.000016 	1.044247 	0.000000 	
1.337557 	3.858147 	20425.869333 	0.005463 	0.000632 	0.000005 	0.839679 	0.000000 	
1.773040 	11.093967 	21185.057578 	0.001731 	0.002503 	0.000004 	0.920593 	0.000000 	
2.465349 	1.329283 	22920.806165 	0.000311 	0.000872 	0.000002 	1.026406 	0.000000 	
0.810801 	-3.595662 	21584.575084 	0.003736 	0.003386 	0.000007 	0.978549 	0.000000 	
1.463574 	5.095549 	20175.423316 	0.003271 	0.002450 	0.000004 	0.815613 	0.003941 	
1.931496 	5.682046 	19106.553640 	0.002216 	0.002298 	0.000005 	0.787528 	0.001451 	
1.678400 	0.947152 	21993.312291 	0.002481 	0.000282 	0.000005 	0.959821 	0.023898 	
1.915253 	7.147010 	22048.293477 	0.003185 	0.000250 	0.000014 	0.948618 	0.000000 	
1.998297 	1.558677 	23413.337857 	0.001256 	0.006005 	0.000014 	1.043513 	0.000000 	
1.627630 	9.920411 	21952.055233 	0.000785 	0.005459 	0.000008 	0.959495 	0.000000 	
1.921637 	9.342315 	22667.472982 	0.005455 	0.001171 	0.000004 	0.972368 	0.000000 	
1.669378 	6.224712 	22342.268283 	0.001482 	0.001304 	0.000005 	0.996383 	0.035677 	
1.118741 	-6.380118 	21854.776243 	0.002731 	0.003906 	0.000009 	0.987417 	0.000000 	
1.340799 	13.349146 	18335.606960 	0.002726 	0.001280 	0.000008 	0.711279 	0.000000 	
2.532825 	8.362568 	21926.250832 	0.003124 	0.002548 	0.000005 	0.941397 	0.000000 	
1.884027 	2.464794 	22179.219973 	0.005107 	0.002389 	0.000000 	0.944310 	0.000000 	
1.920762 	8.261001 	21331.687513 	0.000164 	0.002218 	0.000000 	0.902468 	0.036226 	
1.624185 	11.694671 	21317.791655 	0.004268 	0.002595 	0.000013 	0.914821 	0.000000 	
1.136786 	1.741366 	21400.168475 	0.002479 	0.002669 	0.000003 	0.951979 	0.037440 	
1.603079 	-0.384408 	22096.280626 	0.008127 	0.003742 	0.000004 	0.992942 	0.000000 	
1.855959 	4.381731 	21461.634334 	0.003850 	0.002905 	0.000011 	0.949029 	0.000000 	
1.094415 	13.965877 	22426.861140 	0.000970 	0.000293 	0.000004 	0.995997 	0.000000 	
1.920741 	9.394040 	22702.253821 	0.003789 	0.004195 	0.000013 	0.985570 	0.000000 	
1.464483 	1.343198 	20878.880890 	0.005857 	0.006805 	0.000010 	0.909829 	0.000000 	
0.873808 	1.675851 	21258.468853 	0.000511 	0.002332 	0.000008 	0.953322 	0.041774 	
0.858495 	8.595800 	20312.607205 	0.004224 	0.003140 	0.000010 	0.858107 	0.000000 	
0.791834 	4.655508 	21893.910073 	0.001705 	0.001156 	0.000011 	0.997037 	0.000000 	
0.950045 	8.592670 	22252.742388 	0.001971 	0.002532 	0.000008 	0.957336 	0.153147 	
1.498998 	-3.889879 	22308.321951 	0.003254 	0.002650 	0.000006 	1.000398 	0.000000 	
1.888076 	8.379800 	22044.455922 	0.003572 	0.003031 	0.000003 	0.975099 	0.065929 	
2.530108 	-1.422288 	21969.211146 	0.004443 	0.002957 	0.000007 	0.970901 	0.000000 	
2.037683 	-0.766267 	21369.086075 	0.001436 	0.000948 	0.000009 	0.892372 	0.000000 	
1.315121 	3.952613 	22841.675068 	0.004144 	0.005005 	0.000001 	0.999485 	0.000000 	
1.712612 	10.973436 	22172.634719 	0.004217 	0.001407 	0.000007 	0.986326 	0.000000 	
1.220141 	3.178996 	18839.765324 	0.003228 	0.002597 	0.000006 	0.754159 	0.004591 	
2.336674 	8.855209 	22636.671675 	0.002189 	0.002985 	0.000010 	0.998030 	0.000000 	
2.034359 	2.917382 	21523.871084 	0.000034 	0.004221 	0.000004 	0.908171 	0.000000 	
2.087334 	11.528899 	21897.068097 	0.001480 	0.000964 	0.000008 	0.962272 	0.000000 	
0.324253 	8.227348 	18450.336676 	0.001900 	0.003966 	0.000010 	0.922768 	0.010319 	
1.013487 	1.020755 	21918.800690 	0.005847 	0.004521 	0.000000 	0.985568 	0.000000 	
1.525160 	10.706309 	22250.163612 	0.000851 	0.004426 	0.000011 	0.961597 	0.000000 	
2.013177 	-1.553392 	20095.199316 	0.004686 	0.001792 	0.000007 	0.830879 	0.000000 	
2.474992 	6.615064 	18658.518692 	0.003652 	0.003007 	0.000009 	0.780720 	0.000000 	
2.721943 	3.828083 	22081.360524 	0.001170 	0.002619 	0.000004 	0.981632 	0.000000 	
2.126471 	9.209600 	21631.050507 	0.004259 	0.001242 	0.000005 	0.923992 	0.000000 	
2.762297 	8.055774 	22350.368242 	0.001716 	0.001059 	0.000005 	0.961725 	0.000000 	
1.836447 	3.663730 	21203.766662 	0.001991 	0.003045 	0.000002 	0.926872 	0.025716 	
1.401775 	7.458944 	22000.245871 	0.002842 	0.002328 	0.000002 	0.934192 	0.057065 	
1.670584 	7.878640 	22536.250065 	0.004419 	0.000965 	0.000014 	0.970601 	0.000000 	
1.360353 	8.135320 	21451.790311 	0.001830 	0.001901 	0.000002 	0.893498 	0.036239 	
1.026048 	5.021610 	20809.266763 	0.005241 	0.005823 	0.000006 	0.928658 	0.000000 	
1.667686 	12.942805 	21484.646751 	0.003108 	0.005873 	0.000004 	0.968205 	0.000000 	
1.962254 	5.065664 	20806.724708 	0.003177 	0.001458 	0.000004 	0.835061 	0.021486 	
1.330560 	4.557209 	21865.331074 	0.000555 	0.001493 	0.000007 	0.921017 	0.045495 	
1.759933 	5.193683 	22074.811191 	0.003321 	0.004723 	0.000006 	0.949832 	0.053616 	
0.907272 	4.268926 	20610.858900 	0.001786 	0.000818 	0.000004 	0.878636 	0.018519 	
1.778465 	-1.862415 	21506.069433 	0.002770 	0.003581 	0.000000 	0.958483 	0.000000 	
2.804105 	13.096353 	22733.419468 	0.003194 	0.000881 	0.000000 	0.951172 	0.000000 	
1.769423 	12.613688 	21537.237885 	0.003022 	0.002970 	0.000014 	0.921644 	0.000000 	
0.706190 	3.674881 	20691.817188 	0.006100 	0.004632 	0.000003 	0.937960 	0.000000 	
2.060203 	4.166956 	21793.612684 	0.003055 	0.002194 	0.000012 	0.912332 	0.000000 	
1.824110 	10.158476 	22307.760455 	0.004215 	0.003734 	0.000016 	0.990777 	0.000000 	
1.316254 	0.136696 	22362.920055 	0.001216 	0.004977 	0.000003 	0.918030 	0.133635 	
1.421835 	9.989447 	19928.229633 	0.001780 	0.006093 	0.000009 	0.832170 	0.000000 	
1.607299 	-3.205305 	20493.201821 	0.002650 	0.001866 	0.000004 	0.851242 	0.000000 	
0.391209 	4.942700 	19657.773176 	0.005485 	0.000825 	0.000010 	0.943807 	0.000000 	
2.996844 	5.920074 	22586.605683 	0.000437 	0.004361 	0.000010 	0.962055 	0.000000 	
0.751426 	-2.211422 	20502.531107 	0.002288 	0.004281 	0.000013 	0.901745 	0.000000 	
1.803259 	13.669504 	21231.537531 	0.000499 	0.002169 	0.000007 	0.903298 	0.000000 	
1.837341 	13.614154 	21847.732768 	0.000277 	0.005384 	0.000006 	0.895457 	0.000000 	
1.290178 	4.844240 	20930.314567 	0.001645 	0.004101 	0.000001 	0.867081 	0.018801 	
1.205403 	6.476047 	20564.864783 	0.005057 	0.005319 	0.000005 	0.919786 	0.000000 	
1.445547 	11.118800 	21451.467894 	0.002605 	0.003329 	0.000003 	0.925164 	0.000000 	
1.099057 	1.825348 	21529.955846 	0.001608 	0.004695 	0.000001 	0.936615 	0.043829 	
2.502702 	8.366228 	18952.479191 	0.001408 	0.007539 	0.000003 	0.815634 	0.000000 	
2.013454 	13.107449 	22475.841068 	0.002135 	0.002557 	0.000007 	0.989176 	0.000000 	
1.665788 	6.356479 	20900.124304 	0.002654 	0.000612 	0.000009 	0.847950 	0.019113 	
1.094412 	-0.884198 	21866.299684 	0.001195 	0.001861 	0.000008 	0.965977 	0.000000 	
1.568445 	9.760916 	23192.421871 	0.001744 	0.005893 	0.000005 	0.983334 	0.000000 	
1.168715 	4.646703 	20461.432505 	0.001594 	0.001222 	0.000000 	0.848357 	0.013520 	
2.322855 	7.460538 	22961.052147 	0.004072 	0.006459 	0.000002 	0.996754 	0.000000 	
1.313882 	5.083207 	21334.852354 	0.002876 	0.002246 	0.000006 	0.952698 	0.026691 	
2.361489 	0.048574 	18671.681752 	0.001602 	0.007100 	0.000005 	0.779269 	0.000000 	
1.641937 	-1.564438 	22559.351583 	0.001590 	0.002975 	0.000005 	0.997642 	0.000000 	
1.407712 	8.775832 	20688.627686 	0.003339 	0.001586 	0.000003 	0.911396 	0.021280 	
1.836897 	16.966588 	20841.481328 	0.004044 	0.001612 	0.000009 	0.858726 	0.000000 	
1.734019 	4.305485 	21328.633108 	0.005935 	0.002849 	0.000011 	0.882058 	0.000000 	
1.044134 	4.057229 	20413.918794 	0.002124 	0.004342 	0.000012 	0.917782 	0.000000 	
1.809474 	8.586120 	20851.052505 	0.000092 	0.007234 	0.000001 	0.874103 	0.000000 	
1.188587 	4.406223 	20317.959349 	0.004170 	0.000359 	0.000005 	0.839720 	0.011965 	
1.155616 	12.301996 	20484.328153 	0.002418 	0.003106 	0.000005 	0.879660 	0.000000 	
1.041083 	3.285947 	20606.361557 	0.003665 	0.001109 	0.000003 	0.842792 	0.016978 	
2.260121 	8.646126 	21455.725611 	0.002728 	0.000533 	0.000002 	0.907642 	0.000000 	
1.182362 	3.902576 	19799.308381 	0.000100 	0.003502 	0.000002 	0.803484 	0.008224 	
2.044217 	7.462728 	22521.317774 	0.002891 	0.001483 	0.000007 	0.955399 	0.000000 	
1.200249 	2.686270 	21055.314122 	0.002231 	0.000598 	0.000002 	0.884058 	0.023489 	
1.629513 	12.642179 	22699.309384 	0.002064 	0.001725 	0.000011 	0.985018 	0.000000 	
2.463304 	8.435776 	21787.417301 	0.001438 	0.007679 	0.000019 	0.944717 	0.000000 	
1.864145 	12.696382 	20589.944057 	0.000774 	0.004607 	0.000012 	0.874076 	0.000000 	
1.842050 	1.063081 	21399.121026 	0.002788 	0.005594 	0.000009 	0.942059 	0.000000 	
2.003726 	9.597413 	21455.299062 	0.004738 	0.002559 	0.000011 	0.926457 	0.000000 	
1.220861 	7.815199 	22460.506439 	0.002900 	0.005775 	0.000003 	0.985603 	0.000000 	
1.556404 	-0.907941 	20375.366373 	0.005490 	0.004457 	0.000006 	0.852133 	0.000000 	
1.504375 	7.334252 	21062.193994 	0.001828 	0.001606 	0.000005 	0.909431 	0.022792 	
1.476144 	7.436567 	21758.823943 	0.000684 	0.005444 	0.000002 	0.987506 	0.000000 	
1.783179 	6.821058 	22443.647972 	0.003825 	0.003448 	0.000014 	0.970525 	0.000000 	
1.311253 	4.998277 	20690.493915 	0.002796 	0.003166 	0.000008 	0.861225 	0.015381 	
2.062427 	5.695137 	22746.225285 	0.002391 	0.002995 	0.000001 	0.974808 	0.000000 	
1.421517 	1.973129 	20257.513258 	0.006825 	0.001595 	0.000011 	0.867167 	0.000000 	
1.056646 	5.439137 	20513.286544 	0.004089 	0.005173 	0.000004 	0.880101 	0.000000 	
1.374221 	2.089923 	21525.744192 	0.007438 	0.001748 	0.000005 	0.930988 	0.000000 	
0.783892 	1.718193 	19743.089618 	0.001083 	0.009894 	0.000006 	0.818760 	0.000000 	
2.715995 	8.201813 	22739.951204 	0.000886 	0.004051 	0.000005 	0.974945 	0.000000 	
1.668534 	8.212258 	20395.010733 	0.003922 	0.003863 	0.000008 	0.804037 	0.016741 	
1.611497 	1.202078 	20696.232156 	0.001094 	0.006627 	0.000003 	0.885746 	0.000000 	
2.314152 	-0.932717 	20311.477691 	0.000227 	0.003238 	0.000009 	0.844606 	0.000000 	
2.463762 	3.395541 	20931.539235 	0.003984 	0.003867 	0.000004 	0.921740 	0.000000 	
0.790178 	0.219353 	18067.012326 	0.003067 	0.002690 	0.000008 	0.692663 	0.001456 	
1.189210 	-4.707147 	21230.379805 	0.000172 	0.001606 	0.000008 	0.899653 	0.000000 	
1.988968 	2.605359 	20913.378477 	0.004642 	0.003152 	0.000005 	0.938534 	0.015459 	
0.859086 	6.907965 	21050.216474 	0.003312 	0.000563 	0.000008 	0.926029 	0.018098 	
