DateTime,Dwnstr_Discharge,Upstr_Discharge,CMR_Precipitation,CMR_AirTemperature_1m,CMR_AirTemperature_2m,CMR_SolarRadiation,CMR_RelativeHumidity_1m,CMR_RelativeHumidity_2m,CMR_WindDirection,CMR_WindSpeed,CMR_SnowDepth,CMR_SoilMoisture_10cm,CMR_SoilMoisture_20cm,CMR_SoilMoisture_40cm,CMR_SoilTemperature_2cm,CMR_SoilTemperature_5cm,CMR_SoilTemperature_10cm,CMR_SoilTemperature_15cm,CMR_SoilTemperature_20cm,CMR_SoilTemperature_30cm,CMR_SoilTemperature_40cm,CMR_SoilTemperature_50cm,CMR_SoilTemperature_75cm,CMR_SoilTemperature_100cm,CMR_SoilTemperature_125cm
2016-09-06,9502.8125,12707.708333333336,16.6,6.0239166666666675,6.06525,48.785833333333336,92.923125,91.51958333333334,135.3776956521739,1.0145833333333332,,21.05,22.78333333333333,19.120833333333334,7.529708333333333,7.604916666666668,7.457958333333334,7.381791666666666,7.2545416666666656,7.19875,6.716166666666667,6.509916666666666,5.931375,5.643958333333334,5.386458333333334
2016-09-07,11066.145833333332,12783.4375,1.1,3.1115416666666667,3.0802499999999995,47.91145833333334,95.69791666666664,95.58125,230.2876086956521,1.2050833333333333,,22.575,24.9625,21.633333333333336,6.828541666666666,7.048958333333334,6.9989583333333325,7.024833333333333,6.975416666666668,7.056958333333332,6.651791666666668,6.4924583333333326,5.939666666666668,5.632625,5.366791666666667
2016-09-08,9586.979166666666,11757.1875,1.0,5.083499999999999,5.163958333333333,104.81569565217389,83.27333333333334,81.61499999999998,205.6672173913044,1.312833333333333,,22.291666666666664,24.60833333333333,21.9375,7.052791666666668,7.130333333333333,6.9511666666666665,6.865458333333334,6.770583333333334,6.830416666666667,6.459458333333332,6.351416666666666,5.89675,5.609875,5.349916666666665
2016-09-09,9118.125000000002,11511.458333333332,3.5,3.653583333333332,3.8744166666666655,40.37129166666667,81.53145833333333,79.34750000000003,237.27875000000003,2.084416666666668,,22.24583333333333,24.525,21.750000000000004,5.512458333333334,5.949083333333332,6.068583333333334,6.272458333333334,6.337958333333333,6.60475,6.314541666666668,6.2443333333333335,5.83325,5.568583333333334,5.321375
2016-09-10,8560.9375,10708.958333333334,0.0,6.790208333333335,6.7855,91.73155,49.34354166666665,46.99229166666668,155.16791666666663,2.506208333333333,,22.22916666666667,24.500000000000004,21.84166666666667,5.990875,6.122791666666667,5.983041666666668,5.962708333333333,5.935416666666668,6.156166666666668,5.9255,5.948791666666668,5.713583333333332,5.5070000000000014,5.284
2016-09-11,7928.541666666668,10542.395833333332,0.2,7.7739166666666675,7.981208333333334,48.87137500000001,51.774375,48.89375000000001,163.8375,15.964999999999998,,21.9125,24.05416666666667,21.379166666666674,4.947583333333333,5.301541666666666,5.387833333333332,5.583916666666667,5.656458333333332,5.972458333333333,5.752125,5.76725,5.5614583333333325,5.403333333333332,5.2179166666666665
2016-09-12,10478.645833333334,13569.270833333332,2.6,10.090625,10.164625,37.365947368421054,61.04562499999998,58.09791666666669,163.46666666666667,13.78675,,21.6375,23.704166666666666,20.954166666666666,6.442249999999999,6.340041666666667,6.065375,5.910666666666668,5.791416666666668,5.871,5.575166666666667,5.578708333333334,5.418083333333335,5.2952916666666665,5.140458333333332
2016-09-13,15368.958333333336,15394.687500000002,9.599999999999996,3.8519166666666673,3.9044166666666658,58.713,88.843125,87.74145833333334,184.16727272727275,3.402791666666667,,22.079166666666666,24.30416666666667,21.2125,6.026208333333334,6.223541666666668,6.140666666666667,6.1321666666666665,6.060416666666668,6.125,5.743375,5.647500000000001,5.34675,5.206541666666667,5.064041666666667
2016-09-14,12076.666666666664,13064.791666666664,0.0,4.836291666666666,4.827041666666667,75.3535652173913,68.434375,67.75354166666666,168.87083333333337,7.9705416666666675,,22.34166666666667,24.741666666666664,22.10833333333333,5.001791666666667,5.323958333333334,5.359083333333333,5.495791666666666,5.539916666666668,5.817166666666666,5.571333333333333,5.563875,5.308583333333334,5.154041666666667,5.00125
2016-09-15,9867.395833333334,12276.979166666668,0.0,7.820125,7.897124999999999,65.42520833333333,60.889375,58.9075,149.20833333333337,12.549208333333333,,22.0375,24.2875,21.66666666666667,4.936583333333333,5.1275,5.102333333333333,5.193708333333333,5.217708333333333,5.494958333333334,5.28425,5.328875,5.191583333333333,5.080708333333333,4.945125
2016-09-16,9025.416666666666,11799.895833333332,0.0,7.867791666666666,7.792125000000001,105.52695833333333,58.450416666666676,56.91041666666666,145.925,8.102208333333332,,21.74166666666667,23.8375,21.129166666666674,5.522874999999999,5.598,5.456625,5.42025,5.355708333333332,5.493791666666668,5.204375,5.2050833333333335,5.066041666666667,4.982458333333334,4.8685833333333335
2016-09-17,8738.437500000002,11483.854166666668,0.0,6.7298750000000025,6.8007500000000025,86.23545454545456,60.47333333333333,58.37416666666667,180.05833333333337,4.1258333333333335,,21.458333333333336,23.466666666666665,20.625,5.103291666666666,5.263791666666667,5.192,5.229916666666667,5.212541666666667,5.415375,5.150125,5.153375,4.986166666666667,4.9005,4.7962500000000015
2016-09-18,8367.8125,11291.25,7.399999999999999,1.350625,1.5045416666666669,21.655583333333336,91.20270833333332,89.33562500000002,109.47500000000004,1.675083333333333,,21.5,23.45,20.316666666666674,3.7845416666666662,4.263791666666667,4.4398333333333335,4.7165,4.831958333333334,5.207166666666667,5.009291666666667,5.045625,4.902208333333333,4.82175,4.725333333333333
2016-09-19,8164.375,10967.708333333334,0.0,3.311208333333333,3.616875,86.21625,65.89875,62.83999999999998,135.61625,4.327,,21.90833333333333,24.029166666666665,20.941666666666666,3.403541666666667,3.7313333333333336,3.77725,3.9699166666666654,4.087,4.573958333333334,4.523625,4.703499999999999,4.758541666666667,4.7285,4.651625
2016-09-20,7743.854166666668,10705.729166666666,0.0,7.528291666666665,7.58325,70.56052173913044,53.51395833333334,51.26395833333334,136.77083333333334,14.05375,,21.6875,23.754166666666666,20.783333333333328,4.292208333333334,4.399583333333333,4.297583333333333,4.318833333333333,4.3042083333333325,4.558583333333334,4.374041666666667,4.483083333333333,4.561958333333333,4.589583333333334,4.553791666666666
