param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 dist 	  wgt 
0.441412 	0.224779 	1.401360 	0.269094 	1.178713 	5.702557 	0.976988 	0.255850 	6.979758 	0.002000 	
0.156404 	0.290291 	1.792238 	0.596351 	1.470024 	3.360629 	0.304379 	0.277481 	6.937069 	0.002000 	
0.205158 	0.095273 	1.775102 	0.497744 	1.536294 	5.824489 	0.606342 	0.227005 	2.940417 	0.002000 	
0.431663 	0.049260 	1.991667 	0.455788 	0.223790 	4.861881 	0.639084 	0.131266 	3.491977 	0.002000 	
0.066058 	0.312963 	1.345214 	0.348341 	1.892118 	4.347385 	0.625654 	0.069521 	1.281892 	0.002000 	
0.103089 	0.062037 	1.357524 	0.582260 	1.930633 	3.962606 	0.773057 	0.012672 	2.691064 	0.002000 	
0.115470 	0.407791 	1.688402 	0.133843 	0.912186 	4.968950 	1.081864 	0.092238 	1.445652 	0.002000 	
0.042728 	0.071042 	1.658973 	0.674604 	0.808051 	5.856943 	0.636471 	0.164999 	1.106596 	0.002000 	
0.303261 	0.415378 	1.773059 	0.162489 	0.089542 	4.005444 	0.437291 	0.086590 	1.622702 	0.002000 	
0.090750 	0.836632 	1.879582 	0.243944 	1.006502 	5.454007 	0.198294 	0.268709 	2.065130 	0.002000 	
0.105464 	0.770894 	1.062011 	0.234024 	1.976751 	4.358601 	1.007398 	0.004121 	3.544379 	0.002000 	
0.233333 	0.909378 	1.650135 	0.141007 	0.680076 	5.763691 	1.180648 	0.180823 	3.673467 	0.002000 	
0.279809 	0.200189 	1.394763 	0.241340 	1.800086 	5.122152 	1.659805 	0.205834 	5.528493 	0.002000 	
0.170966 	0.813630 	1.569099 	0.258769 	1.075738 	3.062815 	0.570538 	0.114919 	4.118961 	0.002000 	
0.013921 	0.799284 	1.670712 	0.122699 	1.734368 	5.393295 	0.275426 	0.011757 	1.221118 	0.002000 	
0.051975 	0.119815 	1.997558 	0.432145 	0.426003 	3.205796 	1.501765 	0.112436 	1.072108 	0.002000 	
0.113564 	0.574962 	1.291149 	0.576393 	1.318371 	3.481948 	0.056232 	0.260366 	3.246596 	0.002000 	
0.159531 	0.280438 	1.163178 	0.522747 	1.860727 	5.452196 	1.273313 	0.204181 	6.035628 	0.002000 	
0.262701 	0.378508 	0.901505 	0.102324 	1.275611 	4.770692 	0.452912 	0.004388 	9.408158 	0.002000 	
0.121060 	0.169022 	1.062833 	0.667255 	1.943832 	3.673772 	0.232669 	0.063669 	4.192256 	0.002000 	
0.195610 	0.551224 	1.725498 	0.332280 	1.464247 	5.604733 	0.381463 	0.208398 	7.752849 	0.002000 	
0.273300 	0.169385 	1.147292 	0.200591 	0.348967 	5.321915 	1.996529 	0.162155 	2.790361 	0.002000 	
0.023786 	0.026142 	1.239979 	0.312128 	0.354957 	5.892277 	0.194003 	0.187976 	1.247043 	0.002000 	
0.197857 	0.622590 	1.250948 	0.254161 	1.000049 	4.313140 	1.516168 	0.036564 	3.961933 	0.002000 	
0.322505 	0.255448 	1.045601 	0.159251 	0.992783 	4.429875 	0.362643 	0.264592 	9.953499 	0.002000 	
0.338987 	0.214055 	1.880455 	0.459186 	0.435578 	3.341628 	0.648245 	0.194612 	4.924057 	0.002000 	
0.340246 	0.039556 	0.926371 	0.146814 	0.778712 	5.873155 	0.417816 	0.046041 	6.411281 	0.002000 	
0.005889 	0.272190 	1.244586 	0.303868 	0.956315 	4.968150 	0.779357 	0.219002 	1.400589 	0.002000 	
0.305446 	0.694550 	1.505703 	0.245647 	0.747062 	4.186896 	1.265107 	0.104599 	8.651809 	0.002000 	
0.329121 	0.221394 	1.077745 	0.201513 	1.609608 	3.131354 	1.824330 	0.270061 	6.014754 	0.002000 	
0.150024 	0.596639 	1.973467 	0.222662 	0.473078 	3.802407 	0.186898 	0.251334 	1.484017 	0.002000 	
0.024984 	0.230513 	1.989790 	0.221521 	1.489894 	3.407004 	0.685732 	0.139965 	1.282732 	0.002000 	
0.008105 	0.018418 	1.934053 	0.181669 	0.498134 	4.413583 	0.242574 	0.300064 	1.444511 	0.002000 	
0.557583 	0.145379 	1.959644 	0.267099 	0.244676 	3.421129 	0.716533 	0.057862 	8.663018 	0.002000 	
0.024774 	0.371581 	0.935266 	0.467924 	0.976849 	4.264171 	0.461636 	0.167269 	1.094055 	0.002000 	
0.290224 	0.372995 	1.962480 	0.556408 	1.233031 	5.704834 	1.145002 	0.213792 	7.647801 	0.002000 	
0.205672 	0.055856 	1.244895 	0.327284 	0.924695 	5.697222 	1.184681 	0.103259 	2.763830 	0.002000 	
0.043951 	0.234873 	0.993356 	0.248010 	0.375405 	4.224359 	0.530667 	0.177698 	1.126649 	0.002000 	
0.104046 	0.666668 	1.740422 	0.590235 	1.257806 	5.136839 	0.084231 	0.110041 	1.872385 	0.002000 	
0.101001 	0.563859 	1.416129 	0.113422 	1.722465 	5.390959 	1.894242 	0.229817 	3.010498 	0.002000 	
0.049238 	0.432106 	1.900598 	0.206872 	0.860159 	3.027034 	1.846673 	0.133738 	1.101919 	0.002000 	
0.069143 	0.661191 	1.701697 	0.481032 	1.965979 	4.408993 	1.789150 	0.139061 	2.160545 	0.002000 	
0.130102 	0.823181 	1.041694 	0.117256 	0.195992 	3.208617 	1.589093 	0.118167 	0.715954 	0.002000 	
0.082327 	0.001261 	1.925605 	0.744897 	0.356157 	5.387673 	0.525476 	0.069730 	0.864339 	0.002000 	
0.600255 	0.047958 	1.579763 	0.175930 	1.625334 	4.393847 	0.747448 	0.206344 	7.492988 	0.002000 	
0.023431 	0.278412 	0.846755 	0.816115 	1.278237 	4.165636 	0.465495 	0.151407 	1.063270 	0.002000 	
1.077795 	0.181181 	1.178537 	0.139049 	0.156838 	3.301196 	0.441760 	0.159405 	7.485490 	0.002000 	
-0.009771 	-0.348700 	1.738142 	0.277000 	1.384538 	5.924862 	1.154704 	0.146815 	1.534325 	0.000000 	
0.357118 	-0.173601 	1.764632 	0.034033 	1.414465 	8.327328 	3.244223 	0.115103 	1.183339 	0.000000 	
0.195165 	-0.129330 	1.051818 	-0.102661 	0.637156 	6.908355 	1.700518 	0.217281 	2.677798 	0.000000 	
0.312299 	0.295451 	1.552398 	-0.007646 	0.956633 	5.932736 	1.046543 	-0.112080 	1.735918 	0.000000 	
-0.174426 	0.222890 	2.452279 	0.215473 	1.196180 	4.357946 	-0.090107 	0.276019 	3.106437 	0.000000 	
0.337966 	0.193050 	1.525963 	-0.009421 	1.602285 	1.834956 	1.635579 	0.154978 	1.679114 	0.000000 	
-0.529202 	-0.224077 	0.827443 	-0.068646 	0.556068 	4.179924 	1.185545 	0.194168 	1.277214 	0.000000 	
0.033921 	0.747555 	1.716888 	0.038292 	1.250495 	7.936126 	2.233314 	0.196366 	1.276973 	0.000000 	
-0.353784 	-0.152899 	0.950450 	0.134493 	0.395735 	3.322457 	0.919056 	0.106778 	3.766529 	0.000000 	
0.137959 	-0.164447 	2.088271 	1.024977 	2.397435 	4.264093 	1.331939 	0.194011 	4.463649 	0.000000 	
0.111516 	0.335683 	0.758189 	0.061190 	0.927692 	4.099589 	2.079928 	-0.081339 	1.212333 	0.000000 	
0.093842 	0.675956 	3.383642 	0.664231 	0.751422 	6.535910 	-0.582748 	0.140513 	0.810098 	0.000000 	
-0.118284 	-0.461806 	1.566447 	0.198332 	1.705185 	6.746502 	-0.634152 	0.171663 	2.255283 	0.000000 	
0.156359 	-0.000068 	2.198042 	0.358825 	0.396401 	7.884713 	1.320008 	-0.038337 	1.033233 	0.000000 	
-0.117703 	0.046697 	2.079146 	-0.281520 	0.571691 	4.169466 	1.478877 	-0.045785 	2.151273 	0.000000 	
0.100512 	0.898619 	1.766568 	0.000041 	2.380811 	4.848352 	-0.461791 	0.232799 	1.468379 	0.000000 	
0.001827 	0.312083 	2.206683 	0.004359 	2.251919 	6.462406 	1.649556 	0.162610 	1.471885 	0.000000 	
-0.252223 	0.503231 	1.992772 	0.039581 	2.023335 	3.485097 	0.275622 	0.288182 	5.135238 	0.000000 	
0.046534 	0.126842 	2.013905 	0.276499 	0.236482 	4.738978 	1.281165 	0.101740 	1.213920 	0.000000 	
0.196898 	-0.260070 	1.616072 	0.819787 	1.173493 	4.961589 	0.968462 	0.086426 	3.370231 	0.000000 	
-0.211023 	0.477225 	2.166953 	0.019490 	0.956931 	3.286318 	0.069835 	0.113900 	2.219424 	0.000000 	
0.178830 	0.404136 	1.921397 	-0.011213 	2.012144 	4.622699 	0.512443 	0.010368 	2.658199 	0.000000 	
-0.064086 	-0.196706 	2.239391 	0.550208 	0.745001 	3.363896 	1.059666 	0.309678 	2.286695 	0.000000 	
0.102657 	0.357209 	1.728275 	0.051730 	0.790637 	4.464970 	2.461841 	0.219519 	1.264247 	0.000000 	
0.113115 	-0.006100 	1.906004 	0.712914 	1.049966 	5.668473 	-0.108908 	-0.015000 	1.606559 	0.000000 	
-0.103406 	-0.764274 	1.350246 	0.878162 	0.838607 	5.681747 	0.500848 	0.225432 	2.546641 	0.000000 	
0.158883 	-0.605507 	1.341440 	0.412082 	0.491700 	3.006216 	2.371944 	0.240524 	1.015550 	0.000000 	
0.150384 	0.398619 	1.331941 	0.539161 	0.671677 	4.745916 	0.952413 	0.199645 	1.710982 	0.019994 	
0.462232 	0.432256 	1.626120 	0.044266 	2.091198 	8.674893 	2.476700 	0.251068 	2.744386 	0.000000 	
0.163945 	-0.522841 	2.043392 	0.629411 	0.267771 	3.368126 	1.836193 	0.172094 	1.241704 	0.000000 	
0.135976 	0.427975 	2.860348 	0.550442 	0.449494 	3.049913 	0.791783 	0.059405 	1.090872 	0.000000 	
0.470979 	-0.284177 	1.573814 	0.234082 	0.818825 	4.932751 	1.597607 	-0.089121 	2.119872 	0.000000 	
0.099196 	0.582715 	1.353066 	0.196925 	1.771487 	3.041115 	3.394728 	0.020206 	2.259865 	0.000000 	
0.074771 	-0.006404 	1.661288 	-0.064685 	0.444070 	5.716293 	0.419458 	-0.100014 	1.739957 	0.000000 	
0.243015 	0.204692 	1.185234 	0.071284 	0.637791 	4.689199 	-0.385858 	-0.008686 	1.689625 	0.000000 	
0.292261 	-0.089439 	1.925952 	0.199766 	1.755935 	5.719295 	1.314855 	0.261368 	1.859300 	0.000000 	
0.374116 	-0.101249 	2.217262 	-0.079886 	0.554715 	1.944683 	1.158518 	0.091965 	3.281547 	0.000000 	
0.048227 	0.153986 	2.313804 	0.300872 	2.309085 	4.529910 	0.930993 	-0.166743 	1.171773 	0.000000 	
0.140267 	0.188992 	0.906280 	-0.131118 	1.667137 	5.277683 	1.425047 	0.337363 	3.680470 	0.000000 	
0.192631 	-0.029968 	1.777039 	-0.023401 	0.880226 	5.186465 	1.996533 	-0.034078 	1.919480 	0.000000 	
0.049531 	0.471824 	0.586752 	0.089873 	0.769937 	4.353944 	-0.131744 	0.280020 	1.128254 	0.000000 	
-0.074891 	-0.898427 	1.611233 	1.247642 	0.675252 	4.838886 	0.482408 	-0.112571 	2.797135 	0.000000 	
0.035411 	-0.221744 	1.939031 	0.597181 	1.494600 	3.374696 	1.691365 	0.176906 	1.206348 	0.000000 	
-0.104385 	-0.063143 	1.402286 	0.386625 	0.390143 	4.016919 	1.184933 	0.109992 	2.662326 	0.000000 	
0.195413 	0.242884 	1.906681 	0.479627 	1.951404 	2.817283 	0.283715 	0.211418 	5.450702 	0.000000 	
0.087331 	0.012193 	1.757839 	0.389775 	1.237504 	3.871432 	-0.197012 	-0.001867 	1.236366 	0.000000 	
-0.012161 	-0.155807 	1.217341 	0.138429 	0.348229 	4.302169 	-0.117684 	0.027368 	1.554790 	0.000000 	
0.031104 	0.907095 	0.511596 	0.662583 	1.939880 	3.741514 	-1.971910 	0.032303 	0.853762 	0.000000 	
0.137377 	0.312696 	1.546534 	0.311445 	1.557773 	5.617472 	2.102071 	0.050659 	3.733941 	0.000000 	
0.005180 	0.592288 	2.416087 	0.395138 	0.958317 	4.707216 	-0.628881 	0.110979 	1.373965 	0.000000 	
-0.022704 	-0.445756 	2.154600 	-0.056189 	2.370031 	4.179328 	2.988558 	0.198808 	1.445822 	0.000000 	
0.203050 	0.027309 	2.303259 	0.004852 	1.094958 	3.223608 	1.727090 	0.058001 	1.420430 	0.000000 	
0.420149 	0.053350 	1.555984 	-0.024497 	0.896727 	3.788385 	1.578567 	0.307054 	1.830099 	0.000000 	
0.623571 	-0.630760 	1.342125 	-0.025882 	0.959875 	6.718077 	1.043889 	0.103671 	2.057502 	0.000000 	
-0.028209 	0.209220 	1.591258 	0.603272 	0.708463 	6.429828 	1.501641 	0.167869 	2.362929 	0.000000 	
0.010928 	-0.416249 	0.617677 	1.402276 	2.006052 	5.727669 	0.650052 	0.103377 	1.271739 	0.000000 	
0.034867 	0.291848 	1.538530 	0.133903 	1.547808 	4.273935 	0.799839 	0.110491 	1.257611 	0.017563 	
-0.238457 	0.001682 	2.657748 	0.127588 	2.221863 	2.911534 	0.334325 	0.206214 	2.709273 	0.000000 	
-0.180630 	-0.031669 	1.151149 	0.006795 	1.795481 	4.789501 	0.617386 	0.181508 	1.550961 	0.000000 	
0.213391 	0.185054 	1.457366 	0.615200 	0.740779 	3.555639 	2.040185 	0.059351 	3.317366 	0.000000 	
-0.041009 	0.076090 	1.068415 	0.069257 	2.031117 	6.691406 	1.082688 	0.206352 	1.637538 	0.000000 	
-0.007118 	0.094741 	1.350033 	0.592325 	0.350667 	1.271155 	-0.481162 	0.168439 	1.563226 	0.000000 	
0.372757 	0.382669 	1.783159 	-0.013696 	1.948876 	3.807713 	1.663174 	0.109527 	2.294182 	0.000000 	
0.013168 	-0.072271 	1.874549 	0.383358 	1.373775 	3.294234 	0.755657 	0.100620 	1.318324 	0.000000 	
0.089105 	0.794015 	2.229124 	0.260799 	1.404249 	5.483726 	-0.784707 	-0.154219 	1.360712 	0.000000 	
0.879028 	-0.401729 	1.898814 	0.092767 	3.004671 	5.365293 	1.508205 	0.189442 	1.911762 	0.000000 	
-0.014168 	-0.725862 	0.899741 	0.014905 	0.952962 	4.227448 	-0.634168 	0.169006 	1.476301 	0.000000 	
-0.011010 	0.372255 	0.684833 	-0.183965 	2.472522 	2.754018 	0.747688 	0.042453 	2.063837 	0.000000 	
0.289423 	0.226933 	1.394260 	0.192439 	1.022765 	5.366987 	-0.319663 	0.146923 	2.816089 	0.000000 	
0.031666 	-0.110504 	0.317180 	0.476386 	1.347052 	4.229223 	2.050655 	0.109649 	1.001431 	0.000000 	
-0.055139 	0.097401 	1.827180 	0.265452 	0.632887 	3.130772 	0.570895 	-0.038246 	2.327054 	0.000000 	
0.020010 	0.707491 	1.308076 	0.100716 	0.807185 	5.675631 	0.745805 	0.243082 	1.295244 	0.055310 	
0.074178 	-0.003888 	0.968269 	0.540397 	1.158929 	4.795071 	-0.740988 	0.130887 	1.001070 	0.000000 	
0.174820 	-0.147265 	1.076541 	-0.008447 	-0.038700 	2.256608 	0.922287 	0.113691 	1.507732 	0.000000 	
-0.060467 	0.431068 	2.607782 	0.353231 	2.654437 	5.085604 	2.480426 	0.008285 	5.182756 	0.000000 	
0.507555 	-0.029333 	1.700086 	0.198583 	0.777070 	5.702788 	3.364327 	0.132587 	2.449911 	0.000000 	
0.320026 	0.464677 	1.808171 	-0.044881 	1.400543 	3.195307 	1.081994 	0.202123 	5.171226 	0.000000 	
0.063682 	0.147968 	1.934336 	0.285844 	0.769575 	4.966607 	2.429347 	0.079029 	1.026917 	0.000000 	
0.344147 	-0.428000 	1.197584 	-0.301455 	1.387584 	1.186072 	-0.411131 	0.210621 	5.315787 	0.000000 	
0.207692 	-0.227502 	2.185845 	-0.136776 	1.454289 	4.959365 	1.652789 	0.138914 	2.883606 	0.000000 	
0.863707 	-0.106928 	2.248578 	0.046219 	0.472245 	6.972266 	0.728185 	0.053900 	0.992529 	0.000000 	
-0.033288 	0.305717 	1.436196 	0.256027 	2.371605 	5.089750 	0.681547 	-0.055647 	2.743618 	0.000000 	
0.019408 	-0.225311 	1.188579 	0.686850 	1.595830 	6.934932 	2.015209 	0.178991 	1.182792 	0.000000 	
-0.202941 	-0.695302 	1.413303 	-0.143337 	1.054179 	2.088757 	1.655077 	0.264228 	1.199966 	0.000000 	
0.044847 	-0.182391 	1.583840 	0.007035 	1.943653 	5.080344 	1.501372 	-0.070992 	1.453308 	0.000000 	
0.280908 	-0.246826 	1.677124 	0.141204 	2.066837 	5.199396 	2.175950 	0.026059 	2.124787 	0.000000 	
0.064466 	0.457456 	1.071329 	0.188830 	0.323037 	5.074753 	2.019327 	0.150306 	1.138794 	0.000000 	
0.166619 	0.522640 	1.226254 	0.004461 	0.341628 	5.290901 	1.101713 	0.108892 	1.340481 	0.000000 	
-0.172270 	0.077469 	1.381578 	0.115151 	3.406058 	7.030768 	1.279423 	0.276511 	2.293098 	0.000000 	
0.140933 	-0.117807 	2.241257 	0.590563 	0.369287 	6.486799 	-1.048976 	0.025457 	1.010191 	0.000000 	
0.172028 	0.179126 	2.174352 	-0.000529 	0.537184 	5.694411 	2.129683 	0.189654 	1.474780 	0.000000 	
0.315921 	0.383169 	2.392430 	0.212639 	0.283918 	1.160965 	0.767065 	0.109553 	1.653410 	0.000000 	
0.068747 	-0.169438 	1.950110 	0.364833 	0.918856 	3.864816 	1.275885 	0.157713 	1.122311 	0.000000 	
0.135974 	-0.450519 	1.206209 	1.096521 	1.948824 	2.792363 	1.069658 	-0.089287 	4.143599 	0.000000 	
0.100372 	-0.049064 	1.714502 	0.343785 	1.587887 	5.044606 	0.148485 	0.071779 	1.097312 	0.000000 	
-0.065799 	0.265400 	1.816307 	1.107288 	0.428067 	4.083436 	-0.990569 	0.005370 	3.139377 	0.000000 	
0.085231 	0.311415 	2.054586 	0.482598 	1.581162 	7.495916 	1.285152 	0.158825 	1.301467 	0.000000 	
0.120737 	0.530202 	1.596598 	-0.013680 	1.727203 	3.183343 	1.331094 	-0.194829 	2.942052 	0.000000 	
-0.141021 	0.524489 	1.605118 	0.040188 	0.617959 	5.044724 	0.285641 	0.173716 	2.573802 	0.000000 	
0.182995 	-0.055993 	0.691564 	0.301879 	0.542482 	3.588412 	1.401579 	0.109618 	1.591009 	0.000000 	
0.083450 	0.036784 	2.266143 	0.814468 	2.339665 	3.293749 	1.076448 	0.026946 	3.287527 	0.000000 	
0.145769 	0.603065 	1.908839 	0.305364 	1.963503 	6.043318 	-1.247968 	0.157862 	5.229573 	0.000000 	
0.010063 	-0.070328 	0.756290 	0.254395 	2.717916 	2.208069 	0.086139 	0.237049 	1.389296 	0.000000 	
0.194632 	0.051857 	1.972477 	-0.078075 	0.700146 	4.025966 	0.019556 	-0.016636 	3.597673 	0.000000 	
0.049928 	-0.664737 	2.830968 	0.577621 	2.574805 	2.939391 	1.347910 	0.164666 	1.158306 	0.000000 	
0.004468 	-0.279131 	1.265365 	0.631162 	0.773274 	5.010816 	0.989298 	0.080041 	1.412489 	0.000000 	
0.201091 	-0.874176 	1.769483 	0.378947 	2.024857 	4.410191 	1.923201 	0.324469 	1.243635 	0.000000 	
-0.019073 	0.521911 	1.498659 	0.189058 	1.769037 	1.811087 	0.835346 	-0.058713 	1.975434 	0.000000 	
0.163085 	0.465044 	1.471189 	0.067725 	1.174723 	4.880206 	1.951100 	0.144585 	1.745135 	0.000000 	
-0.026447 	0.470714 	2.292838 	-0.118351 	2.403566 	6.480836 	-0.873762 	0.285240 	1.346122 	0.000000 	
0.066428 	0.441216 	0.768509 	0.109074 	1.375352 	6.792460 	0.612003 	0.122778 	0.992184 	0.000000 	
0.173756 	0.583791 	2.646108 	0.134742 	0.570611 	6.671829 	1.694536 	0.090500 	1.885701 	0.000000 	
0.048586 	-0.391449 	1.334766 	1.047481 	1.763794 	6.191849 	0.814954 	0.122431 	1.228211 	0.000000 	
-0.100994 	0.443356 	2.259783 	-0.007837 	1.648261 	5.538119 	1.672475 	0.046065 	1.263585 	0.000000 	
0.152955 	-0.183855 	1.323905 	-0.051024 	-0.036071 	1.754815 	1.656650 	0.095976 	1.665965 	0.000000 	
0.128585 	0.561002 	1.329006 	0.033778 	0.442360 	3.451595 	1.876671 	0.204006 	1.054270 	0.000000 	
0.035093 	-0.250891 	0.813609 	-0.061530 	0.759081 	3.000614 	0.037203 	0.152505 	1.550810 	0.000000 	
0.067740 	-0.040906 	0.943079 	0.606579 	1.263377 	7.755412 	1.132772 	0.134493 	1.076114 	0.000000 	
0.045037 	-0.178544 	2.122511 	1.115261 	1.539823 	6.011596 	0.028170 	0.211284 	2.374028 	0.000000 	
0.018840 	-0.275092 	0.786685 	0.213290 	0.666006 	6.034103 	0.756675 	0.163530 	1.357145 	0.000000 	
-0.062982 	-0.422194 	1.231494 	0.299580 	1.963741 	5.211715 	0.729183 	-0.114783 	2.024317 	0.000000 	
0.073515 	-0.162141 	2.096762 	0.250169 	1.125302 	3.460663 	-0.188400 	-0.021408 	1.024386 	0.000000 	
0.215623 	-0.699136 	2.141500 	0.549951 	0.298955 	2.737174 	-0.753920 	0.322860 	1.028067 	0.000000 	
-0.080357 	-0.485943 	1.212444 	0.201852 	0.633876 	7.304086 	0.013064 	0.118767 	2.387946 	0.000000 	
-0.056344 	-0.201440 	1.266398 	0.490752 	1.571914 	5.031992 	0.279505 	0.217314 	2.444597 	0.000000 	
0.062246 	0.248400 	0.979726 	0.036156 	0.936659 	5.948469 	1.275550 	0.064192 	1.213919 	0.000000 	
0.039824 	-0.044020 	0.316298 	0.351715 	0.431940 	1.236839 	1.539079 	0.064168 	1.045413 	0.000000 	
0.133427 	0.599671 	1.799453 	0.149135 	0.844638 	4.498137 	0.760031 	-0.095403 	1.380070 	0.000000 	
0.179865 	0.290198 	1.642083 	0.433742 	1.399054 	3.967462 	1.945226 	0.075291 	5.250610 	0.023653 	
-0.066883 	0.239348 	1.921740 	0.359534 	1.636539 	4.068934 	1.477439 	0.057377 	4.278258 	0.000000 	
0.088321 	-0.033142 	1.788382 	-0.120997 	1.883252 	2.246728 	0.266242 	0.145736 	1.948542 	0.000000 	
0.216076 	-0.087296 	0.857236 	0.286566 	0.621470 	3.921036 	0.440387 	0.006921 	2.434487 	0.000000 	
0.334018 	0.207199 	1.177839 	0.053785 	0.924669 	5.474342 	1.594534 	0.044121 	1.492959 	0.000000 	
0.515708 	0.072125 	2.010349 	0.046277 	0.427313 	4.485130 	0.463957 	0.166826 	1.218837 	0.000000 	
0.035999 	0.210480 	2.125644 	0.630466 	1.015280 	3.913589 	0.424644 	0.186807 	1.125567 	0.000000 	
-0.033014 	0.452694 	1.524318 	0.380850 	0.975682 	3.955738 	0.732772 	-0.011625 	2.249959 	0.000000 	
0.233572 	-0.083132 	2.218322 	0.675646 	1.733724 	7.204466 	1.676046 	0.155130 	3.386671 	0.000000 	
0.098255 	-0.139094 	2.234999 	0.726983 	2.762929 	5.024371 	2.252759 	-0.016737 	2.612491 	0.000000 	
-0.174346 	-0.074344 	2.103154 	0.543409 	0.788303 	2.406279 	0.883204 	0.253289 	4.084547 	0.000000 	
-0.158480 	0.057561 	1.914551 	0.044612 	1.523195 	5.947181 	-0.036080 	0.195839 	1.814191 	0.000000 	
-0.073034 	-0.159307 	0.763414 	0.266491 	1.054399 	1.678194 	2.114248 	0.190145 	2.438853 	0.000000 	
0.126257 	-0.051751 	2.677852 	0.419552 	-0.009087 	2.722533 	-0.341470 	0.025302 	0.946148 	0.000000 	
0.388100 	0.569496 	1.282837 	-0.007851 	0.423740 	4.497719 	-0.154371 	0.116785 	2.559256 	0.000000 	
-0.100380 	-0.282223 	1.290727 	0.925328 	1.493318 	2.564073 	1.634978 	0.199993 	5.127906 	0.000000 	
0.006293 	0.644294 	1.861037 	0.488548 	1.345286 	5.874973 	1.497384 	0.080157 	1.343578 	0.044901 	
0.375322 	-0.601690 	1.130669 	0.112643 	0.696000 	5.429205 	1.772820 	0.143840 	1.073938 	0.000000 	
-0.140302 	-0.348160 	1.869459 	0.753026 	1.012160 	4.115572 	2.049445 	0.108074 	4.567595 	0.000000 	
0.228429 	0.037705 	0.547357 	0.359074 	0.741748 	5.817905 	0.865178 	0.126053 	3.408343 	0.000000 	
-0.058056 	0.000964 	0.786077 	0.211227 	0.559543 	2.890812 	-0.139741 	0.218237 	1.850250 	0.000000 	
0.164670 	0.164872 	1.640933 	0.374264 	1.716522 	5.128092 	1.897503 	0.254437 	2.489574 	0.035952 	
0.541205 	0.232088 	1.913209 	0.018073 	1.537432 	5.139039 	1.183893 	0.069751 	1.056194 	0.000000 	
0.402607 	0.534006 	1.718327 	0.052588 	1.021845 	6.520769 	1.001269 	0.253038 	2.026718 	0.000000 	
0.098417 	0.434038 	1.614658 	0.112898 	2.665449 	5.376035 	-1.430301 	0.167436 	1.262674 	0.000000 	
0.239740 	-0.190797 	1.499593 	0.005961 	1.222404 	3.944010 	-0.028603 	-0.173438 	1.434953 	0.000000 	
0.030909 	0.058717 	1.439426 	0.514250 	2.806658 	5.575513 	1.921957 	0.168463 	1.199933 	0.000000 	
0.231244 	-0.119644 	2.271374 	0.048363 	1.702692 	1.822156 	0.966272 	0.160155 	1.250688 	0.000000 	
0.036520 	0.108803 	2.643052 	0.069574 	0.622423 	3.172185 	0.869557 	0.169123 	1.408194 	0.000000 	
0.114687 	0.679701 	2.742514 	0.514930 	0.522471 	1.337925 	0.479883 	0.075704 	1.025894 	0.000000 	
0.010291 	-0.108211 	1.645467 	0.059933 	0.093246 	4.981875 	0.619374 	0.076006 	1.458456 	0.000000 	
0.113563 	-0.129346 	1.662478 	0.510375 	0.927816 	3.560466 	-0.917351 	0.180317 	2.691126 	0.000000 	
0.095648 	0.303966 	1.031433 	0.409805 	1.881179 	3.666032 	0.815498 	0.110757 	2.410589 	0.024977 	
-0.050710 	0.322414 	1.156490 	0.114959 	1.773488 	4.811083 	0.066961 	0.146988 	2.905109 	0.000000 	
0.366477 	-0.414589 	1.762018 	-0.028557 	0.110527 	4.155917 	0.918245 	0.005152 	1.821986 	0.000000 	
0.110152 	0.734093 	1.270319 	0.019994 	1.081281 	7.200189 	0.000900 	0.146970 	1.275993 	0.000000 	
1.107191 	-0.407619 	1.868710 	0.059436 	0.432466 	3.613579 	2.299846 	0.209682 	1.430639 	0.000000 	
0.322938 	-0.054356 	2.383272 	-0.055314 	1.774766 	6.158522 	-0.096218 	0.141560 	2.295520 	0.000000 	
-0.095332 	0.065361 	0.799666 	-0.135013 	1.136424 	3.774335 	-0.112863 	0.235329 	1.188308 	0.000000 	
0.532896 	-0.024966 	1.226638 	0.238811 	0.088267 	4.709900 	1.131954 	-0.022785 	3.599985 	0.000000 	
0.308758 	0.190078 	1.226894 	0.351434 	0.722347 	3.148777 	0.249265 	0.128456 	4.145060 	0.027809 	
0.067142 	-0.015405 	1.521778 	0.188790 	2.132330 	5.458307 	1.923220 	0.125562 	1.125053 	0.000000 	
0.041790 	0.140781 	2.012604 	0.011403 	1.985703 	3.762791 	2.569776 	-0.172162 	1.449255 	0.000000 	
0.003876 	0.430285 	1.973457 	-1.032910 	0.573122 	1.944435 	-0.049147 	0.299830 	2.717643 	0.000000 	
0.036294 	0.475887 	2.058145 	0.412653 	1.263509 	4.794441 	-0.351761 	0.097870 	1.040695 	0.000000 	
-0.054302 	0.323950 	1.812166 	0.252615 	2.281547 	1.764912 	1.628342 	0.072978 	2.853036 	0.000000 	
0.206597 	-0.241167 	2.268725 	0.536105 	2.301113 	4.778846 	1.027195 	0.139894 	2.688280 	0.000000 	
-0.326717 	-0.240024 	0.971138 	-0.188654 	0.142612 	5.907214 	-0.651445 	0.206353 	2.630488 	0.000000 	
0.198308 	0.315802 	1.724819 	-0.071102 	1.908355 	2.669707 	2.157506 	0.246839 	3.623380 	0.000000 	
